,MEAN,LN_SIGLC,TTS_0_0,TTS_0_1,TTS_0_2,TTS_0_3,LN_ROR_0,ROR_0,IMPACT_0,LD_U1,LD_U2,LN_DUR14_0,DUR14_0,PERIOD_0,T0_0,QUALITY
581,2.8395626627387052e-05,-7.279982309900009,1852.701772921317,1866.4317367306137,2017.4214114178278,2031.155921224048,-3.578366157961716,0.027921279969423556,0.19244724521083073,0.2958823924665639,0.20415074283385137,-1.7472946864854435,0.1742446929234881,13.72686327412024,1852.7030992916698,0
582,2.6912781942850475e-05,-7.275231327225249,1852.7002820671182,1866.4285594167027,2017.4191485316016,2031.1551760935813,-3.5529256159871356,0.028640725199830536,0.3148753373974998,0.05090900758599015,0.29522080067914125,-1.7538815527569132,0.1731007381074274,13.726931388303136,1852.7007375032806,0
583,3.015270848230085e-05,-7.2703849547787645,1852.703185401408,1866.4295361897593,2017.4223137347096,2031.152733053769,-3.5726359076554846,0.02808173517771635,0.23037927098279706,0.11385723420054483,0.11968722276649713,-1.7567222826252922,0.17260970344906776,13.726774732672894,1852.7029063325376,0
584,2.1421440510202212e-06,-7.304401175495155,1852.7029793306974,1866.4313846778127,2017.4207920813155,2031.154308909392,-3.597176195431212,0.027400988340123764,0.036975672024240416,0.3532479831661599,0.35450771781180257,-1.7347869547918104,0.17643778550726813,13.726726779177813,1852.7036421851487,0
585,2.0367725162732556e-05,-7.2969008210570765,1852.7010372866694,1866.4300499633,2017.4213860742818,2031.154901611707,-3.5467707060547813,0.028817549895651863,0.07418400464888318,0.24258396272981075,0.2597546254440761,-1.756451346837758,0.17265647593089126,13.72691356360793,1852.7019055705382,0
586,-4.12274685988121e-06,-7.275572203039238,1852.7061358802857,1866.4306887175462,2017.4212935772312,2031.1555911049475,-3.584450735514395,0.027751906581382976,0.6734733194015309,0.23109822559464743,0.1922012453515658,-1.7450024720733939,0.17464455723211392,13.726688177162552,1852.7049541684462,0
587,1.0539655687077657e-05,-7.3131164102564465,1852.7018111934715,1866.4297949666352,2017.420569109071,2031.1557341756306,-3.5463824345300123,0.028828741102162766,0.0756655392928406,0.2513094197481758,0.23627297875751907,-1.7640983147512812,0.17134121269654565,13.726894877016782,1852.7021606605929,0
588,2.845062177003751e-05,-7.311239419654419,1852.7020702091445,1866.4293768190248,2017.4204982867127,2031.1555834716166,-3.5818720445226386,0.027823562522446093,0.1664844435421966,0.19762898229463066,0.1613767327108917,-1.750684941896709,0.17365495914933776,13.726889684678312,1852.7020992462162,0
589,2.6648132043108774e-05,-7.303130441006825,1852.6996500737264,1866.4288964607808,2017.4215325847524,2031.153537035638,-3.5454437619443917,0.028855814555679746,0.1814868516734632,0.2604193906653831,0.18577658861119684,-1.74858467114744,0.17402006485671248,13.72696388920183,1852.7006387589126,0
590,-3.7449057477280673e-06,-7.271714545491606,1852.708437199997,1866.4300051386483,2017.4242179382068,2031.154403851844,-3.606917240997311,0.02713536986530945,0.08218814118686235,0.25249547865667843,0.2677137252697843,-1.7427009771631348,0.17504696368226166,13.726668645755703,1852.705919834762,0
