,MEAN,LN_SIGLC,TTS,TTS_1,TTS_2,TTS_3,LN_ROR,ROR,IMPACT,LD_U1,LD_U2,LN_DUR14,DUR14,PERIOD,T0,ECC,OMEGA
7006,2.7665562595856844e-05,-7.207424660501578,1393.085110820436,1403.8360006280423,2124.1677711524585,2134.9025495863593,-3.5470238871668025,0.02881025475985782,0.8627742065520275,0.4167249096859431,0.31525510082121144,-2.032867022957227,0.13095951845599282,10.751095340538864,1393.0850687982331,0.3890905439405363,-65.99220587392722
7007,-3.6715226294278077e-06,-7.230835539099384,1393.0818055392826,1403.8405512578918,2124.1525356074544,2134.9052833528604,-3.7489194333623512,0.023543172082465806,0.2035275030974056,0.16979503443495525,0.3597260386617065,-2.049813023121346,0.12875897628869998,10.750997072492707,1393.085644938374,0.2802812385972463,48.38562575301672
7008,-1.3910151705897131e-05,-7.200284553614556,1393.0874110282264,1403.823473299844,2124.1543765902506,2134.906409169398,-3.7357079561160655,0.023856275892506367,0.6467793427892936,0.18978852324625217,0.2975742258995715,-2.08966019642029,0.12372917229063721,10.75110069104844,1393.0799436807583,0.0700624564215605,135.82853678666643
7009,-2.1039068615185905e-06,-7.196589457591757,1393.0830321189303,1403.8301556523568,2124.1549293759167,2134.909041723796,-3.655668281537848,0.025844220495445477,0.7172811737491801,0.4216949804013217,0.25527131534263536,-2.023799448560572,0.13215240374727416,10.751108594833974,1393.0810431959778,0.08430559471188445,-71.4007868725062
7010,-2.940204841446431e-05,-7.211995783045146,1393.0933797177188,1403.8392298983595,2124.1702601232532,2134.9094570043153,-3.5326286117361,0.02922798577523466,0.8313220201927837,0.5616863169205968,0.21247162505972583,-2.097045797455223,0.12281872422930966,10.751079822469515,1393.0908278107136,0.23011849845661514,234.44143214752089
7011,-3.964952776982775e-05,-7.216433007223627,1393.0830534834843,1403.8339493398537,2124.1634937514896,2134.9053374131836,-3.675937393835772,0.02532565428012086,0.5744330211103188,0.467313697943861,0.14027605984278213,-2.1671678983370226,0.11450143786004695,10.751115358565286,1393.0829786265006,0.43066836434674155,18.73842337085843
7012,-2.214325614836086e-05,-7.218321484804364,1393.085244653696,1403.8358130290612,2124.166486315185,2134.912256475871,-3.700148846921804,0.024719846723394442,0.31373205578060787,0.31153829648291365,0.20537483702584636,-2.168735566948468,0.11432207817495527,10.751158802800026,1393.0849714218527,0.5538562167194441,16.004930856008762
7013,1.6745766488681232e-06,-7.209193863358262,1393.08080359077,1403.832758571673,2124.1554568318493,2134.895139257304,-3.7505854225735304,0.02350398206591625,0.15323584292402936,0.38529288670851036,0.14168442731080755,-2.099131831447668,0.12256278723510346,10.751006480478122,1393.0813159864038,0.7023764321871905,181.5742623712341
7014,-3.218095158119754e-05,-7.205536043726563,1393.0898642246677,1403.8455753640544,2124.156412739219,2134.9053223360706,-3.7353052453660123,0.0238658850059813,0.5650519865173448,0.37213575507130114,0.3110399674940205,-2.073409060316217,0.1257563391778001,10.75092894203489,1393.0922451657996,0.287267766686776,17.994418807748172
7015,-4.619866023086293e-05,-7.221982120932971,1393.0864094034614,1403.833881695736,2124.15215552054,2134.906508346919,-3.7672986747669484,0.023114418590516318,0.4701987025043823,0.3809776183794822,0.28332183300949576,-2.1034436462757315,0.12203545688414671,10.751017424147067,1393.0846376085901,0.5344840103195851,175.52909898595075
7016,-2.1902865964475347e-05,-7.238083459654419,1393.0891935810255,1403.835719748251,2124.1585332190334,2134.904866535043,-3.7075205858748075,0.02453828848854119,0.6076199450580646,0.14136912188997885,0.28513522878970576,-2.0943407390030893,0.12315140581607345,10.751017290418332,1393.0869817514058,0.18186175783405628,149.84544830261865
7017,-2.7753126978284353e-05,-7.2004343450949735,1393.0905337216236,1403.830910686465,2124.163422626001,2134.9018924020015,-3.688543390744282,0.02500840299613187,0.4357460868314996,0.26333843880779706,0.29446542175141643,-2.1629681401662744,0.11498332741075525,10.751055356637291,1393.085280055036,0.28408094474466766,68.6024499811109
7018,-1.2132035709404276e-07,-7.21181953687388,1393.0851481107454,1403.837213004474,2124.162210069907,2134.90810562651,-3.6271580928483527,0.026591648122644296,0.7923686738457147,0.12063079505847374,0.21826880371077406,-2.107936043349175,0.12148845475012639,10.751087445618559,1393.0856523290688,0.21971339718024793,210.00973650580957
7019,-3.770113637205955e-05,-7.1746508015633905,1393.0938057684152,1403.8349283425111,2124.150605009029,2134.905520518163,-3.7067223896042467,0.02455788267786279,0.6479499462372013,0.22319308622854028,0.19371496014469214,-2.0479166081958406,0.12900338841327708,10.750936070744798,1393.0889204688337,0.0294351306914,193.38296844912708
7020,-1.374817991501012e-05,-7.20931362079274,1393.0864793458127,1403.8364630074273,2124.162786537964,2134.913034717906,-3.7745461640430458,0.02294750268091028,0.09061088789746448,0.33079768852009916,0.34092778300939997,-2.035570181935374,0.130605992092157,10.751123891591403,1393.0859166423743,0.6513035227478113,-2.767844470363573
7021,-2.877229259443048e-06,-7.203931517569272,1393.0816184631358,1403.8380788387701,2124.161657235355,2134.9070652645446,-3.667259704409038,0.02554637874659056,0.6036094680851334,0.33128537046837936,0.33103647642449574,-2.0724305092165256,0.12587945841120182,10.75109573858035,1393.0843019694296,0.43518343637341045,186.76900179829224
7022,-5.0921788317985125e-05,-7.2104651843613246,1393.0853719188472,1403.8355789764776,2124.1590022136384,2134.9098446315566,-3.750084559998803,0.02351575727952587,0.0197627561917961,0.27780688281679833,0.45233182203894406,-2.1385311636109985,0.11782778571772098,10.75108734854775,1393.0849359102326,0.38602710948776847,46.75272657406119
7023,-1.9108387205570017e-05,-7.20907795251309,1393.0891864453495,1403.8326785945244,2124.150705890682,2134.9092009029177,-3.7640527627202385,0.02318956785824798,0.29999092588891013,0.34707330132446823,0.26157090409274875,-2.1072514175814394,0.12157165735480441,10.75101500826105,1393.085425173362,0.8128366053074597,196.0607728555273
7024,-2.310509817447711e-05,-7.2006589236253165,1393.0789637140963,1403.8341362092158,2124.1552241044815,2134.90858620983,-3.598722678623962,0.027358645921549234,0.8587822746229291,0.4225461893779219,0.29191929865837163,-2.00432132432142,0.13475171738239342,10.75110884769605,1393.0809723138923,0.6323705698701461,229.1284108787539
7025,-3.719575813707208e-05,-7.226191884624367,1393.0873960069794,1403.8456475934518,2124.1599360667465,2134.9013669646683,-3.7842757426053586,0.02272531579591248,0.12119467920473748,0.254902475764486,0.2912600608231173,-2.1473443761756137,0.11679390698469827,10.750942845815283,1393.0910584773342,0.5768636760090113,18.09779492946302
7026,8.719694216144655e-06,-7.210856824001114,1393.0877030842973,1403.8437181456006,2124.152846029745,2134.9044796801445,-3.7099194523061945,0.024479494959108644,0.13516590971203551,0.27100174894643314,0.23329477413595012,-2.1077298796355235,0.12151350384314175,10.75092639495688,1393.0902261089345,0.45199818849418416,30.092687832379227
7027,-1.844946356454087e-06,-7.195071575314299,1393.0890957591232,1403.8349180708021,2124.161478359701,2134.908910797737,-3.6366879856533676,0.026339436251372104,0.8248680939818086,0.387686457525414,0.3803739442399463,-2.031702178749109,0.1311121547740709,10.751075327245468,1393.086501956872,0.27770782321584897,240.47422253748957
7028,6.568242108192061e-06,-7.199603575992235,1393.089355344478,1403.832589784308,2124.1549701890335,2134.908813660681,-3.723654730363524,0.024145560877796457,0.8314765119390318,0.18775954411544227,0.08464887956201417,-2.1016446103859656,0.12225520065510326,10.751042390371309,1393.0854697768148,0.3743401221226569,219.06832408276486
7029,1.2065858177905826e-05,-7.185450163049024,1393.0927751443862,1403.8466055515453,2124.1528013904363,2134.909293105366,-3.7490347842048637,0.023540456514355223,0.1738867967945571,0.24531941484326913,0.24233322230233112,-2.063637179065023,0.126991239011431,10.750903228163612,1393.0942074262887,0.30787397132133715,58.84800650584321
7030,-1.2337097655234255e-05,-7.197915850376103,1393.089855548094,1403.8373687638482,2124.1492950541883,2134.906133668298,-3.7191210727462822,0.02425527710376845,0.5407577865494809,0.2240511045084399,0.25088305459816995,-2.0863197029783938,0.12414317988909018,10.750942946134796,1393.0881316169564,0.278344845478791,25.26677383322316
7031,-1.7616605336875842e-05,-7.203233584087914,1393.0863402211894,1403.8391382452396,2124.150495342355,2134.9050714748964,-3.687098974896554,0.025044551630291026,0.5920753467612315,0.15896927379197567,0.4203712074190926,-2.0239090797888006,0.13213791651107926,10.750957122379743,1393.087240598819,0.08639742470323887,26.854574215873207
7032,-9.97917913755182e-06,-7.1952461872115006,1393.090156728027,1403.8344663229825,2124.157698518168,2134.902092967608,-3.711375488386924,0.024443877867387935,0.5639905769638365,0.24575267458764105,0.3548913387652879,-2.0310814969676696,0.13119355896029872,10.750992449471198,1393.0868641274403,0.09186512927815706,66.82421211878545
7033,-1.4402292822936463e-05,-7.183089161796042,1393.0867197604055,1403.8332149075475,2124.1571188645794,2134.905977110063,-3.6124744822546244,0.026984990303128363,0.7509902101999734,0.4638259908796696,0.24101226307297163,-2.12545038455127,0.11937918961434611,10.751051926729465,1393.0844661884823,0.18421308623949545,-20.123203104932532
