,MEAN,LN_SIGLC,TTS_0_0,TTS_0_1,TTS_0_2,TTS_0_3,LN_ROR_0,ROR_0,IMPACT_0,LD_U1,LD_U2,LN_DUR14_0,DUR14_0,PERIOD_0,T0_0,QUALITY
3803,-3.2712112419511005e-05,-7.180714587035771,1393.0930877976582,1403.8367523452723,2124.1511018681776,2134.908719696537,-3.7745701174387363,0.02294695301688164,0.10593793218773041,0.18865559187951297,0.01865879177783336,-2.095677980329907,0.122986832728252,10.750955677735915,1393.0894445450222,0
3804,-2.1682572924515186e-05,-7.178568467614289,1393.0923359722672,1403.8379422037387,2124.150341087866,2134.902600394052,-3.742705645730403,0.023689919811405554,0.2653535421103631,0.25117013888243056,0.06709079794752548,-2.0468392433019527,0.12914244703013153,10.75090151030698,1393.0897028088905,0
3805,-3.6504149371269234e-05,-7.198488200908555,1393.092984887275,1403.8323358162331,2124.1612829246087,2134.9095581363317,-3.644649385667671,0.02613057000033913,0.8782124754255319,0.34684909959803933,0.1869992148973043,-2.1175712959719744,0.1203235041073592,10.751068433561727,1393.0871794832324,0
3806,9.308563623040285e-06,-7.203896409776008,1393.081208930475,1403.842863569701,2124.1555557411107,2134.8985344119137,-3.745371252901661,0.023626855880444577,0.4544318541453352,0.3189737512928068,0.3580969558991032,-2.032170106333526,0.13105081813187236,10.750956306346346,1393.0865480943512,0
3807,-2.8191581775366368e-05,-7.205992726939948,1393.0876421535834,1403.8319389125506,2124.160934186038,2134.9058473177724,-3.6920780092677674,0.024920163869353106,0.6189569788712244,0.23408784144164296,0.15721049488123917,-2.1255682045283324,0.11936512518951543,10.751080955638136,1393.0842976729705,0
3808,-3.5479193941997977e-05,-7.199591790223525,1393.08029114241,1403.8267877909543,2124.1513732481044,2134.901817613064,-3.701063414086154,0.024697249098371496,0.6948865013134283,0.3057405232562249,0.3732893759943692,-2.1016920808072377,0.12224939728697072,10.751073789416662,1393.0780217137587,0
3809,-2.3489189423724415e-05,-7.2105480878679495,1393.0846158939544,1403.8320014213855,2124.1522521950014,2134.913055211674,-3.699335544032947,0.024739959623978087,0.5149927026852047,0.2660104270927204,0.23981703366247475,-2.079272479674316,0.1250211345371633,10.75109395835188,1393.0827396173643,0
3810,8.593251328094998e-07,-7.192441216666333,1393.088595865767,1403.8377101686942,2124.157509148836,2134.8984184687774,-3.7083635050857033,0.02451761340870684,0.6589841397715346,0.2881080788166157,0.34275679243320667,-2.0992636454011273,0.12254663281428342,10.75095181527321,1393.087720786093,0
3811,-7.6203111524733e-06,-7.203626436703715,1393.0899555193334,1403.8358935529243,2124.1528611133795,2134.9009552604875,-3.7291421252732615,0.024013427515473803,0.19113679590803073,0.21486387247908412,0.28553126639519166,-2.130627487286127,0.11876274835202234,10.750940087425963,1393.0874833453354,0
3812,-1.064518924556777e-05,-7.204833066274441,1393.0900465590842,1403.838536480917,2124.153093656762,2134.905653068936,-3.7466610833633074,0.02359640088712833,0.519066518973939,0.2129952247510336,0.2206866516414383,-2.0965477521722544,0.12287990875063864,10.750956992428252,1393.0888162026502,0
