,MEAN,LN_SIGLC,TTS_0_0,TTS_0_1,TTS_0_2,TTS_0_3,TTS_0_4,TTS_0_5,TTS_0_6,TTS_0_7,TTS_0_8,TTS_0_9,TTS_0_10,TTS_0_11,TTS_0_12,TTS_0_13,LN_ROR_0,ROR_0,IMPACT_0,LD_U1,LD_U2,LN_DUR14_0,DUR14_0,PERIOD_0,T0_0,QUALITY
33,2.8794003570351466e-06,-7.738838090156865,1726.0556650796566,1754.6347626101924,1783.2122391325252,1811.7990461489617,1840.3751659226532,1897.5334671608305,1926.116506360182,2440.5476823046224,2612.035043340622,2697.773219002864,2726.3522116166437,2812.093082845584,2840.674648315245,2926.422289141302,-3.4787238568161856,0.030846750796598363,0.15046692828070643,0.3380420626886569,0.23351616127853636,-1.6911621448226273,0.18430521013949547,28.57999543554882,1726.054731977883,0
34,6.241357846813629e-06,-7.724999737084806,1726.0544800220734,1754.635870661439,1783.2119649836625,1811.8008536034354,1840.3776215892015,1897.5350102711514,1926.1150334383742,2440.5458429839605,2612.031176551565,2697.770677034408,2726.35340382565,2812.096082292494,2840.671665387627,2926.4221625707282,-3.4883969174839002,0.030549806798764238,0.03402749867508156,0.17835816233746238,0.4102993963963144,-1.6821637663522422,0.18597114227736067,28.57995705022223,1726.0552366290315,0
35,1.0194081810467173e-06,-7.723060222679954,1726.055169813219,1754.6347663378374,1783.2128333545375,1811.7989736749169,1840.3751785249835,1897.5377459446595,1926.1159628025976,2440.547195907468,2612.033119643154,2697.7731217993514,2726.352229575356,2812.0957660233553,2840.6740851592263,2926.4217532451135,-3.480053388381731,0.03080576631883541,0.019112353096791546,0.33554523495787736,0.1448169661204144,-1.6927235038283444,0.1840176680764536,28.579982292843816,1726.0551878297488,0
36,2.7798718123923945e-06,-7.731396373897748,1726.056367903846,1754.6352331466849,1783.212242194961,1811.7977182202217,1840.3741808189027,1897.5387804140264,1926.1155415754938,2440.5487081695273,2612.0341862605756,2697.7733739150262,2726.3518814914505,2812.0942236701717,2840.6732270594557,2926.419464463972,-3.494374770877849,0.030367729291038762,0.008134450389617265,0.32635063054615165,0.24871698779542362,-1.6918218913964886,0.18418365551059515,28.5799625876144,1726.0553656008044,0
37,3.6215369249606494e-06,-7.72078093512372,1726.0544660671417,1754.6343960217991,1783.2108739396888,1811.8001596538154,1840.377385529163,1897.5324588658164,1926.1157453481528,2440.5442161934716,2612.0332970649815,2697.7728998659168,2726.352700060287,2812.0996714183993,2840.6727727496445,2926.422315802265,-3.484466977562502,0.030670101925580243,0.09120266495797258,0.36411901024543614,0.15036734645769667,-1.6971444994580966,0.18320592245415865,28.580015171896875,1726.0542362631484,0
38,6.765097193393014e-07,-7.721338225318162,1726.0536707211875,1754.6331651493865,1783.2130587030158,1811.7990403051851,1840.374638756164,1897.5363426019583,1926.1163912350412,2440.5474607589776,2612.035062938165,2697.773032983586,2726.35147562763,2812.0955933136806,2840.67302786359,2926.4229085686056,-3.4829227848221316,0.030717499060057298,0.4381626587810585,0.23558157520834877,0.23001950643662528,-1.6804440985022329,0.18629122601173737,28.580005815966953,1726.0545226187862,0
39,-3.5749395588961985e-06,-7.71531408574263,1726.055076589876,1754.632578340634,1783.2125646242791,1811.8003590211888,1840.373703486764,1897.5343991833336,1926.1172760085917,2440.5490167307757,2612.035852112065,2697.7732990794248,2726.3530820210403,2812.095584068948,2840.6722109262228,2926.4201031923053,-3.4600924157336648,0.03142685754806332,0.5579220210539722,0.18368932432973595,0.20672359990682754,-1.6752722859540894,0.18725718503844843,28.57999701555212,1726.0547073023597,0
40,-3.860689195064237e-06,-7.723618645650267,1726.0552159280949,1754.6329234524424,1783.21127934058,1811.8012011583698,1840.3747642263452,1897.534671464858,1926.1161961311973,2440.544405804653,2612.0349889559384,2697.7723467326937,2726.351523606163,2812.0952828537615,2840.6724665508173,2926.420811270339,-3.4810377735488847,0.030775456500123883,0.3642699467260101,0.21333879086362395,0.2653966996489543,-1.687295267557119,0.18501927547824165,28.579978719391885,1726.054554242759,0
41,6.464870779558217e-06,-7.710682929963889,1726.0543267871176,1754.6354209061612,1783.2117181324384,1811.798441787021,1840.3758574064593,1897.5364221925786,1926.1165719517821,2440.5475576191175,2612.034380342339,2697.7727367613247,2726.353048032792,2812.098101807343,2840.6728518231557,2926.4183800057795,-3.459583211316251,0.03144286431776528,0.5714908246817358,0.2916496729571971,0.24220953105194543,-1.6833114675032308,0.18575782541873576,28.579981840054543,1726.0550474472032,0
42,-3.3057950033265007e-06,-7.7187007132055125,1726.055880948456,1754.6361325185676,1783.2130931509105,1811.7983776727797,1840.3760922230908,1897.5371122870795,1926.1138411088502,2440.546122540159,2612.033455397072,2697.771878023897,2726.350169820715,2812.0965620050383,2840.6731812319945,2926.418472769121,-3.4855119868443727,0.030638068125116692,0.21904211610136334,0.20092039245564797,0.4515860998761496,-1.6948821511428602,0.1836208672620261,28.57994333464371,1726.0553929534178,0
43,3.3325412512039042e-06,-7.72168834211421,1726.0555814003073,1754.6336656853732,1783.2120329085715,1811.7982792239245,1840.3759319969752,1897.5359179910665,1926.1145118875693,2440.5456935551956,2612.034809932621,2697.7722392420146,2726.351149041807,2812.099305715966,2840.67097099517,2926.420090921806,-3.480444254367066,0.03079372774551688,0.3703041852064741,0.23494880302102406,0.4418165068424411,-1.6830257599660428,0.18581090541186554,28.579986222500327,1726.0545613636273,0
44,2.9353665803994508e-06,-7.724743470596467,1726.0548298684157,1754.6349236932651,1783.2128918786182,1811.800069386412,1840.376545202108,1897.5357475806486,1926.1162240932604,2440.5456337277983,2612.0340276843153,2697.771338126217,2726.3535361185805,2812.0967189032976,2840.6735701871835,2926.4192040132525,-3.4454592806228557,0.031890112168084246,0.593990266477023,0.32496375078310535,0.1051097527140914,-1.6798782206025509,0.18639667393195203,28.579964136531327,1726.0553454292499,0
45,-4.952531457751481e-07,-7.721464307750699,1726.0554095930372,1754.6343131586414,1783.211789380736,1811.800176059946,1840.3753091069102,1897.5356606588005,1926.1162744675296,2440.5476613885717,2612.0305887779705,2697.773953613232,2726.3534921629916,2812.0985051811667,2840.67114936032,2926.421596665629,-3.4655103628687107,0.03125704891772057,0.5016535135126325,0.2603430094084884,0.3510747814413955,-1.6751593687629565,0.18727833078763928,28.579987265529592,1726.0549485485058,0
46,-1.1670627008781076e-06,-7.722076522198038,1726.0552069635514,1754.6336840845454,1783.2111721390238,1811.8001618663257,1840.3750882405302,1897.5354861857913,1926.115490806328,2440.5469802395646,2612.0309080550524,2697.773400272493,2726.3536644802516,2812.098398275986,2840.6704715828873,2926.421825366377,-3.4637466458687753,0.031312226150472966,0.5635309596703805,0.28456377782014974,0.3303873229370695,-1.672058497090449,0.18785995816833903,28.579993997266218,1726.054538663474,0
47,9.063469067184553e-07,-7.713491212630011,1726.0547536780232,1754.635673698707,1783.210050871586,1811.7981824474007,1840.3759099826552,1897.5352547687608,1926.11559732113,2440.5465964612968,2612.0283226818824,2697.773229127323,2726.3506780784255,2812.0963088622125,2840.6689399460806,2926.4234565253146,-3.4984283608675657,0.030244880125864515,0.2410042953927446,0.2193038751282601,0.40296274214739425,-1.6863406962076277,0.18519597389992484,28.579966324176628,1726.0544247068322,0
48,-1.1966312234345575e-06,-7.730809054826702,1726.0534868399836,1754.6332057873826,1783.2102619866491,1811.7996643942645,1840.3755679384653,1897.534929526433,1926.1160332394375,2440.5477969241124,2612.033030769736,2697.774314659834,2726.3524456018176,2812.0987262788667,2840.6695585000098,2926.4221933521703,-3.431387966866046,0.03234201995373744,0.6911846676978003,0.2422204213429966,0.2898643167445367,-1.668521090272877,0.18852567202128678,28.580015328108853,1726.0540802281494,0
49,1.2312954357124576e-05,-7.711281949634067,1726.0538990396863,1754.6331045326829,1783.2089418189707,1811.8004761348952,1840.3761205537464,1897.5377477010993,1926.117158885422,2440.5449255503167,2612.0356407776612,2697.771777676582,2726.3526488293455,2812.094173137549,2840.669051657941,2926.42079620765,-3.404642168791973,0.03321870464474232,0.7758626409933772,0.17604018612873706,0.33350521266007505,-1.6542102247461565,0.19124303509431176,28.579960435942354,1726.054787579067,0
50,1.224670471834174e-05,-7.714062313481108,1726.0527269603206,1754.634116336462,1783.2089947739335,1811.8012586351801,1840.376591698398,1897.5372263332672,1926.115483571044,2440.5453547394736,2612.034883220936,2697.771909942047,2726.352630621863,2812.0953072824714,2840.6692298374455,2926.4204954633683,-3.406522793389272,0.033156291437997885,0.7569966434542283,0.22097591877703837,0.25296603165183384,-1.6542024951286074,0.19124451333554507,28.579966846822405,1726.0546472367585,0
51,-1.9210690607367557e-06,-7.732592304331569,1726.0531692695295,1754.6349936875492,1783.212274256153,1811.794679062207,1840.3781968305364,1897.536335367485,1926.119984084244,2440.5458821192096,2612.0302564367066,2697.7719876839633,2726.3533597977375,2812.097937953409,2840.6758220663746,2926.4217372471444,-3.433227312108926,0.0322825864892767,0.7249264087164671,0.24335206790691988,0.2566418971445483,-1.655989540982367,0.19090305581193173,28.580001519721733,1726.054729292611,0
52,2.982011633188768e-06,-7.733929614647338,1726.0527230278844,1754.6352027267872,1783.2108925496377,1811.7955196982473,1840.3774633763162,1897.534188388834,1926.1174687368475,2440.5454926554826,2612.0357411085624,2697.7722843488186,2726.353590470588,2812.097019787637,2840.670876790078,2926.420221948058,-3.4149859842207726,0.03287686749320074,0.7479892129464565,0.3062801690927739,0.09364324968405491,-1.666845767063152,0.1888417781713032,28.58000281991706,1726.054138049709,0
53,8.906264629830631e-06,-7.718269366785845,1726.0532202266052,1754.6329633480943,1783.2108222686531,1811.7976233771303,1840.3767835387118,1897.5349635017428,1926.1196956115768,2440.545659746726,2612.034617822423,2697.7712550648603,2726.352950879105,2812.095110233619,2840.671883896063,2926.4215322316873,-3.448307415445394,0.031799414050667905,0.6030280621157654,0.23560341702302767,0.3830908246054381,-1.6667670682119708,0.18885664038711228,28.579988734077094,1726.0544349820295,0
54,5.146397523043938e-06,-7.7211525165292265,1726.0543984345445,1754.6332365132,1783.2109681797863,1811.79913903479,1840.3767775871775,1897.535893700764,1926.1197049536656,2440.547516348239,2612.034173085307,2697.7707657063743,2726.3550196656565,2812.095512396028,2840.6708963251426,2926.421399712846,-3.4599700026166893,0.031430704843127405,0.5255739358311164,0.3206658683402823,0.2652408102859678,-1.6782246931248601,0.18670514091308033,28.57997523662242,1726.0551438189527,0
55,-5.466919210918195e-06,-7.724317560407025,1726.0554554386374,1754.6347111526495,1783.212352413584,1811.7983287937054,1840.3731728655694,1897.5337275946786,1926.1164597943146,2440.5456359897644,2612.0296305679612,2697.772947855989,2726.3492887789284,2812.098670522941,2840.672287457255,2926.4209374438105,-3.4401796640980855,0.03205892497257096,0.6523734425182902,0.3234160926618501,0.18399745313568183,-1.6708715885503218,0.18808306313343956,28.579979877870947,1726.0542128055883,0
56,5.185118769882297e-06,-7.725547132033236,1726.0550739123573,1754.6344197009332,1783.2102880348748,1811.80048261273,1840.3757143906885,1897.5345319330158,1926.12097282693,2440.5441975630515,2612.0328824516455,2697.772246258341,2726.351589269975,2812.097275709559,2840.671131983042,2926.420306152907,-3.4454144244740803,0.03189154266778323,0.626222899942373,0.26270327967195195,0.3192784662559336,-1.664749155999201,0.1892381212762365,28.57995363427785,1726.0552494605618,0
57,6.594729366951703e-06,-7.722541802259964,1726.056512571982,1754.6333547083316,1783.2107507278556,1811.8007221854132,1840.375344091778,1897.536377107699,1926.1168619510265,2440.5455219173978,2612.0321060028214,2697.772121117829,2726.352415086395,2812.0986115701003,2840.6732010184305,2926.4214784354044,-3.4538992369707584,0.03162209363678359,0.5935119704058712,0.26261878802509586,0.2910661009835269,-1.6766408304464704,0.18700109052754177,28.579984400846858,1726.0549673904538,0
58,-4.827645899231667e-07,-7.728832799697629,1726.055267202456,1754.632898500807,1783.2104830240082,1811.7980800077623,1840.3758715382655,1897.532099831495,1926.116361045898,2440.5480653482273,2612.034061625035,2697.770647096829,2726.3517810553735,2812.0993846798206,2840.6729253910394,2926.422511191932,-3.4969112638824504,0.03029079936548138,0.2423973769470887,0.3827471044503157,0.22713441585218863,-1.6879442634397148,0.18489923768648497,28.58003069359441,1726.053731596375,0
