,MEAN,LN_SIGLC,TTS,TTS_1,TTS_2,TTS_3,TTS_4,LN_ROR,ROR,IMPACT,LD_U1,LD_U2,LN_DUR14,DUR14,PERIOD,T0,ECC,OMEGA
8773,4.212320265264634e-05,-6.787525253630837,1745.9214958020214,1758.9229396008527,1771.9112139831705,1784.9090348926343,2877.0683306681003,-3.295028531119624,0.03706698746945904,0.6830645695569866,0.47900801294280937,0.1986080630815339,-1.6439289623876474,0.1932193972521406,13.001773929194242,1745.9136079063433,0.5934044728471187,-43.05339204249019
8774,2.6473202321775987e-05,-6.779707572002698,1745.9186121908806,1758.9233970369844,1771.919016100125,1784.9097969606623,2877.0705654894664,-3.323332921674321,0.03603253777406764,0.6150143166706127,0.4807589363236535,0.2365158807952823,-1.6508885906630932,0.19187933066331989,13.001783674747111,1745.9151012053273,0.24323620983164299,-73.79905357129518
8775,1.1024011546123532e-05,-6.783177493758101,1745.9162129197891,1758.9170874937631,1771.919941618131,1784.9086317968868,2877.0654749699456,-3.3397575477849544,0.035445550532123594,0.06001973837985322,0.18001733806044506,0.3778161032076517,-1.72255632784254,0.17860898071550504,13.001751264411535,1745.9128962416487,0.09561178626745509,168.69261957150127
8776,2.0566387873716445e-05,-6.777378687550744,1745.9204639988632,1758.919821458692,1771.9200369104453,1784.9125789229408,2877.0732632686,-3.269200498627576,0.038036825415920204,0.8151461468614964,0.4022835398150193,0.09086080434896826,-1.6277564170254968,0.19636965187449282,13.00180975801427,1745.9155714128428,0.5795911123674302,243.82473058893507
8777,4.313209821717302e-05,-6.783896706315104,1745.9222131881759,1758.9220378285218,1771.917607401713,1784.9061119500645,2877.070361439124,-3.3187464041066415,0.036198181214476356,0.4704693073254201,0.34353886818192936,0.19107091663023712,-1.6792993958188474,0.18650459617744578,13.001787750643162,1745.9144141995569,0.5526256633321256,-29.467438107631367
8778,2.2208095160223026e-05,-6.761302422109087,1745.9237717101134,1758.925755056314,1771.9124434861596,1784.916664659901,2877.0735006955856,-3.3632451499863754,0.03462272052044215,0.4254608349744804,0.22638503688195866,0.17254725983011698,-1.678941985613015,0.18657126673721378,13.001794825772926,1745.9170433622385,0.10983022697939211,-42.694544004434256
8779,4.767901538048471e-06,-6.795880094971311,1745.9211831956104,1758.9189316327443,1771.9170947975033,1784.9065343595482,2877.0700471159794,-3.378888346815246,0.03408532474134473,0.1294085111285888,0.31230271258619346,0.16810362598587925,-1.6869567459643156,0.18508191910058705,13.001797018538717,1745.9133336754571,0.05817224155809053,213.10972549300547
8780,1.2521968105350669e-05,-6.775926726417039,1745.921304821004,1758.9191042555353,1771.9180696911405,1784.9066998484273,2877.068744613798,-3.359907274235721,0.03473847994750431,0.38855310688083133,0.3306839339034633,0.41830989444466127,-1.698359658588532,0.1829834333119724,13.001777686138743,1745.9137196838005,0.8945018353145191,-39.16375166949798
8781,4.245585009624727e-05,-6.776641061381622,1745.918933948086,1758.9291296386334,1771.9185070215415,1784.9090738076773,2877.07017579183,-3.355337668937327,0.03489758433479749,0.14140050970968612,0.34955233816812803,0.2798738591108898,-1.694390854624541,0.18371110171892494,13.001764232066122,1745.9163493251235,0.05279962483305417,111.65414473065637
8782,6.548151377519154e-05,-6.7608894586304595,1745.9202463782615,1758.9224178062484,1771.9171249184176,1784.9121840594755,2877.0624756045377,-3.357998321485008,0.03480485739990868,0.01577336557130095,0.30659160621408255,0.2778414092613726,-1.6990852410649626,0.18285071189527405,13.001685889829707,1745.9155322025556,0.023517410836820272,102.42195729034185
8783,2.7479505564849674e-05,-6.76881687652562,1745.9171928534654,1758.9213858142946,1771.9188686975137,1784.9098977413134,2877.0663478238134,-3.3019566410194487,0.03681107083952202,0.7178920853439132,0.2753895954606944,0.1749276427022639,-1.6609703649396625,0.18995456539082217,13.001745094751517,1745.914279823702,0.35103200364678366,-63.93510767750766
8784,2.414510979908572e-06,-6.7904445915887806,1745.9166463224071,1758.9208634515985,1771.9225237073967,1784.9064449741638,2877.066248313069,-3.373578288702485,0.03426680119535222,0.14052683119412937,0.22137444848198484,0.30874491401655746,-1.7011515908445891,0.18247326846641843,13.00174607584386,1745.914068343031,0.10872254129813518,167.36515582124508
8785,8.019124016985916e-06,-6.775386872226065,1745.9148943383107,1758.9181531399825,1771.9179006197867,1784.9066452002169,2877.0686303288417,-3.378703191419806,0.034091636407427406,0.19471412038841648,0.25201688094595576,0.33139030990240226,-1.7075503520310604,0.18130939324952242,13.001800206574979,1745.911760883133,0.4266181495696598,-5.611772183324911
8786,6.406440200546084e-05,-6.780053765274025,1745.9224022846738,1758.919400383531,1771.9195732617395,1784.9112365492085,2877.0654679542777,-3.330326209094653,0.03578143093546393,0.18628285369428113,0.2619251555589017,0.34026772895237367,-1.7093453314863718,0.1809842385239134,13.001718662016504,1745.9156489731788,0.0803400091854509,31.6276713996087
