,MEAN,LN_SIGLC,TTS_0_0,TTS_0_1,TTS_0_2,TTS_0_3,TTS_0_4,TTS_0_5,TTS_0_6,TTS_0_7,TTS_0_8,TTS_0_9,TTS_0_10,TTS_0_11,TTS_0_12,TTS_0_13,TTS_0_14,TTS_0_15,TTS_0_16,TTS_0_17,LN_ROR_0,ROR_0,IMPACT_0,LD_U1,LD_U2,LN_DUR14_0,DUR14_0,PERIOD_0,T0_0,QUALITY
1120,5.979989889225169e-06,-7.472278511337772,1733.6316709292428,1771.1088555425915,1808.5742612417944,1846.0483647237895,1883.517998609262,1920.958563823363,1958.441313579576,2033.3840258312791,2408.0596422766303,2445.520092172511,2595.4140304822495,2632.871785706978,2670.375750518674,2745.2855084085777,2820.220811898667,2857.6983655168433,2895.150365915926,2932.613447945619,-3.874031409264109,0.02077445007176574,0.46189928453943124,0.30569876835059695,0.2546956727598084,-1.168097654673649,0.3109579283181563,37.46846444461303,1733.6347533066464,0
1121,1.4620639264116622e-05,-7.47446891228048,1733.6308796549342,1771.101296410022,1808.5644191793604,1846.045522039579,1883.5120493138659,1920.964861894084,1958.4245671690649,2033.3823512733109,2408.063689887278,2445.515988563477,2595.3938214720874,2632.8565135815566,2670.3742249586717,2745.287367673145,2820.2233938917198,2857.6972742558632,2895.146253086992,2932.624837425322,-3.8847879942895833,0.0205521854802729,0.42826092301556884,0.27940933028805937,0.21562547899406015,-1.1593109962084809,0.31370224847697037,37.46861055526495,1733.6287823538498,0
1122,1.1472161710694031e-05,-7.473892361772186,1733.6291358182557,1771.1088731144541,1808.567357827011,1846.0414980518215,1883.515152850226,1920.976917497261,1958.43556269308,2033.3803551072515,2408.055733900601,2445.5140019861938,2595.4146016912514,2632.8650741706147,2670.372595482412,2745.2951624188167,2820.219159499354,2857.681979725212,2895.1582438925057,2932.620977507745,-3.8354291703907273,0.021592069804365083,0.7469430352263223,0.3220798983344477,0.20035583673636248,-1.1348515413393694,0.3214698427742646,37.46851911129653,1733.6326332384426,0
1123,1.7134501650755677e-05,-7.468311164574035,1733.6311429616883,1771.0993369742885,1808.5675019480702,1846.0418210322048,1883.517751943645,1920.9720502054363,1958.4382931044463,2033.3848224629353,2408.0559791200994,2445.510456986476,2595.396545474988,2632.8608015585,2670.373496795131,2745.2987881808513,2820.2234678582536,2857.6885684902936,2895.157455192251,2932.6213756566117,-3.847258295782521,0.021338159233932865,0.5952299447626569,0.2307025333803121,0.2581395640948778,-1.147097729896602,0.3175570696424417,37.468553158580455,1733.6313833018653,0
1124,1.353547465692904e-05,-7.479607030424749,1733.630200487264,1771.1115157062475,1808.5728778552111,1846.0489440086208,1883.516805235086,1920.9786640360817,1958.457108716216,2033.3802858513006,2408.0678843606534,2445.515671951737,2595.3981997991864,2632.886043287853,2670.3667596415085,2745.2729286534027,2820.2092522839575,2857.687529184811,2895.157297118176,2932.6214607660095,-3.8596104273140495,0.021076208639123104,0.5970718643885718,0.2804668363128273,0.2793587333090526,-1.1247797213182884,0.324723989252959,37.46821056614697,1733.6390553588412,0
1125,1.5616256082101692e-05,-7.471071084498146,1733.6308951877725,1771.0946900428935,1808.5776807325558,1846.0371825139025,1883.5158955373806,1920.9614842671754,1958.4551277631383,2033.3916273572966,2408.055188753769,2445.5147641337862,2595.4002598486218,2632.8559505195753,2670.370665753364,2745.296769359545,2820.2257827090966,2857.7036837475302,2895.1617123475203,2932.6195169630078,-3.8653002092942477,0.020956630117455178,0.49772790600708805,0.31564789617708744,0.24846244550072827,-1.1325785687204186,0.32220136597586724,37.468608479346024,1733.6321246647574,0
1126,1.1353565638225363e-05,-7.472890051448047,1733.6302173855972,1771.094341620572,1808.5709326741153,1846.040797195658,1883.5128794893944,1920.9631670203069,1958.4542672165971,2033.392882174329,2408.0597845105735,2445.513646232675,2595.3928155734857,2632.8605220946165,2670.3663025644773,2745.2978863302146,2820.2272054800087,2857.700202041092,2895.162160010229,2932.6156777644705,-3.8744462057755977,0.020765834689286698,0.564390725533537,0.31256530912837843,0.2538872191010033,-1.1384886871724504,0.320302733834489,37.468591095495874,1733.6316690539509,0
1127,1.886571991812978e-05,-7.479459926127345,1733.622824534103,1771.1167395321193,1808.5702316729448,1846.044308761827,1883.5159773491334,1920.9802577436878,1958.4162088408848,2033.3943035722734,2408.0634882106374,2445.5266660621023,2595.3994622920964,2632.875394556255,2670.3574770518235,2745.2794789926843,2820.203090743464,2857.685929849145,2895.151018229721,2932.63205384542,-3.7273316482086365,0.024056942654928318,0.9005715391949338,0.2761626090778053,0.37672768628924813,-1.0479441328470613,0.3506579146638248,37.46834650779965,1733.6344146723236,0
1128,1.4180714126811162e-05,-7.477815528069605,1733.6295944068283,1771.098646518276,1808.5769028064692,1846.0523519734522,1883.520185445707,1920.965197885934,1958.4465264066146,2033.377004932398,2408.0609519303316,2445.520219792918,2595.4086874218788,2632.883189829186,2670.3629232982125,2745.293502648837,2820.2192782880334,2857.699907101126,2895.1694784943816,2932.611324444082,-3.799392359332521,0.02238436937769344,0.8307876807672165,0.2826305092981629,0.2779886645239056,-1.1101867684687383,0.32949741560022605,37.46858172646438,1733.6340510071882,0
1129,1.5069846343398089e-05,-7.480344286441184,1733.6219423833018,1771.1100048257545,1808.569932806211,1846.0279707918291,1883.5131596448093,1920.9801081186456,1958.4186152402842,2033.3918328754387,2408.062154292276,2445.519797919769,2595.390117513475,2632.8628598513787,2670.381498160275,2745.279887774841,2820.213380250406,2857.6868339957964,2895.154886420038,2932.617022594136,-3.824446454044182,0.021830516381137637,0.7406923829329292,0.24952959578143385,0.27830518812408234,-1.1189256606865579,0.3266305181979133,37.468492167385094,1733.6302640788404,0
1130,1.2900211299915145e-05,-7.479702510858885,1733.6164523195441,1771.1067707622392,1808.5734971549932,1846.0432813786501,1883.5077497193263,1920.9774508144278,1958.4276839428667,2033.3888001366415,2408.0559055161916,2445.512544409375,2595.3875200777647,2632.873326768683,2670.367452515924,2745.2848680087454,2820.2147442519195,2857.7020799382744,2895.155875985362,2932.615210357987,-3.780628739618004,0.022808346404918363,0.862516159538783,0.2910704777423565,0.27656665405246494,-1.0742800452389842,0.34154356271933967,37.4685298731329,1733.6301744705431,0
1131,2.3222856087153558e-05,-7.481107648039984,1733.637249289244,1771.1043634022392,1808.565267493568,1846.0438005893798,1883.506137665192,1920.9760258237611,1958.4254276859285,2033.379002276942,2408.0679843429143,2445.5252276387996,2595.410337753766,2632.877165423303,2670.3497267353328,2745.286358994078,2820.222087659717,2857.7075486572776,2895.163320542596,2932.619971060079,-3.824296914069228,0.021833781160111903,0.7238755575870823,0.19189111814559645,0.4551629834258275,-1.1374653285113607,0.32063068618914947,37.46870148334274,1733.6305376285975,0
1132,2.293659712001924e-05,-7.480903924967212,1733.6331853692132,1771.1045551293803,1808.565714389927,1846.043563330988,1883.5057813663914,1920.9765996573087,1958.4263462110512,2033.3829923006397,2408.0684268157056,2445.522201134914,2595.4078301648065,2632.877365449168,2670.3491610474903,2745.2853065726454,2820.216993127344,2857.707738798594,2895.1642351527803,2932.6185290740714,-3.835246216699694,0.021596020514620333,0.6263376725763512,0.19310220563960834,0.4850642056793657,-1.1337002555655356,0.32184015956028766,37.46866126830942,1733.6305967270882,0
1133,1.6577746940045064e-05,-7.484317548769014,1733.623192153698,1771.101741393298,1808.578931330533,1846.041531171517,1883.5175072328555,1920.9665131333634,1958.4345104139609,2033.388804695579,2408.057581011954,2445.5104507985693,2595.3958396329585,2632.878616530071,2670.3720366994758,2745.281755989226,2820.2157281627756,2857.679094729421,2895.150164965228,2932.637657417034,-3.8680229896332388,0.020899647427876866,0.4598050860346478,0.28374302217863234,0.2525527808727517,-1.1369345434335463,0.3208009173469506,37.46849699057729,1733.631834509213,0
1134,1.5683140935166236e-05,-7.475028635454859,1733.624197875225,1771.1049668135802,1808.5728642685306,1846.0408301239122,1883.5094571844381,1920.967747654575,1958.4213167525143,2033.3837228940522,2408.064170608281,2445.516923398634,2595.402796657573,2632.8740305907254,2670.3748713518585,2745.2846855852436,2820.217298488003,2857.7018136271868,2895.1547078973695,2932.6247069402793,-3.8468234124141722,0.021347440862561563,0.7476807291253158,0.2610746547482903,0.22457835824258043,-1.1190215916821045,0.32659918571002905,37.468736880792854,1733.6285346624682,0
1135,2.1632672650320655e-05,-7.477536078015142,1733.631968078624,1771.1035794557483,1808.5762165630895,1846.051451154421,1883.5171260246861,1920.972441536222,1958.4336088785253,2033.3787379669736,2408.058539358966,2445.5131528570323,2595.39406339855,2632.87982809889,2670.375315501615,2745.2822800207878,2820.2107336583626,2857.6831731953744,2895.1543019547694,2932.6161763078603,-3.8547173159377692,0.02117958959638629,0.4218100431742522,0.20115487077275707,0.23809684636457407,-1.1406145341823548,0.31962254247305016,37.468302258709585,1733.6349969867135,0
1136,1.7157319015892386e-05,-7.4682858372319165,1733.6261960925997,1771.101379942737,1808.5764454270527,1846.0424452558768,1883.5115677412064,1920.9805590595577,1958.4309128293528,2033.385553926605,2408.064226180262,2445.5138363430024,2595.413157429573,2632.8777497232372,2670.367231411396,2745.2910602220863,2820.211221117397,2857.6962359462036,2895.156199889941,2932.6242202838303,-3.895057370757574,0.020342207367835364,0.16114748042699648,0.3236218331513212,0.240610908785428,-1.153131143271699,0.31564688483294795,37.468584751420345,1733.6325763980162,0
1137,1.4286495495720378e-05,-7.480073834091964,1733.6289018641228,1771.1057016032016,1808.576908416713,1846.0404430054587,1883.514803529319,1920.9743111299763,1958.4322131323643,2033.3839910998654,2408.058166403248,2445.5151667368036,2595.3976336406295,2632.876344734191,2670.373343095849,2745.277327650242,2820.200628797349,2857.70024082786,2895.1584551574124,2932.6155722590024,-3.9066898473716654,0.020106948093182194,0.1959647741795595,0.25604397206829277,0.2954274861550721,-1.1460247449723484,0.31789798645735157,37.46839215562502,1733.633422467735,0
1138,1.248828409104793e-05,-7.4779937873591455,1733.6296216317555,1771.1022770792254,1808.5738927245106,1846.0444149960374,1883.5154331387166,1920.977594673822,1958.427458533053,2033.3811404932014,2408.0624409819147,2445.518949602476,2595.401083889228,2632.8804830457048,2670.378590905912,2745.296560886285,2820.227037866976,2857.687420782882,2895.1626789681204,2932.6265460704553,-3.8781536858613617,0.020688988311942453,0.3320221318765483,0.2282966474285557,0.22716277240195337,-1.1686679462943856,0.31078064217444085,37.46871856789839,1733.6317442935238,0
1139,1.987399432045433e-05,-7.475987568653363,1733.613747730406,1771.1006348538099,1808.5761457634173,1846.0414786121075,1883.5236276416185,1920.9753492004627,1958.4277308244398,2033.3827981960192,2408.055711001473,2445.510112091431,2595.39911787931,2632.8720277678717,2670.3688975642876,2745.285279869093,2820.212199970379,2857.6943207401687,2895.157081683747,2932.6201271110535,-3.852127868075359,0.02123450410784095,0.5927195932583188,0.17494784924320728,0.3221381212214982,-1.1286699154894053,0.32346320382283017,37.4685452985443,1733.6302159899385,0
1140,1.3052307654481936e-05,-7.4767113237365175,1733.614988955183,1771.1048006202338,1808.559665556066,1846.035606550828,1883.507550439207,1920.9715095678025,1958.4349500447022,2033.401370000674,2408.0659483229597,2445.5270313908463,2595.399199190617,2632.8801122378486,2670.3678506113715,2745.2794442926356,2820.224609196489,2857.6934369083224,2895.150588480403,2932.623681695436,-3.932023941731806,0.019603955110871596,0.10658619603419849,0.4138941693692195,0.39273620170954415,-1.1230839156369723,0.32527512521646507,37.468713467523465,1733.628976604578,0
1141,1.2495627949341297e-05,-7.472250480862575,1733.6220221554595,1771.1048782518149,1808.555121921604,1846.036705467766,1883.5144346197228,1920.9708181441204,1958.4353752013847,2033.4090909710376,2408.0672490911415,2445.5148130750927,2595.402604259968,2632.8815554398584,2670.368470514448,2745.277404557775,2820.2126042042187,2857.6971070325235,2895.1541720962946,2932.628679738722,-3.9095238003785204,0.020050046613317506,0.42095013443075324,0.4026324888360031,0.4371181467084657,-1.104030905637266,0.33153201241842745,37.46863535749532,1733.6308199523214,0
1142,1.6527258085405063e-05,-7.479469062725932,1733.6188492128529,1771.101984136054,1808.5795486680584,1846.0446547196605,1883.5168922093872,1920.9724297353368,1958.4215278307574,2033.383587362283,2408.051813466891,2445.509016399088,2595.400873975192,2632.856301161219,2670.382080664678,2745.284155632137,2820.208932632383,2857.6915751575416,2895.162607345348,2932.6139737657163,-3.8384126110283296,0.02152774714498963,0.7955718605656796,0.15546868388590007,0.19221958398179217,-1.1208108119827958,0.3260153502776245,37.46848902691623,1733.630247408312,0
1143,1.6419146152639944e-05,-7.479361243064763,1733.637608072048,1771.1042807954545,1808.5739672429975,1846.040161206781,1883.5136528607845,1920.9663345544081,1958.4331942413935,2033.3807047030432,2408.059923846185,2445.520979562583,2595.383535095979,2632.85544790306,2670.3722722438465,2745.285453740129,2820.2221076690016,2857.689634836101,2895.1626624777496,2932.623144382206,-3.8713393057804795,0.020830452389368887,0.5206582334656149,0.1858622790121338,0.13818212137966301,-1.1514393832375498,0.316181335571343,37.46847155466609,1733.6318738469215,0
1144,1.1207412485189373e-05,-7.475290943903272,1733.615136712851,1771.1052040520717,1808.5715803658857,1846.0427118011378,1883.519601726917,1920.9693921576709,1958.4281770323007,2033.38488454959,2408.0611453822353,2445.514784166557,2595.4163602911635,2632.87192739182,2670.375578051269,2745.293569900256,2820.2189110127656,2857.6902628721614,2895.160668418454,2932.617800078899,-3.882939816911398,0.020590204686846532,0.019070260625814406,0.26727873678214853,0.29661676306911366,-1.1744943211193495,0.3089751824148736,37.46870667350202,1733.6299378149397,0
1145,1.5082791729645491e-05,-7.473551899734987,1733.6130896989227,1771.1046307481602,1808.5619615245826,1846.0524619782238,1883.5087528781676,1920.9719094909449,1958.4298094762228,2033.3851484923223,2408.056568385881,2445.5117654792843,2595.3849249909545,2632.872751372896,2670.3723771699706,2745.288996552225,2820.225649658013,2857.6987297559026,2895.162368967872,2932.6145983378983,-3.8977489999414763,0.020287527311049894,0.02508730350084649,0.2094090693146362,0.2516632035641455,-1.142586717168026,0.3189928095113766,37.46870694828539,1733.6276444889177,0
1146,1.4147151319624652e-05,-7.476305902771768,1733.615227282576,1771.1004204150051,1808.5649403607226,1846.0344603795943,1883.517990788373,1920.9743023319622,1958.4305775524251,2033.3810697789015,2408.0637962950636,2445.5254105137656,2595.4123084965195,2632.8761467205422,2670.363184667356,2745.293305361801,2820.2173474570213,2857.699198089527,2895.1499626137997,2932.6177612086713,-3.8926929962740813,0.02039036086789463,0.10494372650255417,0.36681325096235917,0.3324233645024979,-1.1280213721623222,0.32367305176561256,37.46875278304251,1733.6280756433566,0
1147,1.5381763560064593e-05,-7.474566359867253,1733.6154708838837,1771.1086215557243,1808.5610761517194,1846.0316775799258,1883.5240249405936,1920.971309781081,1958.4342112422935,2033.3900431518969,2408.0607632133047,2445.505974106896,2595.3988671842103,2632.8722110494978,2670.365426093824,2745.2866380036603,2820.2210098124474,2857.6953497894146,2895.1587221014333,2932.6243594893253,-3.9023568752508417,0.02019425996204752,0.018446616213796552,0.3082890651229815,0.37322478988390007,-1.1200269742339877,0.3262709935942149,37.46867220900971,1733.628712896964,0
1148,1.454046259069122e-05,-7.476888582313681,1733.613065778326,1771.1020337182256,1808.5600546163776,1846.041084174736,1883.5213906756412,1920.9788512150392,1958.4323320450442,2033.387526280545,2408.0583685303395,2445.5075502529007,2595.399514613809,2632.869179539104,2670.3661006529474,2745.28735182583,2820.2199655810155,2857.703179560386,2895.1543016192763,2932.6225255771315,-3.910486877008088,0.020030746177393657,0.012180946586426563,0.2638151579521175,0.3472933617373857,-1.1445116095478274,0.31837937327191734,37.46867684559212,1733.62856230954,0
1149,1.4704310884302314e-05,-7.476140764201526,1733.6142430329965,1771.105694431287,1808.5669564870677,1846.039622250978,1883.5193329682888,1920.9716377211264,1958.4324369274204,2033.3765460674442,2408.059694263799,2445.535154077813,2595.397560606003,2632.8588868956545,2670.3831741241866,2745.2868094514806,2820.2229380409344,2857.690429283008,2895.146412374515,2932.6230257431107,-3.8993067273670503,0.020255949474576686,0.08545424800191892,0.23322264518523883,0.40527920152650543,-1.1466452222912997,0.31770079914846716,37.468646934763655,1733.6293824705522,0
1150,1.3309015461807732e-05,-7.478182747454057,1733.6123316740234,1771.1019865426413,1808.566227689421,1846.0483608204424,1883.5184671328411,1920.9744338968553,1958.4289668951617,2033.3898524172378,2408.062197645856,2445.536183436478,2595.401917194467,2632.8615571757177,2670.3744061394523,2745.28006607029,2820.2199453846306,2857.6867598285853,2895.1554540439915,2932.6212563195495,-3.8881078783803935,0.0204840677407295,0.16144120102496767,0.2549818173564391,0.41156605778066546,-1.1462118929468075,0.3178384980598416,37.468571445210614,1733.6311314184554,0
1151,1.6480046545827297e-05,-7.475840156613909,1733.614144321406,1771.1013173946508,1808.5787915078636,1846.0282841365522,1883.5188867730687,1920.9786361789984,1958.4295708432053,2033.3771473855904,2408.060309121475,2445.5302699892154,2595.39496420891,2632.884847275808,2670.37244120503,2745.282232931152,2820.217450389947,2857.6903279317044,2895.153485417529,2932.623772039995,-3.8781135926143517,0.020689817817289898,0.044379057180883225,0.27580042523314274,0.2506249086777561,-1.1487088095255884,0.3170458718172725,37.46867794355782,1733.629239402834,0
1152,2.249558731929883e-05,-7.473614304018785,1733.6143619539412,1771.1038389412677,1808.5782979613657,1846.0330186605968,1883.5076265411387,1920.9790997468615,1958.4307899734802,2033.3764304625674,2408.0611467606545,2445.5361150423037,2595.402893956478,2632.8615794922343,2670.3716169705367,2745.281739960408,2820.21218299511,2857.6929891224377,2895.1645738105703,2932.616915350457,-3.865312367655469,0.020956375320725185,0.03453594277238148,0.18779577055513275,0.3383352300148501,-1.151976387294486,0.31601159049239086,37.46864858817473,1733.6290596053486,0
1153,2.351702959507185e-05,-7.472858752542875,1733.6101846582558,1771.1008146357376,1808.5747354073358,1846.0402804719631,1883.5039282399337,1920.9822408568875,1958.4279991848518,2033.37596781423,2408.062775952951,2445.537472488071,2595.4104722489665,2632.8617531905984,2670.3717681842086,2745.2840303692783,2820.212611403197,2857.692692036846,2895.1638927027207,2932.6176096623226,-3.8824421460222727,0.020600454382596355,0.026742060118211872,0.2554176602340261,0.33746015716863953,-1.152513237215331,0.3158419852254094,37.46873028469718,1733.6280909889033,0
1154,1.5403855381472526e-05,-7.468453450938965,1733.627769537336,1771.1092010670468,1808.576471809383,1846.0465290898794,1883.506024007188,1920.971081615688,1958.4276131617492,2033.381241061,2408.058108117776,2445.525661410268,2595.395904007079,2632.872170659789,2670.373752030757,2745.283552142212,2820.217606557235,2857.6879546962996,2895.1650434777507,2932.6205831525863,-3.8729030526880144,0.020797904288990615,0.10851809895433197,0.19179515326932606,0.32497319176401884,-1.160816502273459,0.3132303231716326,37.46855063788535,1733.6317908071078,0
1155,1.3068520740566386e-05,-7.475653152903485,1733.6337974118187,1771.1057887335478,1808.5742896434085,1846.0428372158515,1883.5029559194043,1920.9775984608739,1958.4283695830304,2033.3824281190477,2408.059240961314,2445.5356839784617,2595.4054162081297,2632.8727884563204,2670.3698331634228,2745.27900506981,2820.220521817434,2857.69219250955,2895.165369424419,2932.623522476052,-3.90271289747575,0.020187071636363237,0.05131616632249981,0.23635671142159032,0.35217307247499785,-1.160890717655034,0.31320707752628035,37.46861208640837,1733.6322205751496,0
1156,1.9778904203970523e-05,-7.472205999415641,1733.6252833191766,1771.102323406859,1808.5779415302577,1846.0441769053061,1883.5226906788703,1920.9772737773358,1958.4272144476483,2033.381735352829,2408.0608694224484,2445.532566396373,2595.3905864316866,2632.8820140484286,2670.377040168195,2745.2884573686365,2820.207945976561,2857.6869346213844,2895.1513637309054,2932.6193467124,-3.8694446955322146,0.02086995538751785,0.29446871254143075,0.11328596056229312,0.2952767333950319,-1.161516269491884,0.3130112115321727,37.46841664456245,1733.6344548503264,0
1157,1.298796643180968e-05,-7.484309660724999,1733.6231447632715,1771.1131935986853,1808.5620538070536,1846.0466958950894,1883.523129722172,1920.9768151055937,1958.4294899620138,2033.3838529826967,2408.063725870803,2445.5329405916,2595.410335325022,2632.872677120592,2670.37474733023,2745.2875218985123,2820.2146626664585,2857.6957961203607,2895.1752498603337,2932.621437887559,-3.8566204050315935,0.0211393212796644,0.6004911467182085,0.3888634371300195,0.16823769374152509,-1.1672935543479748,0.31120807024571256,37.46868875519723,1733.6329887648017,0
1158,9.729448292329427e-06,-7.484286420480795,1733.6287070320923,1771.104167489852,1808.5707342753524,1846.0433580816673,1883.5151296598426,1920.9776799793817,1958.4194572322776,2033.3819358512903,2408.0571998291116,2445.531731264807,2595.3916314130925,2632.8683440498226,2670.3728391886157,2745.286866504254,2820.226173991001,2857.6864563761515,2895.1697780921145,2932.6238678802483,-3.8705270619726946,0.020847378668537652,0.5447602314086243,0.30242926699516737,0.27757429733946415,-1.1532705667250753,0.31560287932198855,37.468662864503685,1733.6305453376904,0
1159,7.1825857735012525e-06,-7.48664426036679,1733.6295999214756,1771.1038809702995,1808.5794757795709,1846.0445542337416,1883.5109160306336,1920.9717703252575,1958.426115229354,2033.383412404907,2408.060250904295,2445.5327656143,2595.395627462659,2632.8790623299287,2670.380657402904,2745.286594870361,2820.2201889043645,2857.6895476308086,2895.1627896320833,2932.619287755975,-3.8898413259474163,0.020448590441244478,0.34788534237647,0.25182711106827127,0.3720074340731958,-1.1517280679805382,0.31609007201757744,37.46860898646544,1733.6325399048524,0
1160,1.3022976296896645e-05,-7.479712583775755,1733.6335544725798,1771.1037017031122,1808.571834630201,1846.053384893075,1883.5221152227512,1920.9810204359733,1958.4362810974856,2033.382331929079,2408.06498515767,2445.5315471023328,2595.3923414261067,2632.878257430671,2670.3707178069076,2745.284950134237,2820.22401480182,2857.6931149470224,2895.1595713213037,2932.624894500451,-3.88330883051404,0.020582608022958256,0.3404427019414405,0.25378217786831825,0.3752557555077196,-1.159160587763546,0.3137494354929103,37.46845143174771,1733.6368365611772,0
1161,7.861016124194397e-06,-7.477141787818815,1733.6201697619058,1771.0996572032623,1808.5621534669067,1846.046335024319,1883.5040807090109,1920.9823939514824,1958.444333580434,2033.3796168240874,2408.058255114419,2445.5380891917466,2595.4071352810392,2632.87933446603,2670.37581819328,2745.280183276657,2820.219498476104,2857.68567916231,2895.1625230963527,2932.622659087574,-3.888199688907409,0.020482187174004032,0.2901587599451213,0.2478102745463815,0.17261618298781545,-1.1585325634653527,0.3139465396485654,37.46869633397946,1733.6306704452672,0
1162,6.169327555810593e-06,-7.485130282921607,1733.6219752983252,1771.1026573541958,1808.5595096936577,1846.0438530053952,1883.5089830996985,1920.9826355234752,1958.4358944030205,2033.3883685919761,2408.0630188100436,2445.528721617968,2595.397267187838,2632.880616066405,2670.3802656039866,2745.2800861298724,2820.2209577296558,2857.6954861337335,2895.1599651236666,2932.6309135243087,-3.907396528067212,0.020092743920616787,0.28207311564761206,0.3849194590327758,0.2618233096425764,-1.1434457907927422,0.3187188888780932,37.46876189066639,1733.6303617931098,0
1163,1.9931192423699404e-05,-7.468807178214365,1733.624446071812,1771.1134330469893,1808.5824119721406,1846.047378436953,1883.5151360696102,1920.963255905401,1958.4355381864798,2033.3938439822293,2408.0524315497055,2445.518819110454,2595.397102120679,2632.8525359482946,2670.3699227301136,2745.2898853671354,2820.2101637520605,2857.688699905944,2895.1574855371264,2932.6131691937944,-3.754495901354042,0.023412249718385583,0.9178640787129199,0.16063381001935784,0.33849138590337224,-1.0768465218836825,0.3406681230207725,37.46823512494233,1733.6356765571368,0
1164,2.020613685239387e-05,-7.4657991349020305,1733.6262290487332,1771.114686908686,1808.583761783014,1846.043850535796,1883.5162304656471,1920.9646501085988,1958.4343258117399,2033.3958387398065,2408.0538933425028,2445.52008998503,2595.4059591969467,2632.859677632431,2670.3795057997927,2745.2859703750414,2820.2166944092723,2857.6848754311627,2895.156952033465,2932.6158706728365,-3.7684760323561677,0.023087220668350162,0.9030366679113568,0.20287090254258255,0.28466987733055893,-1.081212190356213,0.339184120624715,37.46831059059329,1733.6363290433458,0
1165,1.4585728224644347e-05,-7.480176811972043,1733.612215738916,1771.1150698033107,1808.5699862229471,1846.0389111665231,1883.5208193860221,1920.9751903659014,1958.4285960075538,2033.3806084690332,2408.0700446477936,2445.5286297983803,2595.393946170129,2632.870496167366,2670.3712539746725,2745.2892609016308,2820.2023882949484,2857.686267813155,2895.1530493539153,2932.616504642916,-3.74827644105658,0.023558315028845565,0.8889780648004775,0.3876201308272902,0.17151941240259472,-1.057000154942195,0.347496684530512,37.46842864350586,1733.6324565688294,0
1166,1.0566236683961616e-05,-7.46724722306463,1733.6263935999848,1771.1123246951424,1808.5701697815582,1846.0463377628744,1883.518432574121,1920.9708583298277,1958.4507334378761,2033.3923749242356,2408.057451412879,2445.5237877067566,2595.408057278703,2632.8720554252686,2670.354513337533,2745.2883097058684,2820.2130698043097,2857.684519096316,2895.1554874358794,2932.6174591347,-3.8292231478527268,0.021726487343932246,0.8885175871928659,0.0008329684763814793,0.25590767437347073,-1.1169245776590089,0.3272847873893198,37.46824685349825,1733.6375271383233,0
1167,6.5686524867346724e-06,-7.466293964946125,1733.623868190452,1771.111536231472,1808.5729355698713,1846.0342822036946,1883.518315974109,1920.9664771372618,1958.4369823867728,2033.3882291057105,2408.0614058915967,2445.528780215382,2595.404397643517,2632.8654393784914,2670.3624092981777,2745.2902476933605,2820.2146538525776,2857.7037182244803,2895.1590625753515,2932.620204883156,-3.7994260649494143,0.02238361491142975,0.9067738704447211,0.1591969016453345,0.19278614049928366,-1.0796799205462548,0.3397042405930643,37.468579323156824,1733.632260039412,0
1168,2.317398967401521e-05,-7.486483083079937,1733.6206887488634,1771.1048765063279,1808.570128010695,1846.0512742332555,1883.516174767808,1920.9710926869784,1958.4280476303136,2033.3892633477203,2408.0542419815406,2445.52952234792,2595.3759083895047,2632.865328553921,2670.3725374311525,2745.28455169622,2820.2077429182978,2857.6873943400533,2895.154401856285,2932.6259746428905,-3.737074044516989,0.023823708360848794,0.9120623433860947,0.2228084934307295,0.3453688708294953,-1.0380117426901523,0.35415813990985073,37.46839242550354,1733.6322513316798,0
1169,1.9996908843858505e-05,-7.476345575001533,1733.622948450301,1771.103787594931,1808.5609279346331,1846.0370944580184,1883.5077426044031,1920.9714949145716,1958.4362577185136,2033.4092557559898,2408.054339745569,2445.5227704546387,2595.4019498364205,2632.869185050428,2670.3658537531182,2745.284463384138,2820.2047604350746,2857.690936148324,2895.154478855942,2932.6240829888325,-3.781178071974478,0.02279582048300256,0.8268016603585601,0.30621101353281577,0.4465743777920568,-1.0634394093013098,0.34526625385198123,37.46849958559034,1733.6312749455226,0
1170,1.2169833368079609e-05,-7.475715884266998,1733.6239216403242,1771.101463398956,1808.5784144730671,1846.045893145631,1883.5181842290149,1920.970535605421,1958.4179267531736,2033.3799545184245,2408.08043910099,2445.5152927168615,2595.397547341466,2632.877718157879,2670.354556720638,2745.2863733191652,2820.2255903182354,2857.6946057794858,2895.1624990967425,2932.6210038884324,-3.8757047794689647,0.020739715795749816,0.46750950284001386,0.19101201423415048,0.1982695632013245,-1.1731039502660012,0.309405071286137,37.46864024373659,1733.6306761250833,0
1171,1.075054303198922e-05,-7.4731211356934315,1733.6093951391008,1771.1038281531835,1808.5573662053198,1846.039229075195,1883.507955407333,1920.9675405432354,1958.4296544378392,2033.38251065607,2408.080432795641,2445.513080195111,2595.3946048618022,2632.8518059843063,2670.353300677403,2745.282279479021,2820.2112613686013,2857.690076334663,2895.157861965242,2932.6199973901153,-3.9282455976392234,0.019678165707154912,0.09296366559510627,0.37139189055840327,0.26217883523622487,-1.1418852480233115,0.31921665162462387,37.46862572924237,1733.6253664653684,0
