,MEAN,LN_SIGLC,TTS_0_0,TTS_0_1,TTS_0_2,TTS_0_3,TTS_0_4,TTS_0_5,TTS_0_6,TTS_0_7,TTS_0_8,TTS_0_9,TTS_0_10,TTS_0_11,TTS_0_12,TTS_0_13,TTS_0_14,TTS_0_15,LN_ROR_0,ROR_0,IMPACT_0,LD_U1,LD_U2,LN_DUR14_0,DUR14_0,PERIOD_0,T0_0,QUALITY
2854,4.724189089343775e-05,-7.138257358194965,1818.0954218850397,1834.825132482202,1851.5656686098368,1868.2980956160131,1985.4643425532615,2002.1890107570011,2018.9295379194346,2403.8880736934293,2587.987232514698,2604.7259455156113,2721.8782416943504,2738.6217470404763,2755.354881348821,2922.726497927776,2939.45916184729,2956.199552013406,-3.410436702971145,0.033026774335689166,0.04425644190328406,0.24229635487570245,0.09296925405929524,-1.6053867920328508,0.2008118674563225,16.7368900751702,1818.0903833345587,0
2855,3.8265176352605e-05,-7.1427148248751795,1818.0934394252477,1834.8262218642685,1851.5690930197102,1868.3011843909642,1985.4692997715802,2002.1904697194766,2018.9323271939095,2403.8848504473067,2587.990202934221,2604.7247413157347,2721.8822340789543,2738.62078904192,2755.35822636359,2922.7311364235643,2939.464792349683,2956.1988201196386,-3.441436911142974,0.0320186443105644,0.04001403757229307,0.3203779663301758,0.18665735564517227,-1.5895825666960754,0.20401075484562328,16.736898639260357,1818.0919283583744,0
2856,3.257522010157649e-05,-7.144386079065474,1818.0957470331603,1834.8243374785234,1851.5630201661418,1868.2991867105964,1985.461075713982,2002.1919087846604,2018.927742835796,2403.887331893513,2587.9914787779103,2604.7256884576595,2721.880168803553,2738.6210918051884,2755.355191692937,2922.729237379775,2939.4584450581674,2956.201310561285,-3.4328139666372954,0.03229593310840682,0.17672578198370945,0.3106292583770567,0.36203091828499767,-1.5831388563790125,0.20532958556968006,16.736920176258522,1818.0896568254404,0
2857,4.619536300824435e-05,-7.141478257179313,1818.0888324810992,1834.8252198946288,1851.5624663724798,1868.300857516846,1985.4748069059083,2002.1982721529016,2018.9277765930444,2403.8851612803364,2587.990580813575,2604.727633747618,2721.8796738619612,2738.6198580256637,2755.350788460209,2922.7307718012307,2939.4658705122365,2956.2003605911254,-3.42770375554271,0.032461394555473574,0.466614515078911,0.2515654908674134,0.38042903460648536,-1.559609513734233,0.2102181424733204,16.73690597181517,1818.0911280020862,0
2858,3.8889500418653096e-05,-7.135803575189959,1818.091807794552,1834.8252638561723,1851.5666515134837,1868.3008725756258,1985.466674916295,2002.1950126828644,2018.9232382926057,2403.884584266886,2587.99076972776,2604.726277227067,2721.878920028675,2738.6219276635334,2755.351702755656,2922.735709016318,2939.4613088654887,2956.200559714475,-3.359335972288366,0.03475833177890149,0.7343994133313477,0.2707874015507514,0.12938679960771227,-1.550477905121866,0.21214656366709306,16.73692225048168,1818.09010758692,0
2859,3.578135779028538e-05,-7.144297456382707,1818.0963465319942,1834.8298819831705,1851.5617686130663,1868.2958887203522,1985.4580171930356,2002.1922014653887,2018.914850284128,2403.8849308478266,2587.990138121037,2604.7228550798645,2721.8823436290063,2738.619188520777,2755.3494097636635,2922.7294243761985,2939.46906912009,2956.1985417127153,-3.4484013848412234,0.03179642601933578,0.33216018536725,0.2551828145928128,0.4353899522851514,-1.541592038860687,0.21404006992224464,16.736953782070593,1818.0874056324185,0
2860,2.963522325668195e-05,-7.147697366972347,1818.0962136337948,1834.8242197785526,1851.5593382044071,1868.2957703577397,1985.4638370595585,2002.1929427228588,2018.9199556698536,2403.8841981884893,2587.9950598649675,2604.7296145287755,2721.881529368335,2738.619336633627,2755.3532689412427,2922.727740277529,2939.4628367247683,2956.19219859456,-3.421226683807608,0.03267233172678201,0.5208085826482391,0.35090395629868265,0.3460566467706039,-1.5519759023901878,0.2118290066034259,16.736930336297874,1818.088386956393,0
2861,3.731101049849813e-05,-7.132191733898707,1818.0920903837302,1834.8287103727196,1851.5655004278765,1868.300461334413,1985.4627419229282,2002.1958812027822,2018.9231489714891,2403.884807500089,2587.985708479877,2604.724998825857,2721.8793538016353,2738.618225411661,2755.357170894796,2922.7289939425114,2939.462375050283,2956.2015512188873,-3.4105765741283927,0.03302215516559454,0.3416747208962471,0.27274871226701336,0.2440559064557284,-1.5714059555690638,0.20775288560054386,16.736905846351505,1818.0900564772614,0
2862,3.3866479447431244e-05,-7.1476545280987045,1818.094196677729,1834.8200707354943,1851.5673398566048,1868.296849583587,1985.4626929501526,2002.1949286580184,2018.9348544769898,2403.88784251012,2587.9921446148273,2604.7286977399954,2721.8822668600233,2738.619893806731,2755.353265263177,2922.727933881301,2939.4620175488703,2956.19604014524,-3.445693392806608,0.03188264717814111,0.1319285176782437,0.355794952840224,0.29787811076953963,-1.5679156647825672,0.20847927049286266,16.73690036060371,1818.0908214441934,0
2863,2.955183048816636e-05,-7.1286517212780725,1818.0950640110846,1834.8261094974353,1851.5636765229021,1868.3021264427464,1985.4597448285617,2002.1949652524884,2018.9240472103072,2403.884643241985,2587.9881981361964,2604.724116616433,2721.8790656353913,2738.619741116502,2755.3579375543,2922.728612475489,2939.4643721496614,2956.196451214706,-3.427871517390251,0.03245594922872099,0.4618620853804948,0.3817447086504919,0.2531561834941851,-1.568031392715321,0.2084551450138893,16.736906240328274,1818.089865363202,0
2864,4.523468424766737e-05,-7.148977574452197,1818.0916095627883,1834.8257373262845,1851.5653684898455,1868.2968053722277,1985.4644957920093,2002.1956729502497,2018.927677022504,2403.885483034947,2587.9893507045163,2604.7280273873157,2721.879935063766,2738.620460670053,2755.3534959107214,2922.735505114156,2939.4679075189456,2956.200651920865,-3.3599917447961527,0.034735545692565414,0.7113665790633636,0.3106675738181579,0.15086166976053939,-1.550747121835172,0.21208945795373454,16.736955124735754,1818.0894438973148,0
2865,4.2388911932603644e-05,-7.1473184713777655,1818.092495954901,1834.8252148334016,1851.5644574906346,1868.2978011219075,1985.4644159988263,2002.1978384198787,2018.9277747082122,2403.886864452793,2587.9889936852164,2604.7267852855502,2721.878424410426,2738.620140140012,2755.354367804158,2922.7342187400045,2939.467723063596,2956.197668758794,-3.353452192295997,0.03496344498474679,0.8138559757889056,0.28828690034860815,0.05598445051746448,-1.54141830446928,0.21407725927397045,16.73693159699329,1818.0900402294303,0
2866,3.45865603369279e-05,-7.135266069464259,1818.096627165103,1834.8253255359175,1851.5642419710562,1868.2960342021363,1985.4632720052482,2002.1929427355221,2018.9284874261932,2403.8881675362477,2587.988370708736,2604.7239201671723,2721.8829287235894,2738.620374073034,2755.357021054676,2922.7237641131655,2939.4663319765937,2956.1986280325837,-3.3948045011109733,0.0335471119542253,0.6332915100870711,0.2516299811088607,0.4815678452640233,-1.5522884163494584,0.2117628174249437,16.73691275573481,1818.0901211637697,0
2867,3.0704720669298403e-05,-7.141651911044353,1818.0887325486117,1834.82637002858,1851.5642118903438,1868.3003596839833,1985.4626128267657,2002.1948426546269,2018.9281738004702,2403.8821840692476,2587.993926053709,2604.7269613347867,2721.8788057305833,2738.62048390257,2755.3578974377047,2922.7364778261194,2939.459742309934,2956.1908744112848,-3.3489053986809623,0.035122778506987695,0.8016073908586389,0.28478277803760466,0.1872349666983235,-1.531202929935593,0.2162753466848003,16.73691670588676,1818.0897532669792,0
2868,3.447586220323112e-05,-7.138925400707314,1818.0937578072355,1834.8240223517666,1851.5648767026285,1868.2976023237502,1985.4574024237684,2002.1943429882078,2018.9315447475735,2403.8853106786946,2587.991759087624,2604.7232669829878,2721.8795146369407,2738.6201322588136,2755.3486704756883,2922.7256506512585,2939.4658648721734,2956.205301013349,-3.3847358111405694,0.03388659362372773,0.694841630972545,0.23981466742239776,0.3332604300748081,-1.5371842771197668,0.21498558983589725,16.736926937402767,1818.0891851479237,0
2869,3.70436442800987e-05,-7.1374633320603715,1818.094261482884,1834.8272839947158,1851.5618048544284,1868.3009076795304,1985.4696789529273,2002.1956253291314,2018.9267132431582,2403.884961571248,2587.988157782618,2604.730650941216,2721.880846728517,2738.620915453649,2755.3609684364787,2922.732258932573,2939.4611307793225,2956.189520802531,-3.420029623129882,0.032711465908663785,0.34558307889925405,0.2920652431668289,0.23717237547271686,-1.5848069297063625,0.20498736626747172,16.736884908941523,1818.0916269061931,0
2870,4.5009825977904734e-05,-7.129216805762103,1818.0962378279557,1834.8225786920425,1851.564523683008,1868.300354697696,1985.4611071093077,2002.1957735981696,2018.9208407603212,2403.883533172859,2587.9923803618844,2604.728679538191,2721.877579505427,2738.6220212726303,2755.357190285829,2922.729888888372,2939.46860299785,2956.193194004504,-3.4122675889687564,0.03296636139848815,0.4579818490740123,0.28263539449602537,0.15026577250736617,-1.5687160347942437,0.20831247669398525,16.736934914444983,1818.0892610623046,0
2871,3.747621058045184e-05,-7.142868588549185,1818.0971156374724,1834.8234428192834,1851.565787885581,1868.299689741269,1985.4651508946115,2002.1964231431082,2018.9220568463395,2403.888530166854,2587.992487647445,2604.7278742060894,2721.880312007861,2738.620040890846,2755.356640275404,2922.7273290008416,2939.4670287146578,2956.200315963091,-3.428208351152029,0.03244501881022055,0.1597017361571272,0.24610617942830348,0.23449567205965405,-1.573392148869932,0.20734065772856555,16.736925485758977,1818.0905588707024,0
2872,2.369690002497561e-05,-7.134216017179675,1818.0922644059854,1834.8282694090885,1851.568529512061,1868.2996186233709,1985.4717079317893,2002.194549495003,2018.9271488476297,2403.8823361060045,2587.990174266526,2604.7257166851364,2721.881409323522,2738.6172228370815,2755.354584592129,2922.7266615376825,2939.467690415562,2956.195107486065,-3.4243406533883287,0.032570749323995105,0.33872229518364366,0.3116304128453775,0.2830945456634826,-1.5751396552073011,0.20697864501706992,16.736866508150428,1818.0920714144033,0
2873,3.839171677706188e-05,-7.137812679395363,1818.0960235623195,1834.8258152201756,1851.5606180089671,1868.2991190209364,1985.46682139082,2002.194660920644,2018.931151587039,2403.8827763142103,2587.9903814109152,2604.7294301714783,2721.8808867636067,2738.6252027352302,2755.3569361692566,2922.729252603401,2939.4601027707486,2956.192910967009,-3.4494720370869683,0.031762401321971036,0.11406017706436315,0.355539508978689,0.22836548430004577,-1.5744009441284605,0.20713159892264427,16.736891301372186,1818.0911891240858,0
2874,2.9941919842555078e-05,-7.142299086314147,1818.0972002555056,1834.8237509717223,1851.5659545755539,1868.300977274378,1985.4722687558983,2002.1959448418254,2018.934942832578,2403.884040390984,2587.991523122872,2604.7246033034803,2721.877792178198,2738.6193555718773,2755.3539244623316,2922.727877599328,2939.4624053256052,2956.1907870156333,-3.4314719617047995,0.032339303505071894,0.18783335311923766,0.35413273034896475,0.21832334645827745,-1.5717167258648708,0.20768833220598934,16.736818347286498,1818.0936980858796,0
2875,3.0609652146729716e-05,-7.139181815062121,1818.0960342580538,1834.824813406936,1851.5640944040256,1868.2995199109255,1985.471318137748,2002.1973227298174,2018.9325747473154,2403.8842475920796,2587.9925673280686,2604.723971763334,2721.880635896576,2738.618400737026,2755.3563562405075,2922.7280162414336,2939.46460943593,2956.1939693407962,-3.434078853212811,0.03225510824103069,0.16740906302806907,0.3652566449897705,0.16878238078164864,-1.5769488309846413,0.2066045227945552,16.736859043286138,1818.0926613811919,0
2876,1.5852900430729222e-05,-7.1283331004739,1818.0964932503564,1834.8258452772338,1851.5719742251624,1868.2975589539058,1985.4681360825787,2002.1952856280589,2018.9315728676681,2403.886356734017,2587.990255907644,2604.729134377187,2721.8819954843807,2738.6197858055475,2755.3547300131945,2922.7270435800942,2939.4611582605653,2956.1962481251576,-3.4443694144338295,0.03192488706965306,0.46477841546582555,0.4013545603612996,0.2369136285513762,-1.5622274725161527,0.20966851979977874,16.73684992112753,1818.0932854132357,0
2877,1.4012034363115408e-05,-7.127366281310765,1818.095378462431,1834.826722394242,1851.5680732993258,1868.2999798233252,1985.465894240066,2002.197271949285,2018.9300538902105,2403.886187252007,2587.9908123418004,2604.727713206367,2721.882056586933,2738.6200858931243,2755.353411686334,2922.724628738169,2939.464491726982,2956.1994465456955,-3.4488676314097657,0.03178160450032204,0.2048297426225454,0.33384109393456285,0.2839406832829019,-1.5769679408271646,0.2066005746523843,16.736869266023227,1818.0925555778697,0
2878,3.094095744711973e-05,-7.143881079724008,1818.0933758303831,1834.828414128746,1851.5648617050513,1868.300841042649,1985.4598816174528,2002.1978166565614,2018.9272182773445,2403.8845400691557,2587.9924198336876,2604.729931683262,2721.880534611409,2738.620071983932,2755.3528167021245,2922.729434191673,2939.4592660926464,2956.1933120470294,-3.42913417257587,0.03241499441746675,0.46499800420124887,0.36264979318561097,0.29101323627498754,-1.5596208297011667,0.2102157636652306,16.736873547891047,1818.0913209654482,0
2879,3.098484477681223e-05,-7.1398384501949215,1818.0954352988945,1834.829913299607,1851.5668456014298,1868.3001174988199,1985.4606000566382,2002.1963312133412,2018.9320672491713,2403.885502458503,2587.9905351388925,2604.7274536033733,2721.8821784643496,2738.622792400076,2755.355496185026,2922.726265051383,2939.463029375496,2956.200810416384,-3.4335458074031235,0.03227230627458223,0.16792466630176303,0.27259387522077727,0.1663100318552082,-1.586214114329424,0.20469911405734276,16.736886299450507,1818.0921859815164,0
2880,2.3118812582488955e-05,-7.139450795787061,1818.0944734595707,1834.8276636293313,1851.5678994813065,1868.3001497616567,1985.460216013747,2002.1953122476884,2018.9275090146862,2403.8868033232543,2587.989755800808,2604.7292574532044,2721.8811886571298,2738.6225143270467,2755.355776136464,2922.722626664383,2939.460188378269,2956.1949644964666,-3.4251685911323566,0.0325437939315117,0.16605179681211038,0.31791043485495485,0.3126790623977007,-1.5851500693118916,0.2049170390501891,16.736865684338373,1818.0916805682914,0
2881,3.07385326410073e-05,-7.140153650242584,1818.094240823341,1834.8273870720554,1851.5693597126783,1868.3012719811861,1985.4612498224742,2002.1943176713294,2018.9291961153863,2403.884748455595,2587.9912163422573,2604.7290918411477,2721.8835351027365,2738.621033192962,2755.3560179811257,2922.7268955536265,2939.4629971157933,2956.1925407696185,-3.445379578025693,0.031892653994141575,0.1700464889013161,0.37773569825731124,0.29807266217921535,-1.5799636411610498,0.20598258735645444,16.736873508290362,1818.0919699771591,0
2882,3.400272171412446e-05,-7.137865111784761,1818.0947991022772,1834.8251464557447,1851.5606041249603,1868.2985524332457,1985.4617990312042,2002.1961445386532,2018.9295561689846,2403.886114105431,2587.990234901566,2604.724238974571,2721.878180230427,2738.621135654958,2755.3552141071314,2922.729423784138,2939.4630767816648,2956.2007048019523,-3.4313104993392707,0.03234452550708243,0.29567790245561,0.3218466021946427,0.12943240868315353,-1.5851410834998663,0.2049188804044558,16.73692148732039,1818.0897357784459,0
2883,3.665032558230717e-05,-7.1417190086605835,1818.0932929996816,1834.8266631666088,1851.5615400934878,1868.3012451654465,1985.4639556892216,2002.1992743961348,2018.9319071152088,2403.887461854105,2587.991096162415,2604.7225652955626,2721.8773762379933,2738.621822307971,2755.3541540494766,2922.727272061012,2939.4625305018767,2956.1987052671675,-3.402802079974346,0.03327988628425746,0.48939447165251365,0.2544891825693827,0.17624858563818568,-1.5885203407589905,0.20422757549673723,16.736877307940745,1818.0915785769334,0
2884,2.126281804384599e-05,-7.131396952458915,1818.0947308293337,1834.8227224452755,1851.5615932161822,1868.298951819206,1985.4598899483437,2002.1970910824496,2018.9285126545792,2403.887924971269,2587.9945996467395,2604.722981945645,2721.8764465351737,2738.6224672934563,2755.3554489404087,2922.726560631076,2939.4634875630786,2956.200695766424,-3.440437004125407,0.03205067598938493,0.21219951078093774,0.22004688305250442,0.36372342244201494,-1.586507914691814,0.20463898221726254,16.736925466428502,1818.0895519801409,0
2885,2.1070951653950904e-05,-7.139017563688921,1818.0950524711382,1834.8245167584946,1851.5622907786994,1868.301159716558,1985.460050175608,2002.1951477817531,2018.9324347776271,2403.8839972074693,2587.989174412485,2604.723351729958,2721.8781066291767,2738.621561497101,2755.3576044242445,2922.7247152494133,2939.461446154346,2956.1909066022386,-3.4059681374180997,0.03317468687412354,0.4253493333466031,0.24737045909649003,0.24967056709560387,-1.5867780423787794,0.2045837110278086,16.736862321420507,1818.090868690574,0
2886,3.6169585649313325e-05,-7.13833809966106,1818.0921617423417,1834.8231302326558,1851.5624372820214,1868.2993738509892,1985.4661910534448,2002.1963033429658,2018.9252810121334,2403.8840054594875,2587.9900476864664,2604.7275266503,2721.881421507366,2738.6228275655717,2755.3535682609454,2922.73440998959,2939.4626513921085,2956.199442909853,-3.4292883872844167,0.03240999593397986,0.3149257841545571,0.32310862858108247,0.21282898079942858,-1.5730333042616598,0.20741507415683555,16.736946325019808,1818.089274293918,0
2887,4.252669447621739e-05,-7.1297811860858635,1818.096498064282,1834.824085222702,1851.5675117046605,1868.3008065003091,1985.470037871982,2002.196356906939,2018.9370855442037,2403.8872488430106,2587.987472043344,2604.7285420652643,2721.882277410963,2738.6136996413097,2755.352302835337,2922.727817286717,2939.4617554081883,2956.1924293366046,-3.4293566414359233,0.03240778389269841,0.17798699098072115,0.2899808732951681,0.27242900078860943,-1.5863592455666173,0.2046694079773594,16.736812798676148,1818.0940440619643,0
2888,3.9922462103458134e-05,-7.141633060718446,1818.0921174373407,1834.825514512486,1851.5653778971305,1868.2987761236475,1985.4637818976075,2002.1969461366723,2018.9182414358377,2403.8844872614163,2587.9858442083932,2604.7290391446986,2721.8789089623174,2738.619561645118,2755.358886908942,2922.729269022084,2939.4647450483008,2956.198570014757,-3.4072522762489927,0.033132113311538564,0.4871018740378661,0.32219588804398547,0.24190627594349867,-1.5727326774144943,0.2074774380702976,16.73693518406659,1818.0889759093282,0
2889,3.991039953513398e-05,-7.138863893380902,1818.0933261335592,1834.8275648325948,1851.5627271077617,1868.3021083260428,1985.4620607851173,2002.1967482513408,2018.9199000331078,2403.8836519388883,2587.9891404740815,2604.7268614420063,2721.8799269370843,2738.6203423785455,2755.358482249219,2922.7292102251217,2939.464727823497,2956.1967931263,-3.421067674800812,0.03267752733486289,0.46871167422616156,0.3392039555155961,0.2206095567441857,-1.5636253063851218,0.20937564278593934,16.73692211872974,1818.0896301738317,0
2890,2.206845831686616e-05,-7.136723083826753,1818.093909128589,1834.8247373158304,1851.5689165931044,1868.2918575555093,1985.4620698138058,2002.1925960878682,2018.9321812271628,2403.88658255757,2587.9914565358063,2604.7268406528287,2721.880655096276,2738.6183889442073,2755.353616486299,2922.7291109875055,2939.4591510708387,2956.198441503283,-3.4078181019906655,0.033113371611719004,0.5693222553158148,0.30866335929986444,0.2883625528139666,-1.5620505514458454,0.20970561786032899,16.73690177932623,1818.0901164484753,0
2891,4.24420342115181e-05,-7.139332884047297,1818.0950141560281,1834.8295951015432,1851.5629581957091,1868.2943776782304,1985.460090800255,2002.1975103510526,2018.9261853469015,2403.8851451584032,2587.9906713653722,2604.727721079273,2721.8783080979847,2738.6187013135946,2755.357740412722,2922.727089953552,2939.4646038177625,2956.1944145270195,-3.428251328566498,0.03244362443716318,0.3259801891880651,0.38349983722197134,0.22593408567462103,-1.570703692188704,0.2078988340854052,16.736902718106055,1818.090061162805,0
2892,4.350300715101312e-05,-7.142682184012912,1818.0948687018335,1834.829309540733,1851.5621513837307,1868.2942986019893,1985.4583923199448,2002.197380280015,2018.9259545398172,2403.88459571132,2587.9909929755254,2604.7266171908695,2721.878788675159,2738.6170298695406,2755.356547833753,2922.7260634486242,2939.465385035315,2956.1933960491447,-3.4412971056804125,0.0320231210048687,0.14924813502746315,0.4013509014389418,0.2062637600854329,-1.5721120872569703,0.20760623648765367,16.73690097030865,1818.0895971864247,0
2893,2.5452995913257623e-05,-7.141508509207493,1818.0954740779287,1834.8280293914013,1851.5625682900175,1868.2977295681262,1985.4659362076204,2002.1954176525949,2018.9313696837862,2403.8857150640397,2587.9925882415814,2604.7271526260743,2721.879424203471,2738.6203778424006,2755.356216670399,2922.7244580856072,2939.4589874576454,2956.1966957676013,-3.412014823968478,0.03297469519403776,0.5785126432473577,0.27370522313235,0.2552925141150948,-1.569000161995726,0.20825329786050464,16.736864664575695,1818.0918296632158,0
2894,4.3947116901646625e-05,-7.13887200318589,1818.0959209119364,1834.8260872524575,1851.5668087473891,1868.3000629555597,1985.459749627225,2002.1971176807642,2018.9251168799321,2403.8855137398373,2587.988635982931,2604.7281982237555,2721.877717217882,2738.6196854105215,2755.353796144626,2922.7377843223194,2939.468960693594,2956.194621027089,-3.339618065408602,0.03545049490656147,0.7467309178000575,0.3841844593805419,0.25904532170566186,-1.534816358753319,0.21549526135472083,16.736924565523587,1818.0903114621096,0
2895,2.268214642799528e-05,-7.138383212820966,1818.0927551762372,1834.8243089297048,1851.5619643196694,1868.2950630023365,1985.4716551665706,2002.1932539082125,2018.9320989845285,2403.885830188662,2587.9902814276556,2604.725780541015,2721.881484508462,2738.6194464693676,2755.356234511959,2922.721306062318,2939.45852569918,2956.199881501555,-3.3703078538733915,0.034379051989866655,0.7700079505672205,0.24153628928246706,0.197942865649551,-1.5334425148334379,0.21579152167041496,16.73688116145465,1818.0907632088815,0
2896,4.5293696699605554e-05,-7.1372826780388925,1818.0952345939145,1834.8268391258741,1851.5647888676847,1868.3017528788534,1985.4581630398968,2002.1963059901404,2018.9238413117184,2403.884378849736,2587.987351371111,2604.7305462303325,2721.878186291657,2738.6215098851617,2755.3544140996105,2922.740839687222,2939.4716844490436,2956.1923354407522,-3.3828588185533626,0.03395025823907929,0.643036023075062,0.3166831345946288,0.3323896799515358,-1.5586919754748714,0.2104111141777743,16.736950913710444,1818.0895834440655,0
2897,4.289477758337031e-05,-7.138413778245052,1818.0971135633208,1834.8255915595037,1851.5671702156462,1868.2976858565887,1985.4594201286206,2002.193799055615,2018.9213460397884,2403.884257847604,2587.9879904082754,2604.727316849606,2721.879375303209,2738.619434680896,2755.356155666721,2922.7369061056256,2939.469155240406,2956.1943412094197,-3.3983907339596358,0.03342701966751857,0.5745000048626362,0.2533100049343495,0.3780404602380816,-1.5637926641678468,0.2093406050746047,16.73694576823725,1818.0890603287748,0
2898,3.778811491304983e-05,-7.1502510454717685,1818.0918308562561,1834.8255554376985,1851.5656538795122,1868.30023579078,1985.4629341924235,2002.1947335191867,2018.9192591521244,2403.8845091158632,2587.9896583179775,2604.7283063438804,2721.88151604297,2738.6175202766403,2755.3554356966974,2922.734142334784,2939.4720228205247,2956.1997478382887,-3.4240063887964856,0.03258163839203747,0.3910124806119499,0.22249096370731247,0.37587858776023264,-1.574226596675175,0.2071677149376875,16.736974165615436,1818.0884894589103,0
2899,3.2482916301730406e-05,-7.151464218061506,1818.0915675840754,1834.8274233493871,1851.5671714318107,1868.2975385761076,1985.4666570872505,2002.1949818763817,2018.9189355192282,2403.8829906777737,2587.9893826072735,2604.7290675586178,2721.881194108008,2738.61719340871,2755.3577042335655,2922.7336489819927,2939.4688159090047,2956.198851604216,-3.4145658003425092,0.032890684725575034,0.46059940616764794,0.21255312884495114,0.3482463267967537,-1.5707532695433268,0.2078885272666766,16.736954019969424,1818.0891644918565,0
2900,3.679594779421698e-05,-7.151655783672747,1818.090615904601,1834.8258007549214,1851.5678061970166,1868.2975470331667,1985.4656941460182,2002.1934940376186,2018.9223210844757,2403.8835224521463,2587.989461985015,2604.7295336021134,2721.87919032907,2738.617493767698,2755.3574327709107,2922.73224377562,2939.4639512168546,2956.1973599924254,-3.40548975973596,0.0331905607004755,0.5709545226915617,0.2547555705517297,0.37634789917871614,-1.5618310729613882,0.2097516487827329,16.736930989356765,1818.089328232657,0
2901,3.243375585467871e-05,-7.1264727063452575,1818.0950892229669,1834.820411689313,1851.5606324205146,1868.2973236779997,1985.463114714907,2002.192324353669,2018.930329046357,2403.8885317621166,2587.98953490307,2604.7272067777153,2721.8786018986525,2738.6213097051523,2755.3547669258637,2922.7297819619107,2939.4642575448497,2956.196575762594,-3.3272830628032954,0.03589048491375943,0.8230495370202721,0.3967879916094421,0.0659658106544323,-1.5322676355703833,0.21604519964568467,16.736936806589604,1818.0889046534621,0
2902,3.9575880145913386e-05,-7.135868071063425,1818.0940659507075,1834.8171204118667,1851.5589760098526,1868.2939070958503,1985.4636799267387,2002.1943380959879,2018.9296000082609,2403.8890207831128,2587.991320174339,2604.728126977657,2721.879940590969,2738.6217489364376,2755.353082758954,2922.734787511893,2939.467124528354,2956.194256697993,-3.342014397053912,0.035365645468075566,0.7634398199803953,0.38817581573638993,0.24347933487760987,-1.5275211811706817,0.21707308581172965,16.736980478434262,1818.0875313408444,0
2903,3.5066057391441107e-05,-7.13747792590118,1818.0937205593718,1834.8198120740503,1851.5615060237983,1868.2954570336692,1985.4678402894692,2002.1946173016931,2018.929451058966,2403.8865213716813,2587.993743658808,2604.728144304737,2721.8785045937248,2738.62215168865,2755.3540465295628,2922.7333005371097,2939.4656703783803,2956.1950312755507,-3.32338474302471,0.03603067056768324,0.8096491510525812,0.34811805667562523,0.2767007633370071,-1.5220522328853734,0.21826349948051804,16.736948314490295,1818.0891291909938,0
2904,3.597894415565853e-05,-7.140873856118119,1818.0940914006474,1834.8291545765098,1851.5662032586497,1868.2983313544278,1985.4631968171032,2002.1938488084354,2018.9252885810502,2403.890624028429,2587.983549567619,2604.727691253317,2721.8805267826287,2738.619643619584,2755.354854655604,2922.728424353918,2939.462174441092,2956.1985981781713,-3.3513558275273,0.03503681800043631,0.8307126038851799,0.2144008326254323,0.10410445832449966,-1.5289851206641596,0.21675553644168288,16.736891351986905,1818.0908194417595,0
2905,3.0630696837502994e-05,-7.1335051486729455,1818.0896393685296,1834.8208186872894,1851.5628291321868,1868.298289868104,1985.4631731347295,2002.1965555097147,2018.930322508599,2403.8867554861163,2587.9952703486015,2604.7250269145247,2721.8794360162715,2738.6218215221365,2755.3550642126206,2922.731566937125,2939.464549647702,2956.1961073988846,-3.3864044067623955,0.03383009774946084,0.6803039599086705,0.23039634502620165,0.3942484066397556,-1.5532276752811442,0.21156401068739605,16.736946291193345,1818.089053342942,0
2906,2.9294896043269887e-05,-7.141695531934823,1818.094286868125,1834.8288632023923,1851.561861592725,1868.299028636022,1985.4644484668036,2002.193330920587,2018.9264655364732,2403.8826230402656,2587.987447402052,2604.7283036781887,2721.8806274825324,2738.6179111029705,2755.356500681422,2922.7273028282293,2939.462045293021,2956.1975465084042,-3.379155390017884,0.03407622370230224,0.7001109522746903,0.31028151361341627,0.18200616236457523,-1.5549041553144276,0.21120962499099194,16.736895429236714,1818.0902080910655,0
2907,3.40440056737056e-05,-7.135526154881632,1818.0947808099615,1834.8292367594963,1851.564254841048,1868.2986024929623,1985.4650533602978,2002.1950253213909,2018.9261077053172,2403.883664024033,2587.9860027087007,2604.7229805952884,2721.8818186653507,2738.6187127392286,2755.355957987585,2922.734519246391,2939.460805860324,2956.1989283698954,-3.3738620925589995,0.03425707752489542,0.743133858842436,0.18135594552111267,0.2701650992840672,-1.5499334676226517,0.21226209565880344,16.736899862490034,1818.090551548755,0
2908,3.9054522806651055e-05,-7.1441670981473715,1818.0938745366655,1834.8206794280254,1851.5668835813765,1868.2969096436477,1985.4716444971907,2002.1956333340938,2018.9261583816958,2403.886503771209,2587.990856980267,2604.7286890373944,2721.8799749702557,2738.619749751164,2755.352645522204,2922.7307640306162,2939.460223348734,2956.1963320320438,-3.3839916114536055,0.033911821402182865,0.6446115646922723,0.34752389789077087,0.16060151843190895,-1.5666879232228068,0.20873538634746333,16.736893209021474,1818.090840152384,0
2909,2.514158042621479e-05,-7.137253573793786,1818.0944048353842,1834.828792871136,1851.565366824594,1868.3011115429206,1985.4637683259423,2002.1956715575395,2018.930195837224,2403.8864961666504,2587.9917868441635,2604.7363448031297,2721.8806753913814,2738.620980432566,2755.359667470936,2922.724652844776,2939.4638485265014,2956.198404821932,-3.4605600999579917,0.03141216313900741,0.1858115383956174,0.3142454525243328,0.4213529075095799,-1.5710296211411798,0.20783108487750473,16.73689771783113,1818.0922303432985,0
