,MEAN,LN_SIGLC,TTS_0_0,TTS_0_1,TTS_0_2,TTS_0_3,TTS_0_4,TTS_0_5,TTS_0_6,TTS_0_7,TTS_0_8,TTS_0_9,TTS_0_10,TTS_0_11,TTS_0_12,TTS_0_13,TTS_0_14,TTS_0_15,TTS_0_16,TTS_0_17,TTS_0_18,LN_ROR_0,ROR_0,IMPACT_0,LD_U1,LD_U2,LN_DUR14_0,DUR14_0,PERIOD_0,T0_0,QUALITY
185,8.42020266063244e-06,-6.925862694512612,1693.2430677836937,1740.3198951268096,1787.4105007479902,1810.9390247162855,1834.4882985154704,1858.0319400524681,1952.197578886082,1975.7394774397255,1999.270917723493,2399.472390408678,2587.7869786167603,2658.4119625277085,2729.028057240883,2752.5787050551166,2776.1294803979854,2870.2853412810077,2893.8146837336585,2917.3601171623295,2940.900769183352,-3.5647758958696127,0.028303327666139407,0.363386208390515,0.4537904424121739,0.027886634737644078,-1.7370203461589142,0.17604417059197597,23.540727841897233,1693.244104591153,0
186,1.3394236577327021e-05,-6.928946388018619,1693.2425620408396,1740.3220995367687,1787.4097315461763,1810.9612379399332,1834.493534299388,1858.0332168826317,1952.1884523200224,1975.734099487621,1999.274248988655,2399.4669668088463,2587.78766692136,2658.411314081974,2729.0303449113003,2752.57677104189,2776.1140300065767,2870.2779166933474,2893.8084022512307,2917.3611417358834,2940.906795269478,-3.567631600713321,0.028222617013980253,0.24472667465306824,0.22058748126032413,0.24439220838901354,-1.7580221205340996,0.1723854845687665,23.54060719969804,1693.2468874167337,0
187,1.532530944906601e-05,-6.928177229316016,1693.2467888604021,1740.3179087588178,1787.4084130904043,1810.9560185399907,1834.4934965862128,1858.0317498364252,1952.186240947661,1975.7387448066852,1999.2742444556882,2399.4724275299463,2587.7889033646015,2658.4162665455647,2729.024457690685,2752.5787204703834,2776.111478210863,2870.27616933339,2893.8149861207007,2917.3605873395904,2940.9057080865505,-3.555143531554404,0.02857727288150522,0.2883651830410416,0.21858334123981238,0.20794310421711537,-1.748498186174063,0.17403511562821208,23.540632714534205,1693.2463487453747,0
188,8.863024419533305e-06,-6.9286563490589845,1693.2496742099893,1740.3203992894114,1787.4106494547946,1810.935350105705,1834.4884958900755,1858.033151352173,1952.1914271222277,1975.7312258222398,1999.271623419931,2399.4726861646645,2587.7887566429517,2658.4120868098694,2729.039238305906,2752.575973161871,2776.1301350631607,2870.2864349944784,2893.8064760318143,2917.359403656557,2940.904998158968,-3.5347542689949867,0.02916592308048646,0.6965415089737309,0.31332710209011827,0.2782576169497708,-1.699463111236504,0.1827816311180083,23.540749718099672,1693.2434647066295,0
189,9.435016294459824e-06,-6.926137890100416,1693.2439291842156,1740.3175492401626,1787.4066012073965,1810.9603192768718,1834.4913546041478,1858.034638913956,1952.192626617299,1975.7357294724209,1999.2731041042352,2399.4681628124554,2587.7905010122367,2658.4191619240933,2729.0253488478315,2752.581008673638,2776.122495549662,2870.2821680410916,2893.8153999530987,2917.3604008742864,2940.903471446481,-3.4696975817597266,0.031126442441791267,0.8096930560046365,0.2938992005134211,0.2397403176097963,-1.6881623975001618,0.18485890926365608,23.54068262054984,1693.2460965934292,0
190,1.5873864286690937e-05,-6.924070656709436,1693.249259111089,1740.3095738473633,1787.3861616553554,1810.934185421054,1834.4917702819585,1858.0353095659284,1952.185269573932,1975.7353445455628,1999.2741209762175,2399.4715058614283,2587.787514124437,2658.407591964536,2729.034324873627,2752.5733935198773,2776.1206861540345,2870.2798527766777,2893.815376615089,2917.360204504963,2940.9056567723956,-3.56192089105856,0.028384249263603736,0.502422791038112,0.4214993402964562,0.26508340020317966,-1.725143565569571,0.17814747409331944,23.540810610913464,1693.239141609456,0
191,1.4459791167920232e-05,-6.927563485798802,1693.2522617515747,1740.3262068140534,1787.388752680309,1810.951028620965,1834.488779825233,1858.0317909265023,1952.187758729528,1975.7351029153474,1999.2733493958726,2399.469995231456,2587.795903144339,2658.40866566357,2729.029728832643,2752.579083355533,2776.1191611645645,2870.2799214343554,2893.816473372039,2917.3574624493763,2940.901013975433,-3.5649579149229496,0.028298176390060756,0.42255518558095456,0.37568412198615353,0.2562179497870898,-1.7154873996458346,0.17987602783184917,23.540695077236553,1693.2441026785282,0
192,1.3733979091738808e-05,-6.9241524518752176,1693.2442402033014,1740.314179482519,1787.390061620842,1810.9504695338808,1834.4950428483692,1858.0346998760003,1952.187600961196,1975.7317539691971,1999.2718831247605,2399.469865637734,2587.7826714358553,2658.4169849248597,2729.0327555324375,2752.5733101112637,2776.120557538191,2870.2798874491564,2893.8165594030247,2917.3634310297953,2940.9078096870326,-3.5878597148501172,0.02765746197663594,0.30681828370292763,0.4710785801728845,0.26815404954677335,-1.7137300666848683,0.18019240781551163,23.54078116587532,1693.2413352512103,0
193,1.1215548136757587e-05,-6.919167698795228,1693.2529892244434,1740.320252303674,1787.38729435193,1810.9521759184722,1834.4947080775491,1858.0373234496526,1952.1916853882253,1975.7378054209598,1999.2692179229457,2399.4723081199204,2587.792201852476,2658.4141425819394,2729.040455702213,2752.574571097753,2776.115718094336,2870.2800013206624,2893.8249875341603,2917.3579273121213,2940.9101251270226,-3.583866968295624,0.027768111964329035,0.356542663504578,0.5492808865956467,0.06230362484115015,-1.7375334932584299,0.17595385721045673,23.54074717432262,1693.2444648366277,0
194,1.924373573838132e-05,-6.933973230250229,1693.2407141180943,1740.3156053732885,1787.392854172511,1810.9488563368766,1834.4880794396263,1858.0325621905697,1952.1870586668401,1975.7312432375115,1999.2755966703803,2399.470514555041,2587.7846935625803,2658.412735992601,2729.030880189255,2752.5800502495917,2776.1225932379534,2870.281010610914,2893.8296291639413,2917.3593911331154,2940.9055532514994,-3.547182085263207,0.028805697392890774,0.5766621023632184,0.2907045007344713,0.4022026376210892,-1.7094060759922172,0.1809732450596781,23.540841470549438,1693.2400248511565,0
195,9.22255728320829e-06,-6.937057815320034,1693.2449620862037,1740.314146978342,1787.403577664599,1810.9563039675131,1834.4841493945585,1858.0362151734168,1952.1911563685846,1975.7300813324873,1999.2762110367428,2399.472092763139,2587.786077476049,2658.4123052497475,2729.03522221016,2752.5809999760922,2776.123928425287,2870.27858763734,2893.8314346246234,2917.3577071385653,2940.9042285149703,-3.5898163407554913,0.02760339957724877,0.3045583986576627,0.24117061705116205,0.42631734623698114,-1.7242428422617146,0.1783080079629166,23.54077691334478,1693.2433243269786,0
196,1.716792055294835e-05,-6.916736030489187,1693.2462669650106,1740.3166908721219,1787.4104691749474,1810.9486462292682,1834.4954101110332,1858.0296071144237,1952.1906859176017,1975.737189684586,1999.2705879876207,2399.467318516275,2587.786383593613,2658.4145306110854,2729.029195512306,2752.5751381959617,2776.119914668394,2870.2906512209065,2893.802781969216,2917.3622987212093,2940.903779295449,-3.5779581362017447,0.02793267478372534,0.11561746390697399,0.4447733902348969,0.12920595172066385,-1.7223568509790952,0.17864461262851422,23.540673083835763,1693.2449617686732,0
197,1.1391983869438048e-05,-6.933552357977552,1693.2462298625849,1740.315068197456,1787.4040338579591,1810.9432684744525,1834.486925910647,1858.0350391308107,1952.1858197635204,1975.7371717941696,1999.2752394010622,2399.4700032757933,2587.795576045554,2658.415318831017,2729.0342770295056,2752.577102911,2776.120868995535,2870.2745592036918,2893.826698590856,2917.3593202550255,2940.904750072586,-3.572965534151809,0.028072480219162588,0.09564899393519581,0.22733018249262216,0.29309272376135653,-1.7496284686380525,0.1738385179153029,23.540779362670094,1693.2426208758673,0
198,1.3032657327328792e-05,-6.923844442266586,1693.244897237154,1740.3148589785799,1787.4055249299383,1810.94503075545,1834.4901676884008,1858.0353291144727,1952.1886179005335,1975.7308815660638,1999.269703188746,2399.4685915153786,2587.7815205722554,2658.413817723172,2729.037406515914,2752.5799685531174,2776.120227229392,2870.2849853923817,2893.827027095959,2917.358658187957,2940.901190565846,-3.610267367686801,0.027044615043451025,0.01452587096607499,0.4695014011618841,0.15578247117680033,-1.7179702845043598,0.17942997034976946,23.54078875273893,1693.2419021480978,0
199,1.630650459565945e-05,-6.928916760307685,1693.248380618919,1740.3214338755256,1787.412426599931,1810.9404373342338,1834.4910191882436,1858.0301516166478,1952.1864597560786,1975.7359810581386,1999.279269377998,2399.465979164017,2587.8022305213362,2658.417625911892,2729.027723125794,2752.577472187498,2776.1169826531705,2870.277602678269,2893.808156043474,2917.361925731903,2940.9051476292357,-3.559360700646789,0.028457011449194918,0.30152803303853726,0.2657850541981257,0.2507773673277214,-1.7562642457948294,0.17268878315987019,23.54067794204483,1693.2452976120749,0
200,1.3621712327592064e-05,-6.917360209651591,1693.2525494614713,1740.3108420010615,1787.4108158709537,1810.9471516583783,1834.487158666527,1858.0373402895914,1952.1901714709904,1975.7327665252217,1999.2678738292084,2399.4744466404495,2587.7904851282638,2658.4158778741316,2729.034347815635,2752.5727150802636,2776.122789577145,2870.2783557766834,2893.820283324513,2917.3563738458333,2940.9034554793516,-3.5419027109951546,0.028958175591064814,0.6668380648272931,0.404296276418723,0.2977631943676353,-1.6895196288995988,0.18460818313271465,23.5407124293615,1693.2443400705956,0
201,1.8920272598362217e-05,-6.928830758587461,1693.2446741870053,1740.3280585711527,1787.4044098153306,1810.9426690672988,1834.4918397351344,1858.031487920999,1952.1888768397137,1975.7370969103845,1999.277452430487,2399.4652109596786,2587.793204941565,2658.4134639064573,2729.0336942691442,2752.5841031141435,2776.1182538159956,2870.279273441854,2893.8065715515895,2917.3587035059522,2940.9014276594507,-3.6037429486668584,0.027221642316305625,0.23034208119673544,0.4917147152699801,0.19777293253970618,-1.728623586058753,0.1775285947144184,23.540665184708,1693.2453278127507,0
202,1.0293878215494556e-05,-6.921682622397065,1693.2580063678079,1740.307758807206,1787.385788649791,1810.9412954323047,1834.4907153324564,1858.0329903069833,1952.1913781454348,1975.7352944154504,1999.2704583840257,2399.475759800782,2587.78827309342,2658.4158468163596,2729.032582156385,2752.571285288955,2776.1222821436177,2870.2806911809735,2893.8217835115825,2917.36029724209,2940.9043682686174,-3.47168814139281,0.031064545027630314,0.8190403329647552,0.28249402943776936,0.25633364083658017,-1.7056072929612192,0.18166203059717378,23.540801412742695,1693.2409544655502,0
203,2.5960442764615606e-05,-6.928708331219352,1693.2718852206679,1740.326528439388,1787.3929287733868,1810.9498266917933,1834.4897022003302,1858.0322386616863,1952.1873041616184,1975.7341835539623,1999.2779545364792,2399.466002679937,2587.7961898689277,2658.412367225615,2729.0318567616773,2752.5778799536124,2776.124420165259,2870.281178339852,2893.807893814007,2917.3628251961277,2940.9009874664125,-3.53012906650854,0.029301133827939276,0.6066116220641922,0.5155933955495253,0.24918535859793978,-1.6830269909281306,0.18581067668582624,23.54062124888679,1693.2477535146572,0
204,2.361613918406465e-05,-6.930226518934746,1693.253429040724,1740.321558243759,1787.3846299790018,1810.9429810834545,1834.4861759018886,1858.0362740617838,1952.1882454212823,1975.73529995512,1999.2750687028074,2399.473315821605,2587.7919512293065,2658.4160728223833,2729.032706276987,2752.5834441161032,2776.1142858743924,2870.277478231264,2893.8210543784417,2917.3660857811915,2940.9008415635526,-3.4626930403478764,0.03134523427053203,0.812829087406622,0.3664177012532237,0.3008653963874739,-1.6947034387163842,0.18365368552519448,23.540781978899908,1693.2422152234792,0
205,-2.5548939212733174e-06,-6.921846167808843,1693.2594533990537,1740.3174691536967,1787.3821959388233,1810.9530361946015,1834.4958846912825,1858.025578121187,1952.1813748756233,1975.7364498765442,1999.2709490493392,2399.4766969596903,2587.8027796470683,2658.417455646037,2729.031016437303,2752.578634703878,2776.1162763295865,2870.2861566958018,2893.805156781101,2917.3580814492852,2940.9025462011496,-3.5026596866535793,0.03011717455716389,0.7417505795739691,0.43129354191037805,0.2923924148860242,-1.715293285851436,0.17991094763923146,23.5407381817077,1693.2431957621125,0
206,3.2088773906096036e-05,-6.927649822962644,1693.2408196118372,1740.31907412198,1787.386569686064,1810.944450146285,1834.4859782681128,1858.0162340807808,1952.1983670066907,1975.7346596054076,1999.2759762806882,2399.468324592519,2587.7818340730632,2658.413388292616,2729.030972077043,2752.577438145239,2776.1232106151206,2870.2786549714824,2893.8203094368487,2917.3626772272105,2940.912561542672,-3.4971557195339344,0.030283395513382137,0.7344237050842237,0.48198957154584354,0.33284120063203915,-1.6648008456808165,0.1892283398707992,23.540868628254742,1693.2383420721972,0
207,-3.435801161501315e-06,-6.923585578327819,1693.2609629067365,1740.3163865249896,1787.3953336421969,1810.955205145255,1834.4939133083383,1858.026861354236,1952.1838666784035,1975.7324927660693,1999.2711938122832,2399.4724533963213,2587.797282102708,2658.413743332942,2729.0333613349903,2752.5773504299164,2776.1193039666023,2870.2824860016003,2893.8093479280383,2917.3571190685,2940.8972771146946,-3.5350663515051926,0.02915682232616602,0.6284216665926953,0.40173229075683636,0.19630572801075652,-1.733805896468974,0.1766109662014934,23.540668650826298,1693.244996257548,0
208,2.4291957488544815e-05,-6.928010587678543,1693.2509301512835,1740.3162756522795,1787.376466402003,1810.936714833075,1834.4867406817787,1858.038784560415,1952.2008170478234,1975.7378053166492,1999.276298255108,2399.4703272221927,2587.7752376324174,2658.4144604906164,2729.0299082703577,2752.579223706967,2776.1214454310657,2870.29265810389,2893.8133858948004,2917.3620704793334,2940.898452299456,-3.4965224226670415,0.030302579966965632,0.7701056119159231,0.380683802570269,0.28984596584757427,-1.6698288918486468,0.1882792790020518,23.540782404301996,1693.2409987493422,0
209,7.33858591140317e-06,-6.9226977524874584,1693.253262718006,1740.3128484639603,1787.3748945719578,1810.9291511126191,1834.4844462306264,1858.0418569234503,1952.1924758463495,1975.7284306911838,1999.2744012282533,2399.470474743102,2587.789529872423,2658.4140996063275,2729.041368794297,2752.5708952592895,2776.1222983877956,2870.2738067532177,2893.810556758524,2917.3598743442585,2940.9065760588755,-3.538379428655352,0.029060383367414597,0.6392050687187429,0.48761002702713063,0.31541309543606744,-1.6769903504793517,0.18693574132132537,23.540832066879005,1693.238257592432,0
210,1.9656924512970814e-05,-6.931309786681543,1693.2487724895218,1740.317075259813,1787.3738421905587,1810.9619882702748,1834.4959312270955,1858.0308097323978,1952.1854391157567,1975.7373071006562,1999.2737424096395,2399.470631670136,2587.7890131421523,2658.417620850942,2729.027143668284,2752.5873089212782,2776.117183132925,2870.289542916449,2893.8113833315238,2917.3588557527382,2940.9020762006344,-3.5699974185928367,0.028155926362116293,0.3787777413815933,0.43507612903754356,0.1728814337344904,-1.7168037932395945,0.17963939596564818,23.540770491770264,1693.2422482410502,0
211,1.286480264881323e-05,-6.916579279638654,1693.2473225623828,1740.312738611795,1787.4228474289189,1810.934869010799,1834.4882577327842,1858.035607390135,1952.1900020392275,1975.7376281518912,1999.2732194979376,2399.4726629451006,2587.7881901244937,2658.4211283331324,2729.034870538159,2752.568822585468,2776.1248822658304,2870.276704408054,2893.810630738866,2917.362478522551,2940.907146116113,-3.5285948932100024,0.02934612134557526,0.5694189757985234,0.28459009504707367,0.27127223340189155,-1.7201259412382623,0.17904359751913637,23.54070647659821,1693.2447213651874,0
212,2.6411913307407683e-05,-6.92350569383,1693.2445755704255,1740.3120205084929,1787.390577282145,1810.9493898181063,1834.4931213073066,1858.0326139700896,1952.193765324074,1975.730652478587,1999.2742893223894,2399.4765832021194,2587.7898422074704,2658.4160619020295,2729.0288072742605,2752.5812699949956,2776.1240898787264,2870.2842693619027,2893.8075817673257,2917.3567755630415,2940.9048810536224,-3.555507452504413,0.02856687490534496,0.3177976086926993,0.30795829190796775,0.11892128842119254,-1.765933742766959,0.1710270166648269,23.540767521057507,1693.2420911604102,0
213,1.9861858381373307e-05,-6.926280625813748,1693.2494751455058,1740.3110305889054,1787.3861238814754,1810.941218195096,1834.4850565015865,1858.0289248941906,1952.2002202477613,1975.736823727667,1999.271124957412,2399.4640835532928,2587.7848341969398,2658.415633852919,2729.0322955259867,2752.5762036113706,2776.1179332174806,2870.2786029394097,2893.811984832459,2917.3541726225553,2940.9073281515584,-3.51562983379077,0.029729072681694307,0.6817445804066451,0.31808840116589954,0.4348638224478185,-1.6880622630873523,0.18487742092879972,23.540765767558405,1693.2401331151991,0
214,1.0743246409589456e-05,-6.92385728790713,1693.2421683273358,1740.321509278706,1787.4125474859811,1810.9581718195188,1834.4970864165382,1858.035106960354,1952.180974538705,1975.730245995112,1999.2771045962445,2399.479315439496,2587.7929894859444,2658.4152768044414,2729.0305257569457,2752.579631382456,2776.1238972342926,2870.2810426523843,2893.8116331797555,2917.3644005539645,2940.896470812451,-3.5871569851411085,0.027676904527471638,0.18943968149091853,0.47341432357470614,0.008817897748691905,-1.740808876937869,0.17537848361724417,23.54066166224395,1693.2469816303264,0
215,3.3077690519419464e-05,-6.930092026019745,1693.258524251671,1740.3211089084652,1787.4131944515211,1810.945908460107,1834.4914696583278,1858.0319926431516,1952.1832075129175,1975.7261795964848,1999.2729926504164,2399.4677587961664,2587.790103685032,2658.4141318641114,2729.0294006104646,2752.5767385206154,2776.119335538458,2870.289199513456,2893.811977859145,2917.3579604312276,2940.8919274415566,-3.5821686304967804,0.027815311667655666,0.10942166566809493,0.35077576986942893,0.27919233553870604,-1.725786375357128,0.17803299595112074,23.540629646311498,1693.2458943565482,0
216,3.294423659362082e-05,-6.92772702002559,1693.2568419137585,1740.320866076733,1787.4130774655152,1810.946485606374,1834.4914625431466,1858.0329837481456,1952.1822967485566,1975.7264363285,1999.2708386853012,2399.467422439755,2587.7909857357668,2658.416551797161,2729.030215596683,2752.57682834756,2776.119334328128,2870.2892662833515,2893.811990578594,2917.357991294295,2940.890824818504,-3.5734603051332203,0.02805859420605534,0.07444429616922323,0.3575495942081395,0.2757591225815359,-1.7233741664298947,0.17846296711494478,23.540642108155264,1693.2455381671907,0
217,-7.510383023634187e-06,-6.923169561063249,1693.246236609313,1740.3096628576518,1787.4103964720348,1810.9434695838002,1834.4856797454247,1858.0353734766975,1952.1932461478084,1975.7406028386108,1999.2735532168524,2399.475946199766,2587.7874298824477,2658.414989512575,2729.0293926497156,2752.5762341269196,2776.120847371117,2870.2948337136036,2893.811113013351,2917.362114944131,2940.92228498064,-3.5659159674006062,0.028271078234857163,0.34059775988680585,0.35482002699619297,0.13500027400594505,-1.7384236448371004,0.17579730129627227,23.540819369988924,1693.2429225604267,0
218,3.112737510017073e-05,-6.929418518976241,1693.2436334975298,1740.3225346836125,1787.411748379868,1810.94868751297,1834.4950187899879,1858.034861699914,1952.184584004024,1975.7283930690846,1999.2724346405626,2399.4661709652546,2587.7878608715837,2658.4169164170376,2729.028256337465,2752.5801914332224,2776.1212737649853,2870.2676957142316,2893.820129376095,2917.358505927246,2940.899569610006,-3.564652625296487,0.028306816848614517,0.4350101805991158,0.41323262850564935,0.2894580649528602,-1.7163413937764367,0.17972248033350788,23.54065084700518,1693.245080774844,0
219,4.2797938660882215e-06,-6.926614307820156,1693.2568834276854,1740.3175579213187,1787.4092995713465,1810.9397622091467,1834.491036943612,1858.0309833225926,1952.2001553902728,1975.7347025350796,1999.2709003377047,2399.4755169839536,2587.7875069828387,2658.413600206258,2729.033804578886,2752.574610285048,2776.119775835479,2870.287159497685,2893.80312416342,2917.3607025263527,2940.9130419974485,-3.533870884003199,0.02919169920265089,0.6484713814116525,0.24099743279949104,0.17298438304129227,-1.724178822734197,0.17831942352274446,23.540683926044686,1693.245859075439,0
220,2.4504176897224395e-05,-6.925068730258203,1693.2428973050246,1740.3141081706606,1787.411403112923,1810.949415329874,1834.4919422411012,1858.0371673332306,1952.1817166198457,1975.7356322345217,1999.27771445489,2399.4705390009613,2587.7985340552077,2658.4166270231703,2729.027995548477,2752.581328673009,2776.1233944386,2870.277746772936,2893.8201097401134,2917.3606167628172,2940.903870252969,-3.5027204442834985,0.03011534476460543,0.7330959181271081,0.34468676662208586,0.31063826930273786,-1.6765125127619094,0.18702508761408101,23.54074146389768,1693.2444532885538,0
221,-4.272022773278043e-06,-6.930257791912208,1693.2454694446499,1740.320813079658,1787.4109826684216,1810.9371745905346,1834.490318495944,1858.0292864492994,1952.199580507233,1975.7361593299345,1999.270884887444,2399.496739269896,2587.7841550434987,2658.4177907140547,2729.034677062463,2752.5745627698675,2776.1149678825122,2870.2838835319867,2893.81581909308,2917.3596456102127,2940.90410088426,-3.57831091796842,0.027922822383342958,0.2438671547951207,0.37082756394187566,0.023262212949380023,-1.7707596841511277,0.1702036386922285,23.540718339656244,1693.245297794224,0
222,1.8789749430936324e-05,-6.932846711318428,1693.2445343265708,1740.3131870148136,1787.4151965059866,1810.9553601939788,1834.4928157765528,1858.0371414800554,1952.1833282329108,1975.7319042384365,1999.2718589945125,2399.4819476401262,2587.7973987016403,2658.415449457204,2729.0315057179514,2752.582192541918,2776.1260526780306,2870.2781876854433,2893.8091476545,2917.358939378958,2940.9028507063294,-3.5024356280043913,0.030123923326644382,0.7820787398946947,0.27524794415860887,0.33949826002391936,-1.6628382209312818,0.18960008877641624,23.540697415726786,1693.2459640476454,0
223,6.275399081990733e-06,-6.924140555422284,1693.2558525828222,1740.319485863837,1787.4138056013608,1810.9409733139048,1834.492580865329,1858.0330863968106,1952.195289487,1975.7366554549774,1999.2678261449225,2399.456378501583,2587.7878815355916,2658.398086052198,2729.036081757861,2752.578314925871,2776.115726234055,2870.283926457738,2893.8191616320905,2917.3644594563507,2940.904365985221,-3.524548960080974,0.02946509430616247,0.6849935958233226,0.3953330962879862,0.19996599537415571,-1.7249001965616453,0.17819083494348353,23.540657593920308,1693.2455034394823,0
224,1.4834990575028186e-05,-6.910256719720795,1693.239785041154,1740.3158055767465,1787.407486255316,1810.956233162824,1834.484312329489,1858.0356732246596,1952.1875781457622,1975.7246847449653,1999.2762809516437,2399.477840031403,2587.7863755555454,2658.411856373393,2729.032329832864,2752.5794430138153,2776.125871250587,2870.2760150505846,2893.8063746117396,2917.357892140841,2940.9014053528913,-3.5290708002952798,0.029332158641239985,0.6787209317229471,0.38198905810263506,0.35335766625975995,-1.6914736438370133,0.18424780818898048,23.540697007754467,1693.243566773234,0
225,2.4086221940106954e-05,-6.93215059287255,1693.2526145263748,1740.319327064656,1787.4049069197108,1810.935454062442,1834.4989333882195,1858.0322778033205,1952.1877579882741,1975.731134520491,1999.2722772979103,2399.4652906258048,2587.7880250326702,2658.4187241476134,2729.029401057091,2752.575117409374,2776.1222371618023,2870.283962039396,2893.8173894511683,2917.356449155807,2940.9054822701714,-3.5020672078231128,0.030135023632600014,0.7175150985514582,0.4050070318935459,0.0894596748501495,-1.7260225943485679,0.1779909461430513,23.540723154651687,1693.2435764763122,0
226,6.210872475822427e-06,-6.920186849005174,1693.2421872699379,1740.3167115015217,1787.407256819789,1810.95230786273,1834.5027516498508,1858.037173432533,1952.186961741906,1975.7386104622228,1999.279096508341,2399.4678650019696,2587.789632264473,2658.417612415595,2729.0311113919283,2752.5735931121444,2776.125704426197,2870.2793423810203,2893.807445315426,2917.3632896542567,2940.903241514596,-3.5919038519468445,0.027545837273591695,0.3623087612640192,0.25630378087755656,0.3139250261849673,-1.7278454965513383,0.17766678160514485,23.540643884000296,1693.2470270466472,0
227,-7.394782588254185e-06,-6.9181536964130785,1693.245914491852,1740.3125274830968,1787.4144591864022,1810.952478668236,1834.5009110484596,1858.034139265353,1952.1858166231507,1975.738332020765,1999.2752429860777,2399.4775972995335,2587.794083018728,2658.4116239563123,2729.0381732738206,2752.5755846594725,2776.1259349045026,2870.2787066025326,2893.815445538892,2917.3607693374474,2940.9022351107083,-3.5608807140227463,0.02841378926862053,0.6291978119949252,0.41343558505195355,0.31689090376540485,-1.6991451751381539,0.1828397532357261,23.540677609686064,1693.2470733966027,0
228,3.969804675156895e-05,-6.9343511385185925,1693.243628489795,1740.3193177161234,1787.409335939246,1810.939127681566,1834.4820783782461,1858.0330526994353,1952.1901406213665,1975.732832354187,1999.2722058539275,2399.4696148690086,2587.788345335037,2658.4139520111667,2729.02647599378,2752.577434673742,2776.115261347421,2870.2816134513837,2893.823082957354,2917.359328358851,2940.9050075905393,-3.500937775656938,0.030169078325231677,0.6079156494308884,0.31398134606038286,0.1347964558967869,-1.7276196434373634,0.17770691273271977,23.540760711495327,1693.2417828136608,0
229,3.138425080768279e-05,-6.93238630404736,1693.2457240493277,1740.3163927788428,1787.4008282404309,1810.9421368326116,1834.4878693293467,1858.0303281106555,1952.1868820717898,1975.736480746388,1999.2736996645824,2399.470652793252,2587.7874929007007,2658.410521178548,2729.028652144328,2752.5752854642083,2776.1172503593293,2870.280920381644,2893.8194112029523,2917.3587594879173,2940.9044565103873,-3.5252852090002627,0.029443408646324214,0.5336257338769517,0.30654386803725897,0.1614917441229855,-1.7384199628172408,0.17579794858661857,23.54074797371291,1693.2416988238772,0
230,1.2743744491514571e-05,-6.933048764624089,1693.2452470630408,1740.3181998502218,1787.404416709211,1810.9431900940144,1834.4935559529545,1858.0332455434655,1952.191892220791,1975.7325890198967,1999.2754989251182,2399.466417127564,2587.7912867780465,2658.422290956959,2729.029637995989,2752.5771682599507,2776.1206477115315,2870.2792323582685,2893.807700625868,2917.353428771834,2940.9001771300564,-3.6077455730522927,0.027112902075306224,0.23019276444790507,0.47218724023672953,0.30202444798787553,-1.7328261122331878,0.1767840916409831,23.540666787047467,1693.2445137737147,0
231,1.2512447409656983e-05,-6.926907206171706,1693.2461501439234,1740.3172402660355,1787.4146382185543,1810.9400743315168,1834.4909847653191,1858.0337466212711,1952.1899379658587,1975.737755859783,1999.2772733335703,2399.4769636518686,2587.785846474529,2658.4181765009525,2729.0353960731118,2752.5780990733006,2776.1240948859686,2870.2832050152083,2893.815403276981,2917.357886014822,2940.904524544431,-3.558992015529949,0.028467505060086197,0.46927414801356604,0.3887087353702299,0.24810640236594428,-1.7356941120074205,0.17627780127343637,23.540720479059623,1693.2452606682414,0
232,1.4090208475837529e-05,-6.92222870423536,1693.2436356872179,1740.3111715374243,1787.378958147014,1810.9400865412988,1834.4901756427832,1858.030874432981,1952.186974960032,1975.7308176058327,1999.274388229191,2399.4641415352453,2587.7920041739594,2658.4173028126957,2729.0340937989863,2752.577896915253,2776.118866333082,2870.2845765085585,2893.8097080891584,2917.3623135921703,2940.9027246577616,-3.546005952561798,0.02883959664668421,0.6491219165373472,0.23186287369692593,0.37004797172554493,-1.7130076087574677,0.1803226362856263,23.5408713053479,1693.237176077538,0
233,1.4182737306821229e-05,-6.923397360876766,1693.245507842176,1740.3244176987885,1787.3953865463295,1810.9561055653983,1834.4929411453402,1858.0342926982414,1952.1888335365659,1975.7304696683047,1999.274697567461,2399.4703151364565,2587.7922479182057,2658.414022326112,2729.0298349812315,2752.579379921875,2776.1229851865214,2870.2839638912405,2893.810068079948,2917.3604097413463,2940.908882624335,-3.5045822167339686,0.03005932900586462,0.726791701732656,0.5160943846657908,0.11035550872867406,-1.7027005835036344,0.18219083751130158,23.540720820086,1693.244586517474,0
234,1.6381164382972076e-05,-6.92773322710921,1693.2475281066413,1740.3154687946958,1787.3838124701379,1810.9484039725353,1834.488583026722,1858.0305154861426,1952.188316349326,1975.7408091552124,1999.2743545434903,2399.475628726782,2587.788426404302,2658.4135252727033,2729.031757422711,2752.5759822858367,2776.1190272910235,2870.281362165189,2893.815300472934,2917.359217632688,2940.9013917166735,-3.523316387038574,0.029501434578515263,0.6192400226337683,0.2986507912523184,0.35122882837673997,-1.7206597724072934,0.17894804397316497,23.540764127115224,1693.2415634982613,0
