,MEAN,LN_SIGLC,TTS_0_0,TTS_0_1,TTS_0_2,TTS_0_3,TTS_0_4,TTS_0_5,TTS_0_6,TTS_0_7,TTS_0_8,TTS_0_9,TTS_0_10,TTS_0_11,TTS_0_12,TTS_0_13,TTS_0_14,LN_ROR_0,ROR_0,IMPACT_0,LD_U1,LD_U2,LN_DUR14_0,DUR14_0,PERIOD_0,T0_0,QUALITY
131,2.775977308333128e-07,-6.267061539639721,1700.726205833754,1738.644838625768,1852.3979879364595,1890.324419840771,1966.137134219241,2004.066262893931,2421.2408778194704,2648.826122462309,2686.7587339212228,2724.663076863698,2762.606737889726,2800.5433673093858,2838.486120633653,2876.374766642418,2914.3238611818597,-3.282697050162455,0.0375269082435563,0.7093080679871436,0.4469292194156467,0.31002765991812553,-1.8758513049590468,0.15322447055510935,37.925446429285024,1700.6932723538764,0
132,2.7099088264425244e-06,-6.289365460304338,1700.7337859628199,1738.6393593878786,1852.3987839323836,1890.3155003586917,1966.1397879378098,2004.06671560045,2421.238657119825,2648.8221484375426,2686.756694740415,2724.673366121767,2762.60296833449,2800.5517900353198,2838.5079495549785,2876.365017582655,2914.320972871419,-3.2556708121162057,0.03855494885994966,0.7292071354109648,0.4919736346551127,0.096550277617941,-1.9033624528040793,0.149066546370702,37.92555098255148,1700.6922420482972,0
133,2.1554324819925013e-05,-6.2793941591712645,1700.732199044192,1738.6406851617166,1852.3944944572756,1890.3171617482856,1966.1449488798607,2004.0666846792485,2421.238550250495,2648.8274600284776,2686.7536662646094,2724.664963835501,2762.5997025003194,2800.552481422212,2838.4911451623193,2876.38289153324,2914.3115646853917,-3.2345822612925583,0.03937665065600936,0.7309026552082307,0.4181469091880463,0.1921569330276447,-1.8978768599043767,0.14988651170087267,37.925457361145604,1700.6929464947698,0
134,2.2033426705936824e-05,-6.273754363384844,1700.7410481423444,1738.6447153806223,1852.3983619914245,1890.3289609384851,1966.1529290045812,2004.0635251148935,2421.2404785858994,2648.826670629418,2686.7592779709844,2724.672144354144,2762.610855876754,2800.544493546849,2838.5027956380504,2876.373559270775,2914.3140876620296,-3.282802079881059,0.03752296700992035,0.649361333614823,0.46395277274408486,0.23401059857943007,-1.9040226894855765,0.1489681596516384,37.925308803827356,1700.6993272977472,0
135,1.881035940400988e-05,-6.274475175981289,1700.7394598356084,1738.6374023795552,1852.3996184601615,1890.331408163924,1966.1306573245502,2004.0663714258822,2421.238451842674,2648.8278460444367,2686.7419571597557,2724.665043423884,2762.602348500229,2800.553741322113,2838.4875686670293,2876.3750504684135,2914.3199725413338,-3.3477084877889745,0.03516484251155047,0.24158878280368307,0.3722913927651901,0.2659065132196492,-1.9477827088105277,0.14258988462728103,37.92534038056927,1700.6949542696475,0
136,2.7482347205121918e-05,-6.281243950033871,1700.7196298761683,1738.6442455883043,1852.4005525339278,1890.3221669921654,1966.1597554333132,2004.0618853692974,2421.24111802776,2648.82541976668,2686.7670244877568,2724.6662668371473,2762.6079910860103,2800.5466638290245,2838.49794232086,2876.380373356354,2914.31559510066,-3.3267769998145833,0.03590865235636865,0.3071471664142332,0.461846880604869,0.3075647544762923,-1.8997672022567642,0.1496034425128834,37.92551712064457,1700.6943982526743,0
137,4.3572071897458e-06,-6.273960695088974,1700.7370672367322,1738.6436279964819,1852.3993324194262,1890.3154427324757,1966.1360245570054,2004.0676745724068,2421.244219387137,2648.8293036112836,2686.7521863094407,2724.6703303578315,2762.6054671337556,2800.547630348227,2838.498013779314,2876.376447133172,2914.3273993477774,-3.339553566382717,0.03545278150269089,0.23367540541437007,0.3722711151858309,0.3316043690714485,-1.9488593007740698,0.1424364561081835,37.92554243256178,1700.6935083510448,0
138,3.7565588760434595e-05,-6.269413814682918,1700.7242183129583,1738.6494275695377,1852.4021513557889,1890.3166426056298,1966.1497376936015,2004.0622985638126,2421.2342829359673,2648.8245459872924,2686.7585454852606,2724.6703654676758,2762.606320155825,2800.5490559627574,2838.491291184644,2876.372208723469,2914.324155459153,-3.3228218371799665,0.03605095815220007,0.03380354908923686,0.40638664443719397,0.32435326454179236,-1.921054134586796,0.1464525000870977,37.92546403567769,1700.6939353172684,0
139,4.133753798822565e-05,-6.280455248272689,1700.738615261059,1738.6343122983876,1852.3986315027842,1890.3339364508192,1966.1541640624362,2004.064576848061,2421.2297305230204,2648.8279419968076,2686.752012139603,2724.6723134945532,2762.605263006139,2800.545021295983,2838.5069699228925,2876.377397602199,2914.3065920339936,-3.304094306457685,0.03673246513192923,0.03947900822004665,0.37804101843244964,0.34075193592221464,-1.9491444565877427,0.14239584531512234,37.92531731924961,1700.6974111735233,0
140,5.36082244285041e-06,-6.291890385997693,1700.7323139877658,1738.6379519519294,1852.394499395535,1890.3254359935909,1966.1506655176174,2004.064042905135,2421.2356767703627,2648.8254571090088,2686.757016970395,2724.668691280999,2762.6064406299133,2800.54467949779,2838.499920094674,2876.3720000525195,2914.3128654872176,-3.3352852896963814,0.0356044271860864,0.017198896390201376,0.41786080326446484,0.3861233500995829,-1.9236880478480034,0.14606726446630075,37.925413112785236,1700.6943527311237,0
141,4.861486012169858e-05,-6.2650362146164005,1700.7233179764473,1738.6460509255887,1852.4039863672115,1890.3255073153102,1966.1388431225057,2004.066063556082,2421.2420661198266,2648.8272567772583,2686.757055313313,2724.6543822053836,2762.602175981243,2800.550560984025,2838.5014491433085,2876.3741371931474,2914.3135214354793,-3.3230362909393034,0.03604322771763664,0.4026333463373338,0.406674857199502,0.17238591368272882,-1.9120379787757624,0.14777890921706874,37.92539822788401,1700.694537095444,0
142,-1.3345839628378871e-05,-6.295167189092396,1700.7326079343063,1738.6348004816443,1852.3959395988197,1890.322891988206,1966.1534742867977,2004.0660940114979,2421.236885184772,2648.8286821594206,2686.7533541120292,2724.662006323011,2762.593946871083,2800.5414240494915,2838.527967382268,2876.3716649748576,2914.3149265914003,-3.2780804021192087,0.03770055730093703,0.723966158555503,0.5178250825070541,0.44870126627635454,-1.867009034890786,0.15458533038324546,37.92548055072859,1700.693730410096,0
143,-1.0786458506491461e-05,-6.283997590685561,1700.7348788491518,1738.644652902527,1852.4004829311152,1890.321422694023,1966.1473927726322,2004.0639389649891,2421.240301143111,2648.820400780286,2686.756928917809,2724.6741171130975,2762.60419606465,2800.5396419468034,2838.5546627112703,2876.3759523838485,2914.305951713197,-3.2873071973027854,0.03735430185097217,0.5815676177230293,0.30307341898103823,0.1908630568658165,-1.9587967171183156,0.14102801546232172,37.92559615007402,1700.6948512712245,0
144,2.349084002998661e-05,-6.292311831218479,1700.7320324078244,1738.6394215205119,1852.3991808184828,1890.3131215458184,1966.1458490234897,2004.0560488490255,2421.2386044575464,2648.823253837294,2686.7575097562976,2724.6701398922232,2762.602597083944,2800.543980165252,2838.5437297934104,2876.3714135563755,2914.3071006017713,-3.3136673317638015,0.03638250208882822,0.31535137110849015,0.45642452867184713,0.26743818001992925,-1.9869784783371784,0.13710907825046487,37.9256961609905,1700.6903085013237,0
145,7.2336381499585566e-06,-6.276974523005272,1700.7274662490327,1738.6412554354476,1852.40063525711,1890.3223511996505,1966.1404938675578,2004.0716525102523,2421.238507590751,2648.8224450125444,2686.7589795328063,2724.6653331589705,2762.6094871886503,2800.5506214070488,2838.5166201607103,2876.375531622092,2914.315429141773,-3.3484096523395928,0.03514019481260947,0.08468062959890656,0.29494188700785196,0.28710485605974045,-1.9437212071701342,0.14317019133820927,37.92558378300758,1700.693201357089,0
146,2.7653154597177695e-05,-6.2780787803229705,1700.730003307519,1738.6389910148077,1852.3997178289987,1890.3303958065576,1966.1448765230014,2004.0702102220898,2421.2402951218487,2648.821695509174,2686.7558676842414,2724.6635312399867,2762.6066617250103,2800.547438479924,2838.5137752933283,2876.3736415811945,2914.316985929673,-3.3024356619933535,0.036793441787198004,0.18726113087693705,0.34996214886301646,0.22564633502845322,-1.9310180575620892,0.14500050445580115,37.92545331324658,1700.6953857376197,0
147,8.303352197407205e-07,-6.288800819668231,1700.7220281067073,1738.639264396061,1852.3995056716965,1890.3291899290607,1966.1420813093869,2004.0608007516698,2421.2397354793648,2648.8279339283304,2686.7564642555208,2724.6637525153124,2762.6073134281855,2800.5482117998445,2838.4869252614403,2876.373801357318,2914.3084568085833,-3.311574179871284,0.036458735948620404,0.3248322734593282,0.320290229956812,0.2561080331151353,-1.9435441042734307,0.14319554943924714,37.92541293325615,1700.6928764768543,0
148,4.150414345852683e-05,-6.283262501098745,1700.7386983133345,1738.6418336027475,1852.4053869477118,1890.3286303359846,1966.1481306702287,2004.0681595196,2421.2390981467047,2648.8267400813975,2686.7532171914536,2724.6670471040575,2762.6044044520104,2800.5384541348026,2838.5016382327744,2876.3761308825806,2914.3158844469285,-3.3155772676549526,0.03631308015909992,0.08114026413096707,0.3624318556050685,0.2932439598871115,-1.9501490030960316,0.1422528738886627,37.925226351587824,1700.6994590953625,0
149,-6.083408856280522e-06,-6.279004377528616,1700.737668549644,1738.6390185842372,1852.393979311426,1890.3282576973804,1966.1413756144761,2004.061941413562,2421.2406122512193,2648.825579326444,2686.754458350857,2724.673752946788,2762.6041017664384,2800.542806892075,2838.499253777213,2876.3749853941695,2914.313643711529,-3.3375531646507857,0.03552377228958409,0.46612140342691033,0.3023833372630087,0.4155448741884604,-1.9259906046139663,0.1457313232085497,37.92541658911772,1700.6945415564978,0
150,5.3109287375654654e-05,-6.287648711180591,1700.7185648241377,1738.6380741232092,1852.4026446686107,1890.328414678628,1966.1449055810292,2004.0647940555764,2421.2401506504493,2648.829502456286,2686.7557037313336,2724.6702718897677,2762.6044418519473,2800.551752928122,2838.499454172743,2876.374163015887,2914.3133128781874,-3.3291137816499883,0.03582483963397067,0.026846395263227178,0.4188731118681348,0.14938256221535728,-1.9245330486258097,0.14594388964746471,37.925540477341656,1700.6926094445992,0
151,-1.2602485544560098e-05,-6.267832122088611,1700.7335193864378,1738.6393644882908,1852.3973042562723,1890.3278325649103,1966.14598048896,2004.0639675725333,2421.24099422223,2648.823946133822,2686.7595678768607,2724.670972205254,2762.606650107529,2800.542204430087,2838.4937436852124,2876.375761542312,2914.3165059328694,-3.3218147544257164,0.03608728273829137,0.4267134194455501,0.27622882756986744,0.28897830248369893,-1.969337830521826,0.1395492308692216,37.92539947068779,1700.6953105911002,0
152,4.007673501017919e-05,-6.29460453048035,1700.7259442577702,1738.6409023236422,1852.4033538285141,1890.3304878933905,1966.1529261018995,2004.067786557439,2421.2385158843344,2648.828802316227,2686.7513225906064,2724.6645724015398,2762.608055743542,2800.5572143971585,2838.49499945175,2876.3747360904763,2914.310002578304,-3.308726022421886,0.036562724186148726,0.3063477904156446,0.48323507945859623,0.20061918473676932,-1.935062611695555,0.1444152264582735,37.92533953300562,1700.697151295939,0
153,2.5683020093417017e-05,-6.28365521902363,1700.715337912359,1738.6365354303257,1852.4001766360182,1890.315502071775,1966.1501878868412,2004.0603749558518,2421.2460913190594,2648.822527084221,2686.7594060121064,2724.671245499478,2762.6003501697082,2800.546685890185,2838.4909802337925,2876.3745446080798,2914.320132015619,-3.350298724389955,0.035073875113811714,0.0736616591110961,0.41539586249857474,0.3605213105945908,-1.9012799343271898,0.14937730367440866,37.92562231510539,1700.689387201117,0
154,3.9929423436631004e-05,-6.277066122070687,1700.7260035249285,1738.6369206976947,1852.402572495168,1890.3262075657435,1966.1483615258771,2004.0714043353992,2421.2319214967933,2648.823885573679,2686.7610750831254,2724.6612550518275,2762.60353313492,2800.5430803530608,2838.498172390525,2876.3823166517977,2914.3224522299397,-3.3407580683437628,0.03541010426541414,0.09051131950218178,0.4987822396532742,0.355415272425188,-1.8678027571579647,0.15446268124545598,37.925464784297674,1700.6941827187686,0
155,9.576626405086868e-06,-6.285963757391702,1700.724510813361,1738.6442533769832,1852.4032602684485,1890.3316052752157,1966.1466520645272,2004.0541305255915,2421.247426797964,2648.8301912442666,2686.748474590699,2724.656358461414,2762.6070909362566,2800.5557094697924,2838.491769393182,2876.3706772334594,2914.3229258073234,-3.316089096990517,0.036294498815053935,0.26186912537729434,0.5948265935874324,0.23987763448670885,-1.906460899554266,0.14860538642325058,37.92540934335131,1700.6949129911286,0
156,2.3597901699607834e-05,-6.273676667299791,1700.7374995271127,1738.6321163165107,1852.3960919296367,1890.323244535658,1966.1479962544813,2004.0566195802476,2421.2418947051146,2648.823546847355,2686.7630565672007,2724.676172344219,2762.6056015181607,2800.5424603474803,2838.4924228302384,2876.3782702575627,2914.3244646337102,-3.34071590952653,0.03541159714499686,0.13893833233468583,0.6337277685725371,0.19432302771692367,-1.9476306228281144,0.1426115721991128,37.92557482746624,1700.6923403415926,0
157,1.726311792861628e-05,-6.273460037992652,1700.7361446037282,1738.63254470857,1852.3965233368233,1890.3235167626167,1966.1485426065155,2004.0583943462454,2421.2432459658376,2648.8224192196903,2686.761642572387,2724.6737505587807,2762.603660524208,2800.5437084816426,2838.495718019824,2876.3795332913396,2914.3243974936004,-3.340546961047783,0.03541758038588,0.16481792081043706,0.6496732962928942,0.15333849782630393,-1.9511301375759351,0.14211337313491545,37.92557160499378,1700.6925510622323,0
158,5.842519800257445e-05,-6.283511043331737,1700.7305803451118,1738.6494162216832,1852.4049249158995,1890.328187936964,1966.152745445878,2004.0677844159134,2421.229151060322,2648.8315291778686,2686.749332368436,2724.6622875005396,2762.605070802829,2800.5466491002676,2838.4922886199747,2876.370950487375,2914.322461068762,-3.3304381364709954,0.035777426237899375,0.3446107600255778,0.5403714139767011,0.3012316619249207,-1.898335126173623,0.14981783950462257,37.92519940606984,1700.699274734455,0
159,1.1792883652740938e-05,-6.283164787247962,1700.7089350449428,1738.6339826976027,1852.4197155470713,1890.3287245503836,1966.14721864638,2004.0618796693689,2421.253387297159,2648.816704526548,2686.756451861013,2724.66955787013,2762.607157743758,2800.5495777057563,2838.5018102759122,2876.379765186642,2914.3081250787536,-3.2738819786577955,0.037859172940038,0.5984805390385104,0.35169814281692324,0.26296960091136223,-1.9350938605138885,0.1444107137236065,37.92552049894698,1700.693427865857,0
160,1.7140939442482297e-05,-6.2777545915549124,1700.6992775206734,1738.6370702803415,1852.4192419782653,1890.329424818474,1966.1543260567878,2004.0686171087054,2421.250690022082,2648.820108781068,2686.768821032538,2724.6726079072932,2762.603732447855,2800.5452421926,2838.514409313731,2876.370306306838,2914.3143848302225,-3.3275691839410904,0.035880217356332546,0.4246125368957786,0.42848962330773155,0.32100745268824227,-1.93658870828164,0.14419500295810392,37.92559178865403,1700.69381960557,0
161,9.933431194142078e-06,-6.267718964339504,1700.7028871717869,1738.6444913602509,1852.4135793919238,1890.3317945487408,1966.148756320944,2004.0611385601871,2421.240329296511,2648.827127266625,2686.764706139283,2724.6652519810846,2762.607264829268,2800.549024007631,2838.5065692111457,2876.372056066744,2914.310233883525,-3.3061540530750477,0.03665688342742807,0.5619332596622832,0.42103977353119726,0.3524762746463197,-1.8961119711056078,0.15015127829953692,37.92553697291578,1700.6932768935046,0
162,1.3450260405231397e-05,-6.269468561070906,1700.7006906305937,1738.6406203573206,1852.4117697871245,1890.3271676889879,1966.1531744114734,2004.057605611996,2421.2391810848944,2648.827445534528,2686.764046645796,2724.669194505241,2762.609678212574,2800.545871660336,2838.4929433780444,2876.3778044514224,2914.3145922542562,-3.3130768141666076,0.03640399294128038,0.5566144382768956,0.44398832095763385,0.36729773894294815,-1.864905255908082,0.15491088608088457,37.92561811747446,1700.69091055077,0
163,-9.432352285684594e-06,-6.275723354801789,1700.7094030074015,1738.6314310516063,1852.403412064686,1890.3272066860088,1966.1508792657241,2004.0637653929994,2421.24186874939,2648.824800727174,2686.7449512619696,2724.665471431258,2762.6040421927637,2800.5457956963296,2838.509393723931,2876.378959907493,2914.316178423816,-3.240032621543157,0.0391626175331311,0.8132559049942292,0.2895807050675394,0.35676507563322035,-1.8655096487288625,0.15481728734152883,37.925644853963206,1700.68947728697,0
164,-1.1146455797895657e-05,-6.275875708800556,1700.7054994136545,1738.6320822142022,1852.4044885321723,1890.3290018546572,1966.147215992922,2004.0650588826009,2421.237362169424,2648.8245166763368,2686.745222055374,2724.669900524055,2762.6018776096325,2800.541728823277,2838.504469615433,2876.3797687167253,2914.318565615629,-3.257698996448012,0.03847683156167667,0.7575289599327614,0.2133208347497091,0.34381847079916117,-1.863809732590831,0.1550806875624408,37.92564654255763,1700.6887266080282,0
165,3.585592257460029e-05,-6.276741468463311,1700.72270877929,1738.649187431561,1852.3968616305306,1890.3317895936243,1966.140449338907,2004.0643891822003,2421.239130004273,2648.826095549569,2686.7687949014457,2724.657337292545,2762.6101841388368,2800.551084424602,2838.497250521206,2876.3705981156404,2914.306212222122,-3.3245262217189215,0.03598956578946956,0.3031300382988648,0.3475671097238051,0.18164437926272292,-1.9252559434585617,0.14583842568803523,37.92538438618176,1700.695168005661,0
166,3.1765794729615326e-06,-6.282843382395867,1700.7288097214728,1738.6347414786683,1852.4028053521351,1890.3251518532954,1966.154960480664,2004.0656459829452,2421.237374523357,2648.8274582475333,2686.7515938523143,2724.6682103558974,2762.5989415328977,2800.5437473578772,2838.49006735624,2876.3825795917,2914.324091666484,-3.2592106914083625,0.038418710271213914,0.713163885565698,0.4128801305666576,0.3921157164489635,-1.8630007628894,0.1552061938985229,37.92541305122919,1700.694921961275,0
167,3.522731736382538e-05,-6.286052998708851,1700.7346597163826,1738.6482246464943,1852.399557545212,1890.332578972364,1966.1369603176072,2004.0648998358622,2421.236153260038,2648.8249277403897,2686.7596734403164,2724.6610190637552,2762.6101067209506,2800.55441271352,2838.4903048549068,2876.366976043513,2914.318025949919,-3.2354317693664836,0.0393432140776854,0.7524648275844437,0.3128280478586598,0.04091181536204602,-1.9657710618897033,0.1400478594062127,37.92529278861124,1700.6972561545983,0
168,3.172117065096612e-05,-6.281066832053312,1700.7292699047152,1738.6381058897746,1852.4046821108132,1890.339540884675,1966.1486487429968,2004.0681365835587,2421.2306613959795,2648.8208020580046,2686.75057946728,2724.6421561161023,2762.605164333594,2800.5469067078366,2838.489673277021,2876.3766939267625,2914.327026562622,-3.3266211704863116,0.035914248413548074,0.1284252324840121,0.25042619168496083,0.4714693747575096,-1.9749735791166858,0.13876497848782704,37.925191294303886,1700.6977343940719,0
169,7.593298476593084e-07,-6.276405338648563,1700.7268175568795,1738.6340926043556,1852.3955604010334,1890.3203395058413,1966.148747386363,2004.0653711888078,2421.2450208515106,2648.8314721223205,2686.7602512201343,2724.651849700781,2762.603144842674,2800.5508555870992,2838.5139106380952,2876.3772078034885,2914.317494060467,-3.3510968208165823,0.03504589394673537,0.42337453000715863,0.44991862654255943,0.08734724889542345,-1.8799573520277464,0.15259661355425155,37.92564051729063,1700.6911943177859,0
170,2.6489874157073614e-05,-6.287358306028236,1700.7301646397898,1738.6424742621411,1852.4023233423027,1890.3344993821822,1966.1525909310205,2004.0651087470205,2421.234649239615,2648.837014913634,2686.754670351843,2724.6589101991103,2762.607102386729,2800.547314314865,2838.511164901651,2876.381434317697,2914.3152214582296,-3.3009088105365203,0.03684966281705114,0.41411675822182675,0.3184609562034899,0.4338172998182299,-1.9523719953199645,0.1419369980809883,37.925411035617174,1700.6975227799978,0
171,-9.339260084424768e-06,-6.272243547984211,1700.7414266587077,1738.6342203291363,1852.3961378627057,1890.3234663061207,1966.1385270362591,2004.06519422616,2421.24396097808,2648.821868819219,2686.757983483598,2724.6511670286086,2762.6052472804963,2800.5510926788047,2838.486480271209,2876.367149655421,2914.311473428762,-3.277747058651538,0.037713126630276365,0.6737009257097214,0.4272404888199022,0.167796152800737,-1.859706324120619,0.155718354378307,37.92526071991747,1700.6949653483812,0
172,5.8359125156992675e-05,-6.290283674333697,1700.736052726303,1738.6413660754204,1852.405275171666,1890.3240819845166,1966.156093388768,2004.069440033208,2421.240242039886,2648.829342014867,2686.7592750192757,2724.656570478409,2762.602548378489,2800.5486935779318,2838.5098962619,2876.380486714539,2914.318961599521,-3.3508508469072775,0.0350545153825552,0.2056264106067967,0.44281610007534256,0.4543858863347996,-1.9254931844125065,0.1458038309446104,37.92535770357687,1700.698735339452,0
173,-2.3138730571754817e-05,-6.277360825125863,1700.7183849687324,1738.63383926381,1852.39309070615,1890.3138784407806,1966.1404359126284,2004.0625031873526,2421.237711056084,2648.822568082885,2686.7602049799434,2724.6715565697905,2762.605626078249,2800.5495721368306,2838.4829189284897,2876.374138364842,2914.3104449634416,-3.263723183871342,0.03824573669517247,0.7355735335169408,0.34282971040870636,0.047814135380764844,-1.8982389724897415,0.14983224573439705,37.92564571022503,1700.6867493639206,0
174,2.2733168464177508e-05,-6.272588553876208,1700.733376309828,1738.6522844557003,1852.4080479246827,1890.34322890965,1966.1568869513108,2004.0665400063867,2421.25284454731,2648.8299341579223,2686.7558041767084,2724.6739178868784,2762.607278666279,2800.542241254762,2838.506419386737,2876.3763594951693,2914.310640650892,-3.353732380810162,0.03495365000133142,0.09446483244330078,0.3751060646337592,0.3523766742275489,-1.989266699373204,0.13679570104827096,37.925122115352096,1700.7055059602958,0
175,3.356912533639553e-05,-6.275703459475432,1700.7345329308841,1738.6525128337266,1852.4072614964616,1890.3431048712666,1966.1559628558941,2004.0657661425607,2421.2491789181636,2648.8309054658325,2686.756940928444,2724.6732532113856,2762.5999148721603,2800.543917541265,2838.5032055072384,2876.370772151376,2914.309635847972,-3.338005601863179,0.03550770364837541,0.16901807212548525,0.3529983298203705,0.3101722287813202,-1.9569320283548164,0.14129123415229064,37.92504401101247,1700.705659638616,0
176,1.7716779903737475e-05,-6.267832079334152,1700.7306672257512,1738.6429885726225,1852.4005901518879,1890.324067109705,1966.1566470904258,2004.06025103762,2421.248092397605,2648.8300226425768,2686.751088237458,2724.6718161108884,2762.5942560647195,2800.5580772001426,2838.493450860653,2876.3757965027316,2914.3072151524634,-3.2731515641842965,0.037886835929402146,0.509195042459482,0.34956876524970615,0.1900116821399216,-1.9947827920556822,0.1360432006218161,37.92531402549161,1700.6973074282346,0
177,2.4193923007504323e-06,-6.281503709295039,1700.7354686525882,1738.6415396398668,1852.4038369477703,1890.3304566167922,1966.1567558834652,2004.059083423877,2421.2389462668307,2648.8272309937092,2686.75147160887,2724.6719047742718,2762.607888340826,2800.541958401285,2838.486127997158,2876.3764109526937,2914.309378432841,-3.308227273993834,0.03658096433560671,0.36053332962462664,0.5821449200353208,0.17215097166168625,-1.9448675259937276,0.14300616668313695,37.92517541824267,1700.6993830113909,0
178,8.742041547220847e-06,-6.276142154431171,1700.7421625014297,1738.6377857120342,1852.3962047538712,1890.3266117235537,1966.137829373294,2004.073216407695,2421.237269692402,2648.834110972728,2686.757281453867,2724.668559178284,2762.606318494513,2800.5517367703205,2838.497739449933,2876.372937493079,2914.311876132919,-3.296589921248594,0.037009156601136066,0.5591408561177253,0.29720283196829067,0.10028807778702675,-1.9086344006454452,0.14828274321340562,37.925386900365986,1700.6964268806914,0
179,1.1898877757031495e-05,-6.291139029231895,1700.71695913646,1738.643788799087,1852.403765991803,1890.3315910144038,1966.145899941654,2004.0634143144478,2421.2423762655767,2648.8378043192383,2686.7529085325255,2724.6690348064535,2762.6052011280617,2800.547150387214,2838.4905370811475,2876.37479807049,2914.314518187702,-3.3342437475970663,0.03564153001464755,0.5386469519981849,0.4243992905556879,0.3554104994287528,-1.9080204238984977,0.1483738133243166,37.92543645062006,1700.6947355605073,0
180,1.3188637767330812e-05,-6.283910349639277,1700.7251427986048,1738.6359993311821,1852.400889271621,1890.328481217497,1966.1427181204456,2004.0660854673754,2421.2439206437584,2648.8277825102846,2686.7580804277077,2724.6686552719307,2762.605271328358,2800.547331804966,2838.4971490059083,2876.374131489852,2914.307501687415,-3.278759629290907,0.03767495875262901,0.5304505552452213,0.38160973114481456,0.18899094730490695,-1.9337721526516771,0.1446017086912935,37.92544587484381,1700.6938574946257,0
181,2.5388135363448743e-05,-6.2821845000520335,1700.7281372207135,1738.647631758657,1852.3931449085426,1890.3316618356912,1966.149610133273,2004.0614993377753,2421.2460595107887,2648.821024463375,2686.753593281451,2724.6694758413464,2762.608645448396,2800.544607817478,2838.489817118871,2876.3770211833944,2914.3180953925325,-3.334008249252214,0.03564992452438179,0.04492846294298126,0.4845304947574689,0.24161886186470616,-1.9373256104881529,0.14408878448337675,37.925357357654505,1700.696188264684,0
182,4.849260823050628e-06,-6.29648584401781,1700.714975895418,1738.6346892067575,1852.4012513304494,1890.3164601731567,1966.153107924037,2004.06634768262,2421.231449907234,2648.8324890960425,2686.7499856328427,2724.672525071332,2762.604948817468,2800.5504022320915,2838.495925845615,2876.3716872416317,2914.304326932139,-3.340542863285016,0.03541772551901956,0.5366740998003497,0.5526585942656994,0.06726495907056718,-1.925090602949679,0.1458625406810908,37.92552760600117,1700.690470943769,0
183,2.8398916444181578e-05,-6.271537388926902,1700.7213399868801,1738.6450655276142,1852.399101722952,1890.317181237387,1966.1518110750915,2004.0662796509673,2421.2524241135966,2648.8207103283744,2686.7600974815196,2724.6752972160857,2762.609124237106,2800.5469650682794,2838.497152704744,2876.3804306917514,2914.3226257035453,-3.3182776698541914,0.03621515251909313,0.14947376635818638,0.20043061260823714,0.36547924798954656,-1.9825103640971913,0.1377230679419931,37.92560714816118,1700.69336416307,0
184,3.9664084824835935e-05,-6.2657279377499915,1700.7403664875785,1738.6365224652782,1852.4011481375687,1890.3155105084966,1966.1394127492456,2004.0620382364646,2421.2530532941564,2648.819129860793,2686.7493926484394,2724.664326640909,2762.6044696300187,2800.5483721599585,2838.487323165978,2876.372640698233,2914.3271031965087,-3.264814623112491,0.038204016568969705,0.6187813027502402,0.28084610647656705,0.34042704392300016,-1.9262885838254153,0.14568790477299345,37.92541794262084,1700.6938086324515,0
185,1.714709583488923e-05,-6.265250433626733,1700.7308460824856,1738.6464222003701,1852.393671479034,1890.3153228297658,1966.1454129823321,2004.062923862007,2421.2438692017563,2648.833560347667,2686.7539664589103,2724.671349283695,2762.6082986013466,2800.5495389539446,2838.497747926052,2876.372672702737,2914.3207432642216,-3.193063375112473,0.04104593904110162,0.8089241151815049,0.3888223056547422,0.20800040158393962,-1.8912721203723604,0.15087974949786,37.92556445034555,1700.6928543788233,0
186,-6.467621127811488e-06,-6.264087332404812,1700.7347835758562,1738.6426354835676,1852.401510036491,1890.315615567468,1966.1279171595024,2004.0691923534052,2421.245896673652,2648.8279922790452,2686.748788647602,2724.6493703937676,2762.6040074480097,2800.549844787043,2838.4877424581177,2876.3788559589366,2914.3032213326046,-3.2041595248730763,0.04059300471526058,0.8384712813198627,0.41601054009786265,0.17475298674431206,-1.8543616256577256,0.1565528501051089,37.925289871041315,1700.6939019487897,0
187,7.036035413995355e-06,-6.269302119879156,1700.7303026359527,1738.6378696922968,1852.396451259859,1890.315663218276,1966.1306918363057,2004.0682697843151,2421.240839267332,2648.8265703996367,2686.7559696221183,2724.6622213376145,2762.601937823224,2800.553636873326,2838.4975273406603,2876.3750662925327,2914.320725896744,-3.1602316143774334,0.04241591580678513,0.8806177586443797,0.34666573401133527,0.1401439108471021,-1.8451894579090131,0.1579953845787059,37.92561919506192,1700.6896881482248,0
188,8.025129084255443e-06,-6.270242048751468,1700.722264424038,1738.640394831161,1852.3986179226981,1890.317956099614,1966.1303825802459,2004.0696096594115,2421.2331282867267,2648.8294173461068,2686.762840498467,2724.6659934861877,2762.6028280476576,2800.5499364223424,2838.503793362218,2876.3760301605225,2914.3286969264327,-3.1924924189253683,0.04106938116552883,0.8856110656043787,0.3881876248794178,0.19415194972147432,-1.8085435055070287,0.16389267182201164,37.92575944404797,1700.688354751518,0
