,MEAN,LN_SIGLC,TTS,TTS_1,TTS_2,TTS_3,TTS_4,TTS_5,TTS_6,TTS_7,LN_ROR,ROR,IMPACT,LD_U1,LD_U2,LN_DUR14,DUR14,PERIOD,T0,ECC,OMEGA
15,6.340438091434545e-06,-7.473348804982139,1843.8497392828788,1851.9390111621085,1860.0151027747966,1868.1088020390516,2587.434453443307,2603.5961874647196,2943.0522292606656,2959.229741896416,-3.8662695217389307,0.02093632643697851,0.3936599833715717,0.2831634838205255,0.15472710597644102,-1.928430231661853,0.1453762264586651,8.082381230294038,1843.8544517508653,0.5037124537076794,2.854706533854776
16,1.4381306541351498e-05,-7.467939426933206,1843.8394190328713,1851.9397167218717,1860.0132907888571,1868.1091233707648,2587.4545136222287,2603.597941197722,2943.0493353359493,2959.228141530772,-3.8411956269343,0.021467918373092695,0.4309222456471668,0.10207846642405549,0.36789193505022966,-1.9012698680573257,0.1493788073542272,8.082418474816146,1843.8530590420892,0.3078011716660324,174.06702112458328
17,7.172591069314771e-06,-7.459900351061089,1843.842598152654,1851.9311441476975,1860.023114862766,1868.1086241233077,2587.4486993852474,2603.595935361498,2943.0470260358825,2959.222976362901,-3.8067367024179397,0.022220573113468232,0.6626430617358585,0.21818137815228855,0.2127016743705994,-2.002099015698024,0.13505151027873796,8.082379541094783,1843.853906535223,0.03284759432205267,53.59407890090333
18,8.673549945985057e-06,-7.460958752587143,1843.8401770429032,1851.938626592137,1860.0226581473162,1868.1134825254856,2587.452492285891,2603.59520832215,2943.042281833657,2959.22503626545,-3.851951083655753,0.02123825836916295,0.3844660500947175,0.3800197664480889,0.25320212439655454,-1.9241749944887176,0.14599615481725803,8.08235670984441,1843.8564670284368,0.3071205230805334,27.54188534275483
19,6.631286789523251e-06,-7.4761050754775225,1843.8469387960452,1851.932867303434,1860.0234291173863,1868.1042659546715,2587.4267450636826,2603.5998055526798,2943.0466499041067,2959.2258884621965,-3.7542438804872518,0.02341815083742445,0.756799769545065,0.21777345465264597,0.35182410532649255,-1.9278033486100137,0.14546738892228867,8.082360486817606,1843.8533254121498,0.17066895357503206,234.67985247676197
20,-2.6648617309501304e-06,-7.464080966950705,1843.8487260273653,1851.9354451519423,1860.0064102281772,1868.0968410858043,2587.438876935256,2603.59672573577,2943.051683422558,2959.219672386047,-3.8607982927077447,0.021051187803884625,0.6957890703164851,0.35637324938460013,0.3721629373876665,-1.9203972131140923,0.14654873948653907,8.082407792603309,1843.8490437024723,0.5371008944060914,-25.491955918704964
21,2.826914904482746e-06,-7.469312253687958,1843.8461198115237,1851.9311556924101,1860.0224878388406,1868.1100731570416,2587.4325458925455,2603.595288495077,2943.052481816967,2959.225643808748,-3.7411548416480493,0.0237266867375406,0.7797455613124521,0.3829095325100371,0.3366184559004015,-1.9397191056608778,0.14374432107347376,8.082372973792959,1843.8537488407042,0.17730293344999074,-79.67928675029347
22,4.970888377317391e-06,-7.478558964819764,1843.8485773631246,1851.9332551321818,1860.0162754909675,1868.1108446920443,2587.4368807435194,2603.5973337136793,2943.050909299773,2959.221270010865,-3.872127730198832,0.020814035624599294,0.160728942381437,0.27405885298048127,0.18195057960260264,-1.9571286806666979,0.14126345163628354,8.082365460706978,1843.8541302195874,0.4167601475416779,25.521085966217353
23,2.0629429292765512e-05,-7.454371766264452,1843.8478568196826,1851.9320328019799,1860.0205691521767,1868.1022122468723,2587.4259993466726,2603.596137789923,2943.045417891103,2959.218850558093,-3.8154730694889247,0.02202729154890473,0.12943398258429373,0.11111298507844403,0.28192588299419863,-1.9810030397213896,0.13793081781330035,8.08234082888078,1843.8522812935073,0.31659657868217067,52.78485798262758
24,6.268626986218427e-06,-7.464886349432807,1843.847083894083,1851.9377583502346,1860.0136271547656,1868.1029858119402,2587.453489183424,2603.598733240894,2943.0497922273953,2959.2283282516278,-3.8813547465547433,0.02062286748951461,0.2735181769326895,0.5119655152898153,0.2636779819060622,-1.9416696264467352,0.1434642180495612,8.082419556509622,1843.8530355976102,0.3211799099711912,33.54218499565586
25,-7.416413029330615e-06,-7.478544577648767,1843.847881867146,1851.9457536841753,1860.0167767808996,1868.1061420332421,2587.426899035968,2603.5943844951203,2943.04683126527,2959.222467639857,-3.846642567592659,0.02135130178579758,0.4056438494166946,0.27093812295521746,0.46779114810734135,-1.9477431654043043,0.14259552322849622,8.08232550045563,1843.855431698669,0.269878171983445,38.23216434698324
26,2.0250116622499893e-05,-7.485366556605929,1843.8474893843695,1851.925579956173,1860.022650386729,1868.1151490267077,2587.4308411196853,2603.6007650983047,2943.0415910291385,2959.223309467698,-3.8012477792646795,0.022342875478788667,0.37571731632494776,0.34547469254389385,0.44916715024114984,-1.9544860774118924,0.1416372485743356,8.082338876396495,1843.8546823835047,0.26278519257238064,50.393924369887436
27,8.06606559803152e-06,-7.4749134862488855,1843.8445318381257,1851.9354758836246,1860.01949636129,1868.1344419963855,2587.4391719128685,2603.596628027985,2943.0449196847867,2959.2279710882294,-3.6843248310836083,0.025114125277276196,0.9032184094791199,0.3341541610022918,0.2682018371254187,-1.8633010396441292,0.15515959608277577,8.082320147938686,1843.8601809817333,0.8876958396940097,-55.5352689573035
28,9.893288759539397e-06,-7.461708918737522,1843.853824331654,1851.9350362845196,1860.0240256577167,1868.109459867411,2587.448901466777,2603.5867578293282,2943.053104612488,2959.22803399772,-3.8915007340957746,0.0204146860220586,0.2802365339468435,0.2274341846263741,0.6426375400054825,-1.8843811955348686,0.15192304100445242,8.082364402689066,1843.8571665493137,0.3013496528198917,161.67571013897472
29,1.7067285046095832e-05,-7.459507944191182,1843.8515179892029,1851.9351966010386,1860.0162872411834,1868.1131756393293,2587.4477798427015,2603.599287962418,2943.042707426171,2959.2218036901404,-3.8745122323467176,0.020764463637689138,0.30826705370773533,0.3277882039323834,0.24430227421666473,-1.9545929441389487,0.1416221130739063,8.082344914969626,1843.8568782520424,0.39508967230799213,19.559162952385346
30,3.1477401421228224e-06,-7.4736279443189755,1843.8482275388874,1851.9444991340752,1860.025059774912,1868.1089442889997,2587.4510993513563,2603.597734593049,2943.0511503000985,2959.2215263056614,-3.8552260172131256,0.021168818252077656,0.16943420045788693,0.3199122353995305,0.41658993394328236,-1.961023427088749,0.14071433634000385,8.082348171552962,1843.85924916792,0.865562033177672,-22.119721308663735
31,1.1416345215065918e-05,-7.456246778031074,1843.8435541170747,1851.9310257777727,1860.0264103597233,1868.109032763865,2587.447175290117,2603.598001759578,2943.047185718977,2959.223587636582,-3.7290965979040496,0.024014520808541533,0.8983568864015522,0.3361555078193952,0.15918907719742403,-1.8984499998935693,0.14980063036054247,8.082373288459873,1843.855002625174,0.7910639440472956,-52.49051448526022
32,2.35738567963622e-05,-7.471105489935794,1843.813906045068,1851.941167654821,1860.013179297298,1868.1062101918114,2587.449187832348,2603.5987003432137,2943.0562612223275,2959.2232514710236,-3.82770455441898,0.02175950610964608,0.6257508466394258,0.2718399153251543,0.3946160992711192,-1.893046506420156,0.15061226795339563,8.082474996572556,1843.8460644568877,0.11433604269069039,200.22454281656564
33,3.4548530748627615e-06,-7.475435926646487,1843.854754960478,1851.9220865110724,1860.0120884487544,1868.1013724170177,2587.4372408052286,2603.5979653956883,2943.0576798160128,2959.2230552891942,-3.8302857379237176,0.02170341325552277,0.6354440668193346,0.3819550348002567,0.37595485301624665,-1.818129075848064,0.16232917257547028,8.082428325108399,1843.849330517867,0.5021506620496609,-27.730618666917465
34,1.0557522605991516e-05,-7.454644826742856,1843.8392232078024,1851.9382945035807,1860.0148529076737,1868.1070226182624,2587.449751419063,2603.5934276209205,2943.0477680311437,2959.2300278064686,-3.686798904938204,0.025052067875498917,0.9262977712054018,0.1113077447930364,0.5539913493721755,-1.716145407918071,0.17975770684992043,8.082412250019974,1843.8520324507008,0.7273981704909275,-74.92637180509851
