,MEAN,LN_SIGLC,TTS_0_0,TTS_0_1,TTS_0_2,TTS_0_3,TTS_0_4,TTS_0_5,TTS_0_6,TTS_0_7,TTS_0_8,TTS_0_9,TTS_0_10,TTS_0_11,TTS_0_12,TTS_0_13,TTS_0_14,TTS_0_15,TTS_0_16,TTS_0_17,TTS_0_18,TTS_0_19,TTS_0_20,TTS_0_21,TTS_0_22,TTS_0_23,LN_ROR_0,ROR_0,IMPACT_0,LD_U1,LD_U2,LN_DUR14_0,DUR14_0,PERIOD_0,T0_0,QUALITY
1669,3.209123039407842e-05,-6.3301526413182945,1713.0294736613778,1716.3467491314948,1719.6630757235998,1726.2970707996262,1729.6076885012405,1732.9280891904648,1739.5591665130187,1742.8756349743878,1746.1912870661881,1752.8239145719788,1756.129906955958,1759.4585304174554,1902.0463032174775,1905.3614850778695,1908.676839786723,1911.988620372343,1918.6168839777358,1921.9419513654677,1925.2572198202636,2641.499610855219,2644.8238528054,2648.1354193570323,2658.0892656641345,2661.4027331476336,-3.0086876585071782,0.04935640874037955,0.6545566137696424,0.36691192989208643,0.21917167404445514,-2.6956486734757727,0.06749858302975474,3.315980229948508,1713.031364634292,0
1670,-2.2807260285061403e-06,-6.314547196003287,1713.030991649459,1716.3464923901242,1719.6642531417415,1726.2931458434477,1729.6113729334568,1732.9259588079456,1739.5629858118064,1742.8759451387723,1746.1933669970858,1752.8255180846845,1756.1311912615872,1759.4529395760233,1902.0484704567918,1905.3602651291853,1908.6744926909644,1911.9915842228206,1918.613527123373,1921.936266941763,1925.2562017571345,2641.5044033800273,2644.8180015851335,2648.1391350504177,2658.085944011519,2661.401105302024,-3.0725012600087696,0.04630518857060328,0.4600937272889069,0.4722656940166472,0.3971549333202098,-2.6921901386373897,0.06773243338740978,3.3159779381001546,1713.0312475082037,0
1671,2.2968007685119753e-05,-6.327548730311109,1713.030919832623,1716.3467257517564,1719.6652005756755,1726.2938694158395,1729.6054994392323,1732.9282479957355,1739.5598755573178,1742.8764656272933,1746.1926029259616,1752.821793276729,1756.1424078886178,1759.4567269401562,1902.0474803199452,1905.3618250419393,1908.6741273558466,1911.9873216155918,1918.6210009055542,1921.9421635286433,1925.25553230633,2641.511797588605,2644.8221816193454,2648.1332260903255,2658.0844590168986,2661.407694330198,-3.0101109234161028,0.04928621146229991,0.713566607299828,0.4826226166606209,0.11869915692531663,-2.685918276743217,0.06815857681482763,3.315984014719425,1713.0318271945896,0
1672,2.1580828904413136e-05,-6.310711451768349,1713.0294219087982,1716.3473365955667,1719.6607016582743,1726.2977132290405,1729.6104208360653,1732.9260847627609,1739.5606617171336,1742.8719172091119,1746.193084776859,1752.8231341790104,1756.1307063438676,1759.4552527710946,1902.0472868386044,1905.3587305404888,1908.6763492281975,1911.991621166505,1918.6142837955317,1921.9345189781125,1925.2540009690113,2641.5032689954187,2644.8183445511963,2648.1381886323197,2658.087806930023,2661.4027358411176,-3.010603296465599,0.04926195023334189,0.664408922300613,0.36434891789825996,0.37125979900753237,-2.6814301070280653,0.06846517158513549,3.3159816342677377,1713.030535542741,0
1673,5.2991648653028515e-06,-6.307940925133893,1713.029671860583,1716.3463120059243,1719.662325233814,1726.2943443463528,1729.6090581591852,1732.9261560446707,1739.5585760366878,1742.8743712867579,1746.1914732121024,1752.8223114012883,1756.132284118123,1759.455198330345,1902.0457299165478,1905.359919759566,1908.676518840867,1911.9892695549192,1918.6176623850206,1921.9345116302627,1925.2548334095425,2641.506668913822,2644.8215179667973,2648.1359620882677,2658.0873021402026,2661.398178608681,-3.0258116093293363,0.04851842727768326,0.697236890085781,0.37168518560085273,0.36385645559234536,-2.694870924437349,0.06755110040782394,3.3159821291427236,1713.0303536319648,0
1674,-3.4814921140354886e-05,-6.3136049280542235,1713.0309263709248,1716.3462785505667,1719.6600104079191,1726.2971972238176,1729.6065986299434,1732.92702905188,1739.5621883376637,1742.8761398293045,1746.1940512080412,1752.8271203685774,1756.1343867840503,1759.4600896200636,1902.0533756872262,1905.354141219427,1908.6756353450369,1911.9892019147562,1918.6191289026635,1921.9354350413762,1925.252581038142,2641.507921230049,2644.8213594938284,2648.132754441897,2658.084311907351,2661.40205079617,-3.0847556555920144,0.045741209143527264,0.4453200070319276,0.47320699924034804,0.10629660213235415,-2.738654509083975,0.06465728418190843,3.315976071200066,1713.0316616927228,0
1675,6.271620200313412e-05,-6.316893099621874,1713.0314798364661,1716.344758609803,1719.664573146338,1726.294726905273,1729.612181030569,1732.9256138889002,1739.561382072991,1742.876087717185,1746.1891954664986,1752.8206050484775,1756.1410311454606,1759.451647568244,1902.0429664227865,1905.3544687469307,1908.6732885299907,1911.9908872494964,1918.6154033356613,1921.939511982477,1925.255921709194,2641.5085791227757,2644.8184174537673,2648.1389148514804,2658.0901178905215,2661.4051442147593,-3.026746912520608,0.0484730690529677,0.644056654504992,0.42813100215301847,0.44062629241287277,-2.658185111946212,0.0700752852047844,3.3159883781937936,1713.0305512264897,0
1676,4.348493473405984e-05,-6.309254521349162,1713.0301064875775,1716.3457683812014,1719.6621238418995,1726.2922553982714,1729.6129446833334,1732.924413006369,1739.5612173772363,1742.8754337420635,1746.1917447864662,1752.8198262129126,1756.1405308022888,1759.4506592392577,1902.0456863517782,1905.3534966898342,1908.6729158120784,1911.9899099915572,1918.6166950623942,1921.9405427749612,1925.2511684911462,2641.5044281184446,2644.817021915039,2648.13705211861,2658.089841641469,2661.4058578129752,-3.008316560311328,0.049374728213568225,0.6922952063864025,0.33890640435240726,0.4123267213339732,-2.6659027458758144,0.0695365513553761,3.3159850677582487,1713.0301802323163,1
1677,1.2806669166557176e-05,-6.3186223570699696,1713.0317649107085,1716.3469320688853,1719.6622356739315,1726.29840893647,1729.6056375498642,1732.9275279822984,1739.5595354792104,1742.8753322589453,1746.1939651567081,1752.8200533671009,1756.1369802257145,1759.4598120591195,1902.0467514889526,1905.356224958,1908.675477170568,1911.9891760768767,1918.6188581258432,1921.9383366353302,1925.2588628172982,2641.5026344072676,2644.821130403822,2648.135875701945,2658.0846920041195,2661.4102790538795,-3.0097402351872082,0.04930448466735756,0.670672239627571,0.4769915118000261,0.044139251821291525,-2.705258031134494,0.06685307144699154,3.3159815572353777,1713.0314963776543,0
1678,1.5986923469839246e-05,-6.316877765821185,1713.0309896215788,1716.345892705249,1719.6641765323363,1726.2996221359053,1729.611862676206,1732.9257369353115,1739.559523115693,1742.8735044956402,1746.1906916732573,1752.8239678940672,1756.139546896968,1759.452312297433,1902.0468077614892,1905.3640107650622,1908.6746347668566,1911.989599449991,1918.6155542465942,1921.936692181429,1925.252083777858,2641.5144903919836,2644.818491993617,2648.1351568703403,2658.088870112044,2661.402767063457,-3.0690136570089543,0.046466964626519544,0.417838214785539,0.27161017205837434,0.39200855077414754,-2.7301536181306827,0.06520927157226454,3.315985299390804,1713.0312177596095,0
1679,1.529826583444464e-05,-6.31670319745387,1713.0282202121587,1716.3479555520898,1719.6648678533124,1726.2948157368044,1729.6090443265596,1732.9292242962338,1739.5605011641119,1742.8744123809502,1746.1948962263862,1752.8222624052166,1756.138494877926,1759.4528346808163,1902.0462694308337,1905.3575019793936,1908.673965506872,1911.9906293895147,1918.6163664143178,1921.9407904452394,1925.2537649112576,2641.50437363142,2644.817696599247,2648.1353035568177,2658.0899043065288,2661.399295132774,-3.0130143931067983,0.04914331798497439,0.6655645677516389,0.35869754887182115,0.24867256319017184,-2.698306759185617,0.06731940425253997,3.315975862522494,1713.0314066296278,0
1680,4.546533308577657e-06,-6.318704273650364,1713.0320191413734,1716.3453667924728,1719.6627978424335,1726.2937848354643,1729.6094423348902,1732.9291834898104,1739.5592168111157,1742.8767487638206,1746.1940509206138,1752.8223867417514,1756.1375623213223,1759.4513106571617,1902.0459097029702,1905.3584400109569,1908.6734719385947,1911.9921585533812,1918.614516461958,1921.9402435509262,1925.2559975498002,2641.5033434769493,2644.820856584836,2648.1347035567705,2658.0887751251685,2661.401137300648,-2.9990299307114974,0.04983538870710148,0.7710008273101348,0.34659854101065113,0.17477731435881383,-2.684077043345413,0.06828418826731993,3.3159783724618697,1713.0312071235815,0
1681,4.572014657862695e-05,-6.323758801183847,1713.02550019913,1716.3468259543342,1719.6647924362899,1726.299068079846,1729.609925152918,1732.9300798608567,1739.5591795561015,1742.8696457937913,1746.1927030402608,1752.821088735005,1756.1393308743195,1759.4599479764317,1902.0445296702576,1905.3623399278417,1908.675008726689,1911.988068862875,1918.6159855905655,1921.9390832260785,1925.2533204689537,2641.5048902908984,2644.821243683159,2648.135459049194,2658.085007879762,2661.4003120569237,-3.030933824270243,0.048270540870286545,0.5552373577201575,0.34635826341962095,0.26752437293136166,-2.7273935177789093,0.06538950432148724,3.3159760859181366,1713.0313865018227,0
1682,-2.5470149875823785e-06,-6.315387335710442,1713.037278282641,1716.3461686631413,1719.6612054201091,1726.298293421329,1729.6105640177789,1732.9252219704372,1739.5593639681265,1742.8796643565508,1746.1923783072878,1752.8250975978428,1756.137913246642,1759.4583442417636,1902.0621047370869,1905.36063322047,1908.6747307329636,1911.9914543144405,1918.6170064216763,1921.9355888098198,1925.2536881649703,2641.5086136828813,2644.8172016796784,2648.1350201034593,2658.085629823794,2661.399984560837,-3.0371566618535466,0.047971093805923445,0.630716566918729,0.3210858768589373,0.28397742328778897,-2.6994744694645383,0.06724084057095982,3.315970565539632,1713.033070556004,0
1683,1.6261788670881714e-05,-6.300191689228716,1713.0371830813265,1716.3453245891683,1719.661532038897,1726.2979528275855,1729.609143882899,1732.9257235109008,1739.5617914793322,1742.8786427364016,1746.1917906741621,1752.821525127628,1756.1407518203014,1759.456358416429,1902.0515926087894,1905.3636755029336,1908.6742268679232,1911.986964624943,1918.6206857559932,1921.9325669457708,1925.2563977191408,2641.5049075068046,2644.819667082347,2648.135795802567,2658.091263868134,2661.4009943637952,-3.0579784333147724,0.04698257769590522,0.6023492975393905,0.42037439465262993,0.3346690599561353,-2.6741039210451656,0.06896860202632359,3.315977015246982,1713.0322755226962,0
1684,2.135402246536452e-05,-6.324634265887872,1713.0308119160745,1716.3466206848545,1719.662380841012,1726.2951398580124,1729.6109949115887,1732.926989757678,1739.5611935047245,1742.8714412096779,1746.196443635208,1752.824411201514,1756.137123458768,1759.4497875051236,1902.0461725450607,1905.3621571005315,1908.6752951488006,1911.9878205433029,1918.6185647493423,1921.9387703896637,1925.2554050758924,2641.5088482553856,2644.8216256353776,2648.135493759017,2658.0878261532903,2661.3997435561896,-2.987829911560283,0.0503966834032943,0.7815059881116303,0.24987692522646388,0.16167206575868964,-2.711581777814379,0.06643164346469027,3.3159816292200506,1713.031264652682,0
1685,8.27802942704476e-06,-6.3273074887104634,1713.0310327637214,1716.344458379733,1719.663071263164,1726.296372850114,1729.6102631234176,1732.9253017422798,1739.5603015382114,1742.8702213143042,1746.1941984536215,1752.8247240023493,1756.1392235856247,1759.452098743242,1902.0480989864914,1905.3612367554351,1908.6765150374547,1911.9912978324592,1918.61627119567,1921.9379566920918,1925.2541181221243,2641.511361289385,2644.8203134310916,2648.136624436897,2658.086971568527,2661.4036642902606,-3.015668020364525,0.04901308281106152,0.7132816869953439,0.2552131527770438,0.25020506001162923,-2.7046275240050828,0.06689523607631476,3.315986159515302,1713.031095207032,0
1686,1.0929659258907361e-05,-6.318501021956199,1713.0341543682798,1716.3500431860962,1719.6612001095439,1726.2968929190654,1729.6077869710582,1732.9293186529808,1739.5603342553636,1742.8779996160652,1746.190593880011,1752.8205254292877,1756.1388124284442,1759.4584279265812,1902.0492154430808,1905.3598620034145,1908.6739874527327,1911.9875580649193,1918.6202576300757,1921.940003208497,1925.2529333807374,2641.5013919299745,2644.82168434077,2648.1351138859673,2658.0847490538663,2661.410162466219,-3.056159468980185,0.04706811510024062,0.4888416089167752,0.43414020114554397,0.223283859599545,-2.7468061109458817,0.06413236611201321,3.3159780926355635,1713.032045527088,0
1687,3.1557420423760214e-05,-6.309735423646245,1713.0269767858772,1716.3480438121849,1719.6626166471747,1726.2957381923968,1729.6109758076398,1732.9328906944572,1739.5609562101897,1742.8808117040862,1746.1932968936512,1752.8249551647104,1756.1390311178159,1759.4576628032803,1902.0471406720092,1905.3587011778409,1908.6754503731759,1911.988094574704,1918.612965449036,1921.934325069988,1925.2529447485392,2641.512895885243,2644.8197370118933,2648.131341541063,2658.0872659419592,2661.40472031535,-3.051506463652645,0.047287633604888905,0.32024867946243296,0.3984702971622818,0.23716885662051768,-2.737678231598225,0.0647204384557767,3.315979225150523,1713.031810295005,0
1688,1.9474633371534033e-05,-6.323144249574397,1713.032471130409,1716.3442492460172,1719.6605888864176,1726.3076574968195,1729.6070334064248,1732.9277425816347,1739.560614198331,1742.875660169546,1746.1930089156099,1752.8219333864874,1756.1363342269171,1759.4581827069997,1902.0467331606353,1905.3604310058188,1908.675250686805,1911.991670001522,1918.6213326326485,1921.939621949887,1925.2577280073283,2641.502046264626,2644.822010720533,2648.141043749893,2658.0852187126407,2661.401881464259,-3.071047407193762,0.046372558460441526,0.59143895734023,0.5264422532109276,0.34988721018460955,-2.655345455379056,0.07027455774749847,3.315976952001615,1713.0324466630464,0
1689,3.394863673409544e-05,-6.319767117090541,1713.02764722927,1716.3491886649824,1719.6651682524516,1726.3099619666,1729.6087499555379,1732.9269197882059,1739.5593382640675,1742.873052998859,1746.1926922148368,1752.8221847306852,1756.140718402756,1759.456034760637,1902.04533840547,1905.360873725207,1908.6795168778792,1911.9883270528824,1918.6119946402023,1921.938731682781,1925.2514457642903,2641.507237325389,2644.820353371132,2648.132762443098,2658.0861345001163,2661.401752896007,-3.0305759725766297,0.04828781765616777,0.48385938143054713,0.4594246412195211,0.1673838325574959,-2.754982781825128,0.0636101149094249,3.315973294586735,1713.0321427921765,0
