,MEAN,LN_SIGLC,TTS_0_0,TTS_0_1,TTS_0_2,TTS_0_3,TTS_0_4,TTS_0_5,TTS_0_6,TTS_0_7,TTS_0_8,TTS_0_9,TTS_0_10,TTS_0_11,TTS_0_12,TTS_0_13,TTS_0_14,TTS_0_15,TTS_0_16,TTS_0_17,TTS_0_18,TTS_0_19,TTS_0_20,LN_ROR_0,ROR_0,IMPACT_0,LD_U1,LD_U2,LN_DUR14_0,DUR14_0,PERIOD_0,T0_0,QUALITY
2747,1.6132261177273714e-05,-6.907111903423468,1703.483411028754,1731.120486073907,1758.7671418868777,1786.4056510483047,1896.997519155987,1924.6173062306189,1952.286349100282,1979.9332692176854,2007.51131686565,2394.5852563084486,2422.218963858531,2588.0758286555542,2615.729759988129,2643.365486779904,2671.033411008871,2698.6755422272595,2726.2967384070425,2753.9441687449716,2892.154569068509,2919.817193257198,2947.450674990857,-3.708890195628317,0.024504703613628942,0.7988614510526117,0.3694874146893219,0.17226514533786164,-1.4209122372016825,0.2414936169224672,27.643955023331642,1703.4769327489273,0
2748,1.1441245925381933e-05,-6.913144520220943,1703.4952976272384,1731.113120054512,1758.7732275127562,1786.3972522692832,1896.997655356924,1924.6240712340507,1952.2768283673363,1979.929376616111,2007.5107530500854,2394.584882060422,2422.220320595084,2588.079178246449,2615.7313078210614,2643.362380186861,2671.0393594314246,2698.669773239254,2726.293755341372,2753.9438754160387,2892.1614649480143,2919.8123556709575,2947.4506853661624,-3.765787150465762,0.02314938301405465,0.2733895940959956,0.3430039116402219,0.2027652648531093,-1.4724577767908507,0.22936107354863763,27.643958243521343,1703.4767105602225,0
2749,1.333361426949634e-05,-6.918129290353895,1703.4680273428457,1731.1288916173562,1758.76103324166,1786.4175027083543,1897.0017953698477,1924.6118436256108,1952.2867069971226,1979.930977646521,2007.5296885254236,2394.5787821622043,2422.2089834288895,2588.0745113786847,2615.7233712305706,2643.36829221263,2671.0224041683214,2698.6617394548525,2726.2949765313115,2753.933379678258,2892.155805209766,2919.812025240287,2947.4496177724423,-3.68362507447927,0.025131705202418163,0.7342352541896183,0.27148335935979384,0.21672079546666123,-1.448304846344484,0.23496825798989862,27.643797021861612,1703.4781705748212,0
2750,-3.167829095028282e-07,-6.918246109615269,1703.4610947742813,1731.1223368801584,1758.765371538442,1786.3911721376055,1896.9925661004675,1924.6241458194097,1952.2723316322763,1979.9485989699203,2007.5323628427864,2394.5848110542224,2422.20981172091,2588.0797529318347,2615.723988786018,2643.3724195089367,2671.02174120084,2698.6637185019804,2726.3018169965535,2753.937168611125,2892.1548593226617,2919.81425703575,2947.4592567625427,-3.649304598599137,0.026009209332010515,0.863770873492491,0.2808066279334154,0.303722684716379,-1.4300138570325813,0.2393056061551976,27.644021005165015,1703.4736915073668,0
2751,5.297878418304987e-06,-6.9133052288440044,1703.4726454125882,1731.1290142104053,1758.7726000172488,1786.3854605714248,1896.9964229051936,1924.6235025090025,1952.2838128478866,1979.93789349616,2007.5359840308836,2394.5911181914416,2422.208622771239,2588.074096950262,2615.724157223354,2643.3703452990035,2671.0221011785375,2698.663240931379,2726.2999679490645,2753.9345059658485,2892.1631087727933,2919.814113105363,2947.455921900243,-3.677560963949772,0.025284569665615132,0.7773672634489589,0.2246147018754927,0.3224623923822705,-1.4637724248055484,0.23136183126935128,27.643905130853216,1703.477527550506,0
2752,7.574401295801823e-06,-6.9159350713968255,1703.4756675364124,1731.12327480797,1758.7665609536014,1786.361474992556,1896.9996015903384,1924.6138142475438,1952.274714661764,1979.9246721567495,2007.5378497604931,2394.5789555663055,2422.2137022503166,2588.079476795794,2615.721218697175,2643.366355571578,2671.0328319809273,2698.6670836924886,2726.3106040666553,2753.944414797423,2892.1528452909106,2919.8080327017883,2947.4423265850573,-3.736541038835477,0.023836409917460027,0.5507490224770132,0.3232543900282807,0.29521970308341206,-1.4502282918614973,0.2345167437181819,27.644064766325055,1703.4708788397224,0
2753,1.073781725137267e-05,-6.918106922055858,1703.4746339945314,1731.125293170408,1758.7723269121313,1786.3849473104813,1896.994565429718,1924.6190585318075,1952.2949861101667,1979.9098744789144,2007.5364582276393,2394.591867775871,2422.2170829980837,2588.088868427059,2615.7212511271287,2643.3720846277233,2671.033721830761,2698.654723848401,2726.3059539241513,2753.950846087678,2892.1676221011858,2919.8148706459056,2947.4259359864554,-3.721716397048996,0.024192408411243534,0.6020477335696569,0.3110007114807023,0.35550545604577977,-1.4467258551459488,0.23533956386841154,27.64396346258093,1703.4761178557108,0
2754,2.37190292923367e-05,-6.9126923709425805,1703.4554479535789,1731.118430383426,1758.7649849251106,1786.4070004211753,1896.9945460517163,1924.6132605577131,1952.2824824930858,1979.9320336923558,2007.5489582276837,2394.5834403904205,2422.206200903284,2588.0720198241893,2615.7332741124997,2643.3654903680813,2671.0163288980966,2698.6701514005804,2726.298727498935,2753.953742944006,2892.1465619262844,2919.806185949343,2947.458485884699,-3.587155399988769,0.027676948399616375,0.9133617870239524,0.4251116061704272,0.08866830676520521,-1.4168318556435764,0.24248101613615297,27.643966772924106,1703.4746509797917,0
2755,1.6753050571020025e-05,-6.908047540826006,1703.483955931698,1731.118845332496,1758.768570717608,1786.398051434831,1896.9958823293514,1924.623850560681,1952.273230602305,1979.9213909938749,2007.5494854628223,2394.583638471749,2422.2198483384095,2588.081418926117,2615.7160679263643,2643.3593477147483,2671.0090061200926,2698.6616883374254,2726.306011563147,2753.941989616625,2892.146538530997,2919.8141777241867,2947.4427109495987,-3.722670133345142,0.024169346232617097,0.6415877203694614,0.34955679148917507,0.23336985552113632,-1.452207701607346,0.23405299811280222,27.643765955791327,1703.4786578457647,0
2756,1.2027870341601462e-05,-6.910817741817443,1703.4835355184302,1731.1191422453094,1758.7632997040055,1786.3986673963846,1896.9935691071798,1924.6241209012233,1952.273486739067,1979.9414947483033,2007.5468207703288,2394.574327754102,2422.228531377417,2588.0835815756654,2615.7289388575427,2643.3619311044035,2671.0149832333545,2698.6580636609847,2726.3056227958105,2753.9404806124858,2892.1354058711267,2919.808103484444,2947.4479563857053,-3.7398999998680074,0.023756478663528285,0.41077382883610525,0.29646182968191725,0.31866196289820814,-1.4491779863908236,0.23476318733495796,27.643737273036354,1703.480090955184,0
2757,1.007263162301033e-05,-6.907094293372103,1703.5020141455207,1731.1206416071702,1758.7666763544369,1786.392473665046,1896.99536177415,1924.6204749603141,1952.2782105569922,1979.9217431156394,2007.5466765719816,2394.5749681599586,2422.2263701844763,2588.080861440805,2615.7241902229525,2643.3641377693903,2671.0272826672085,2698.658421810413,2726.3179565789596,2753.9484430579846,2892.1313953579047,2919.810669412814,2947.4528593138084,-3.7720867763932406,0.023004008942516627,0.5217250484511712,0.2831203808964853,0.13819435148918857,-1.4525477833031435,0.23397341450552864,27.643793244243604,1703.4802316540595,0
2758,2.361024079624478e-05,-6.9154525659600345,1703.4671439532653,1731.1181526621376,1758.7716344791072,1786.393616047355,1896.9879051908597,1924.632245521714,1952.283667606806,1979.932431329043,2007.547676869354,2394.58845783746,2422.225100657811,2588.08087626533,2615.7291839224004,2643.375705539739,2671.0253809425103,2698.6683839381203,2726.2978051677214,2753.9438319707588,2892.143699399317,2919.793541961866,2947.436925539876,-3.762704704357722,0.023220849829346506,0.11028248448002093,0.3216834088372542,0.44776578291488134,-1.4328611576334946,0.23862520027869816,27.643780485223957,1703.479643541918,0
2759,1.275791190258063e-05,-6.919731188254141,1703.468628496962,1731.1176470690884,1758.770846370128,1786.4006587806948,1896.9958385587088,1924.6325901639302,1952.283495778713,1979.9329470295343,2007.5464917585632,2394.5770188182287,2422.2247760851214,2588.08126631423,2615.725529269919,2643.37477678298,2671.030077293734,2698.6741987310747,2726.3088692668157,2753.9487449801786,2892.1549636789027,2919.7986302265795,2947.4569201850754,-3.7539164082420493,0.023425820887653416,0.5321940196475569,0.39383352628729673,0.1297071643793235,-1.4358292141728377,0.23791799722105597,27.643935294198677,1703.479043319906,0
2760,6.78801122741542e-06,-6.926972021339248,1703.4674569921704,1731.1220863605445,1758.7583102814183,1786.3927674554482,1896.9877428369764,1924.6295852128962,1952.2719427610646,1979.9493401807279,2007.5464838299808,2394.587045787552,2422.2280555456555,2588.0742859152992,2615.724581122926,2643.3720753955395,2671.0407446976014,2698.658801083163,2726.302223099342,2753.9451352713795,2892.166194666541,2919.793736426145,2947.436342720999,-3.765948533210337,0.02314564740452819,0.36486160129216616,0.43167209751453095,0.3066464819403838,-1.4168164416805413,0.2424847537583781,27.64390497976169,1703.477354873216,0
2761,9.812974859862794e-06,-6.924871659411192,1703.4656916048077,1731.122834349345,1758.7592676831684,1786.389964474204,1896.9902951429813,1924.6316305263083,1952.27156146202,1979.9515665166289,2007.5474408898488,2394.586070859602,2422.2273664679865,2588.0750256228903,2615.728856968274,2643.369168237562,2671.0390875522326,2698.660429998074,2726.301066019954,2753.9466729290043,2892.166237569498,2919.795141521994,2947.4424209220233,-3.76933116955957,0.023067486366004128,0.3325716922163225,0.45032297554349987,0.30149047428791054,-1.41743180100738,0.24233558440462036,27.64393212203497,1703.4773481363645,0
2762,7.82890837939076e-06,-6.913434137745196,1703.4554401913463,1731.118702954204,1758.762462779646,1786.4003995381663,1896.9924195511985,1924.6354414769085,1952.2794261946256,1979.934954587632,2007.5547168746934,2394.5800230750647,2422.2213453599998,2588.0757787655416,2615.733643954828,2643.379312335673,2671.0339648332424,2698.665737054019,2726.3102941681905,2753.9430570897425,2892.1636736431656,2919.794710108896,2947.443533249121,-3.7454431789064713,0.0236251565562084,0.6059150247808578,0.25144264948158535,0.29078874980712177,-1.431695439973561,0.23890353208540072,27.643963380157327,1703.4771704138348,0
2763,1.2328015681172165e-05,-6.917242234507153,1703.4913912737743,1731.121016838094,1758.7765350294376,1786.3916101902478,1896.994863300862,1924.6099412712108,1952.273190374661,1979.9414034457925,2007.5417620007229,2394.59005294079,2422.223747647339,2588.0668738729573,2615.7257765800573,2643.3689472965407,2671.0191033496008,2698.658166659947,2726.2880243324307,2753.9465056093945,2892.159964361406,2919.794373471733,2947.4513955757234,-3.765765628953815,0.02314988122913891,0.3606862702902678,0.23305268202735396,0.2851906373759163,-1.4443153669667859,0.2359075313696673,27.643734467526865,1703.4802778798744,0
2764,1.3082683636311151e-05,-6.9097823018080025,1703.4763675228508,1731.1220422552672,1758.781039335736,1786.396118510736,1896.9852336501,1924.6325951160156,1952.2965114931044,1979.937872282078,2007.5555857423715,2394.5480442855114,2422.2036678045556,2588.083292495322,2615.7253475430666,2643.363079672658,2671.0182240752592,2698.672692391105,2726.3122310266326,2753.9468645677453,2892.1586670423844,2919.8013188081304,2947.4398927820084,-3.819355758826148,0.021941932237957693,0.14051297457470074,0.4908454436505514,0.4415055347364769,-1.4240349592765955,0.24074067569889485,27.64370270786531,1703.4820519683406,0
2765,1.707510822764127e-05,-6.9135473914964685,1703.4857593312354,1731.1193671477622,1758.7778174605783,1786.394639824322,1896.9857743627892,1924.6297544905856,1952.2933355423243,1979.9424114766764,2007.5562780838115,2394.556102396915,2422.2034168698474,2588.0792533791973,2615.7280997397856,2643.3640651485252,2671.0225165022434,2698.672060904687,2726.3148180972803,2753.9464267053695,2892.156308729955,2919.7914572985414,2947.4400466108655,-3.8069075702573696,0.022216776656504875,0.15385005961340298,0.5060702776921417,0.45174085964958044,-1.4194939919756175,0.24183635707913861,27.643662687421713,1703.483108706109,0
2766,1.7779440011433336e-05,-6.914326310043187,1703.4863113308174,1731.1270748087659,1758.7710608332302,1786.3816775096327,1896.988136192382,1924.6227666173054,1952.2923918787476,1979.9289362115367,2007.551449071212,2394.554313098039,2422.2123067053044,2588.0747229342146,2615.729077103794,2643.3631048861944,2671.0167702211843,2698.6643747697863,2726.3125547049094,2753.947141977372,2892.1543647531466,2919.7912568601982,2947.4472480114364,-3.741320842334255,0.023722748418151682,0.6451235876043432,0.42575641357763794,0.3329671825260936,-1.3951792680775086,0.24778861179732867,27.64374532622106,1703.4791918675862,0
2767,1.899849720283877e-05,-6.914600481915239,1703.4874976099088,1731.1274015000374,1758.771555136932,1786.385180480811,1896.9833851065814,1924.6272990984971,1952.2892924284283,1979.9203047987216,2007.554976026141,2394.549212061239,2422.2145262709582,2588.0750509066047,2615.7329569366534,2643.3655061803397,2671.020503560227,2698.6600042639557,2726.3124222923275,2753.9443977354636,2892.151455831041,2919.791199987856,2947.4466511869705,-3.7332798720783025,0.023914271315588848,0.554260784223417,0.43417851327730017,0.32358984427678683,-1.3965193643273035,0.24745677360513682,27.643734264329726,1703.479146037417,0
2768,1.4390984722041817e-05,-6.9159722508155,1703.4741573887466,1731.1311759205398,1758.7579831213006,1786.404702868507,1896.998979031742,1924.6331148338757,1952.2875801794023,1979.9375780706125,2007.5487134159653,2394.6192218361894,2422.2158214693823,2588.0721757504807,2615.723239156561,2643.373839746081,2671.0158188668315,2698.6595626642816,2726.293721119444,2753.9478411926657,2892.1613205940557,2919.820773939259,2947.4537909437267,-3.6055504941262124,0.027172482403114255,0.8970914338379407,0.3930203577371525,0.26887610455158883,-1.3210166599205877,0.2668638542193704,27.643829127882007,1703.482712374008,0
2769,1.3014956661221252e-05,-6.916906364560004,1703.4547559050832,1731.1266190470267,1758.7553916335487,1786.395542095834,1896.996755664904,1924.6276499550158,1952.292808636741,1979.9388397208882,2007.5596065995003,2394.623681260183,2422.2169622454976,2588.078545440874,2615.7196969960105,2643.3713566907213,2671.015495056028,2698.671490468385,2726.2916480498793,2753.9389089436067,2892.155305697056,2919.8153578377032,2947.44919049612,-3.554738515659287,0.02858884947545537,0.9295081792777311,0.36279963214466004,0.31276781856421665,-1.3207892656359752,0.2669245444346321,27.643893231664688,1703.4795595463445,0
2770,1.3214865804572612e-05,-6.917782329861992,1703.4559641585072,1731.1273635407238,1758.754456963465,1786.3959452349332,1896.9958585288928,1924.6307955028456,1952.2922027759073,1979.938498752953,2007.5595495145255,2394.6235598779363,2422.218648478276,2588.080747099034,2615.7172595570664,2643.3701253277095,2671.0163802567376,2698.67296951092,2726.291729862778,2753.937010999999,2892.154848879342,2919.8134206916657,2947.4484816964878,-3.555489864068352,0.028567377356416346,0.922819716441088,0.368858784974341,0.30314217397192844,-1.3243519093951053,0.2659752793229962,27.643868704248195,1703.4801289464683,0
2771,1.2783716505972e-05,-6.91800740710134,1703.460115859728,1731.1238489283337,1758.7537925449844,1786.3990324581293,1896.994931556736,1924.6338403788166,1952.2870544350128,1979.9248855880066,2007.5576487930168,2394.6241230708106,2422.2202500175995,2588.0820137985247,2615.7220421416887,2643.3710491819616,2671.015618744552,2698.6744139004754,2726.292024860543,2753.9410381018456,2892.157800886943,2919.8095602135977,2947.449760788309,-3.5697697823547276,0.02816233640082471,0.9135992080494788,0.348914149369824,0.2882898506458498,-1.3312555071141385,0.2641454165770298,27.64393204730383,1703.4786378852898,0
2772,1.4199377709698664e-05,-6.922252949817597,1703.4630145765354,1731.1230632985341,1758.749782794926,1786.385141138288,1896.9940452385295,1924.6288120876036,1952.2925084684914,1979.9340765990341,2007.5540166906455,2394.6197310450875,2422.2257900662407,2588.075354105116,2615.7229262934925,2643.3765055416766,2671.0137758413975,2698.6728398524638,2726.297653698541,2753.933156220391,2892.1515357204,2919.797721826883,2947.445818472486,-3.595831210751706,0.027437867044731484,0.9052618902107425,0.4771022838086185,0.20571349759538093,-1.3226349596244695,0.26643233777874914,27.64387779563148,1703.4780859747286,0
2773,2.0317245828350073e-05,-6.917612285382065,1703.4627975055698,1731.1262208213318,1758.7623131518847,1786.4109324635278,1897.0098769597942,1924.6178560600686,1952.297574742944,1979.916745096762,2007.5473859143297,2394.5961073665435,2422.206156670651,2588.074263179922,2615.718740535689,2643.371317380225,2671.006549851565,2698.6673796369046,2726.308245361946,2753.9353820433394,2892.148805145185,2919.79824888066,2947.4376312873933,-3.555223467313879,0.028574988626791753,0.9205997159629596,0.3794893562778825,0.19327184968783473,-1.3604860515552077,0.256536056896401,27.64366311696473,1703.481233191911,0
2774,6.922216396851314e-06,-6.909246264933526,1703.4959551777747,1731.1163844358528,1758.769276686392,1786.3776867613522,1896.9790670706107,1924.61973930573,1952.2674721601338,1979.961625085283,2007.5536550857603,2394.569243038916,2422.224301029669,2588.0812690623625,2615.7547100263077,2643.361084937038,2671.0410619594927,2698.6592129125465,2726.2975996020614,2753.958170156061,2892.1606525798684,2919.82450989255,2947.445686830402,-3.7385237153729136,0.023789196846370347,0.6479502212945951,0.15819808452518025,0.26891973743784603,-1.4596615947821536,0.23231487799602818,27.644045670110486,1703.4771660863444,0
2775,1.869609642329149e-05,-6.918170155380748,1703.502034062596,1731.1234480915343,1758.7643585809988,1786.3890732055852,1896.987889254046,1924.613683974559,1952.2822775295056,1979.921539627198,2007.5465676076421,2394.5544320298745,2422.2161969991016,2588.0748215384624,2615.751983950396,2643.368407282555,2671.0301483021008,2698.661744432025,2726.2933464532884,2753.947752663724,2892.164491997078,2919.8166482947413,2947.4470822587637,-3.7299698791106075,0.0239935585331477,0.5082629695239774,0.14076599157738312,0.34911539291998794,-1.4702713229769275,0.22986310958196152,27.643947388680488,1703.4765299503727,0
2776,2.2675516226402525e-05,-6.920713721704983,1703.4920289218196,1731.123323988779,1758.7663383925542,1786.3801480479917,1896.984721086179,1924.6208815866394,1952.283484524398,1979.9020907215772,2007.541663130575,2394.5553086583127,2422.2158100295455,2588.074374930511,2615.7361055560086,2643.3662093495514,2671.040371195033,2698.6593454044983,2726.3015462069106,2753.9515121194945,2892.1575353769754,2919.804837089602,2947.45466167247,-3.7247208297463352,0.024119833026906776,0.4990185618675976,0.23468297996034138,0.25953682222530583,-1.4802089628582042,0.2275901255314209,27.644034497802828,1703.472370168661,0
2777,1.525000098656148e-05,-6.917721617596409,1703.4847526611777,1731.1231149462371,1758.7677440502941,1786.3910706026206,1896.988942963726,1924.6044789592154,1952.278710968194,1979.9318541020775,2007.5422347948074,2394.5486520920567,2422.2131839247145,2588.0707045295126,2615.7294554578734,2643.366933470783,2671.027972232023,2698.658116408585,2726.299946873272,2753.9573088925913,2892.1537067102604,2919.814259363924,2947.460601833458,-3.714424440039278,0.024369463166633874,0.5414197872329761,0.32305739721520044,0.16887114437578776,-1.4769207925919547,0.22833971232420577,27.643999001576056,1703.4732487658325,0
2778,1.1850661662523062e-05,-6.920260093335307,1703.4827142388824,1731.1193561184562,1758.7558408341306,1786.375499897555,1896.976504660076,1924.626182319672,1952.271888705108,1979.9292912329095,2007.5518009622629,2394.563580004999,2422.219403987406,2588.076124364545,2615.7351201288657,2643.3606328375217,2671.020526427291,2698.6655779470193,2726.2900330281345,2753.938406439903,2892.1722766970415,2919.8085620840084,2947.477107638006,-3.6855089157157157,0.025084405626249966,0.8562114826610621,0.2799821735437378,0.27334400283775784,-1.4128922676443538,0.24343817560638925,27.64416456943002,1703.469600085562,0
2779,1.2355900698579288e-05,-6.9186081806893815,1703.4860898825602,1731.1175061414574,1758.7555797496366,1786.3645215580475,1896.981190913449,1924.6278911822305,1952.2719218996456,1979.935383547517,2007.5475722395827,2394.5704263742746,2422.2249257170142,2588.075206897143,2615.7297250732317,2643.3622324778253,2671.0228955760253,2698.6652189353103,2726.291640600349,2753.9389844581224,2892.1700292122964,2919.8078453838225,2947.4788083357457,-3.7164599788500974,0.024319908630760303,0.6910532005879007,0.24185888192870242,0.2527499604529626,-1.426123587890705,0.2402383825695504,27.644179581592333,1703.4696941225036,0
2780,4.615534131970488e-06,-6.911197907881431,1703.495908397117,1731.1251112775124,1758.7678761116642,1786.3800493461417,1896.9883848723985,1924.617790979695,1952.2803598476485,1979.9105291437197,2007.5505852117153,2394.571535106776,2422.2267285498597,2588.0775055862778,2615.734707332688,2643.372773620148,2671.0299478604907,2698.656317813008,2726.303194035407,2753.950283921536,2892.158533214127,2919.8087222891168,2947.4431307094214,-3.6799002746585776,0.02522549033043157,0.6517799868126343,0.2298783816723553,0.17479771620944007,-1.4834379512372917,0.22685642485385157,27.643939181390106,1703.476338444791,0
2781,3.2186627462867244e-06,-6.906509336390954,1703.4871996084628,1731.1252752433363,1758.7692306569895,1786.389157708188,1896.9899093033594,1924.6190029107975,1952.2762479032738,1979.9061863793859,2007.553601241446,2394.575610594408,2422.218582005782,2588.073585441821,2615.732857958445,2643.3674832586144,2671.033367638956,2698.6591824115926,2726.3075828405154,2753.953973568377,2892.149012267742,2919.8163241749794,2947.446117851117,-3.7138224467824568,0.02438413783571529,0.43231190129442515,0.2292551087625645,0.1950712354814539,-1.5092168379362647,0.22108305403807982,27.643962756336997,1703.4757776515319,0
2782,2.1865563939652454e-05,-6.9116371569365125,1703.4852600171375,1731.127227101659,1758.7699561841996,1786.4022511915316,1896.9908781065726,1924.6153232203344,1952.276523478694,1979.9104710577217,2007.550469605412,2394.5848438578505,2422.229063626903,2588.0800133459907,2615.6851397396795,2643.364324974039,2671.031492946237,2698.66261468218,2726.3039977201056,2753.9432344038,2892.1630596314044,2919.812292023585,2947.468956704126,-3.729158028697371,0.024013045622788408,0.43963524681682314,0.27874456957541405,0.20899005134903859,-1.475203656028549,0.22873213962232167,27.643933851125727,1703.4768132823783,0
2783,2.6643224822299804e-05,-6.911757707437446,1703.474287117255,1731.1162472631145,1758.764995231773,1786.3981693537216,1897.0040063275392,1924.621944104091,1952.271588612255,1979.9272324521019,2007.5458292421256,2394.5851797359055,2422.229312819744,2588.080844814839,2615.7154181292035,2643.3639072186966,2671.034633591175,2698.6593146719592,2726.298457409121,2753.9367917005798,2892.154874915374,2919.8024658180243,2947.4570486708476,-3.669306780974085,0.0254941368431681,0.7939383656963022,0.20872591892174341,0.23113461676693015,-1.4358967057349938,0.2379019403056177,27.643889782682656,1703.4771115854505,0
2784,2.5047344148171545e-05,-6.91260338341604,1703.4751502082875,1731.1165964416352,1758.7646633684237,1786.389540685253,1897.0063711551538,1924.621691742013,1952.27141826752,1979.9359229521965,2007.5451076680201,2394.5845430489358,2422.232547252713,2588.0789023302927,2615.719938551762,2643.3612401945925,2671.038791309416,2698.6569249577146,2726.2985167501756,2753.9353201231834,2892.161071316418,2919.803653576078,2947.4533978153822,-3.710621665492475,0.024462311169002986,0.6459098569030012,0.22733807997352895,0.27852941937364584,-1.4754392875166038,0.2286782494772534,27.643907156557834,1703.4771324630467,0
2785,1.1255537165535363e-05,-6.91206540867319,1703.470202217871,1731.123828827411,1758.7673676329514,1786.4123351117366,1896.984602574727,1924.6148399612143,1952.2879060368102,1979.9225072143556,2007.5442510812252,2394.5855731180104,2422.2288707537114,2588.0745363387614,2615.7214338489853,2643.368915521577,2671.0114893295163,2698.6658140300747,2726.299294436662,2753.938720312089,2892.1563500508505,2919.8193934340757,2947.443449244523,-3.7489827019942226,0.023541682585297957,0.2766994388795702,0.3329916388004781,0.18019665133743,-1.474432762495207,0.22890853573219858,27.643861786595533,1703.4777088237072,0
2786,3.5913659523818106e-05,-6.910807402283254,1703.474294028058,1731.1168009235062,1758.7656892726427,1786.3935308860475,1896.9900037352877,1924.6151983334107,1952.2828614632915,1979.9133897062384,2007.5489228112444,2394.582638570942,2422.2230530484308,2588.084640866359,2615.7327584815366,2643.379611802833,2671.028524542379,2698.65577197274,2726.3060481729085,2753.9493080526017,2892.159242162909,2919.802695494191,2947.4533873651744,-3.732979668204374,0.023921451550193165,0.4566388325264721,0.21747814467855586,0.34294763917878224,-1.440221628855365,0.23687525447259966,27.644066473546697,1703.4738348030412,0
2787,4.1472025804701316e-06,-6.922998281491099,1703.4881603638469,1731.1260728061015,1758.7687633425974,1786.3826497035525,1897.003060691264,1924.6147319696522,1952.2826894229431,1979.9114417036658,2007.5470230264896,2394.5828769950454,2422.208083704204,2588.080668402122,2615.728171659959,2643.37669899979,2671.0270592345805,2698.6661787135354,2726.3027468364758,2753.939973403925,2892.1626662858475,2919.793587122984,2947.4391912230376,-3.7764252321530596,0.02290442324768846,0.11706353333760214,0.42048624103280896,0.255389558944342,-1.4543123810387595,0.23356090960774042,27.643838788147264,1703.477796004241,0
2788,1.6888318627315584e-05,-6.914645642931776,1703.4902037092538,1731.115111639273,1758.7593091395227,1786.385128118689,1896.988461991324,1924.6166326274445,1952.2884636554525,1979.912196288063,2007.5477018937088,2394.56872515838,2422.187515821651,2588.07865015298,2615.730806109232,2643.3752415325157,2671.024519151103,2698.6612209718814,2726.3075315478573,2753.94157740512,2892.157742766127,2919.7978814014978,2947.4426221566578,-3.782979077533914,0.022754802031897368,0.4536153395928208,0.3717869930556792,0.41794142804416423,-1.439702772955182,0.23699819048627022,27.64391628386612,1703.4733972983745,0
2789,2.9664076058835255e-05,-6.919450974601733,1703.47862147941,1731.1402118185813,1758.7763380489766,1786.4066035904602,1896.9928421033874,1924.620471976683,1952.2879472358618,1979.9776789154316,2007.5467428552558,2394.5954683926625,2422.195192550491,2588.0817361266204,2615.735306188395,2643.3798124330165,2671.023736434723,2698.651100019602,2726.293347128084,2753.9468251695444,2892.1695589306073,2919.810281478863,2947.4440031320114,-3.7419027993650076,0.023708946814280693,0.49771896061333787,0.40743017535798853,0.15830662438131138,-1.4336025605326899,0.23844834843072787,27.64362232466742,1703.4885110710945,0
2790,1.565655146816099e-05,-6.920856815285338,1703.4854236871479,1731.1259980146956,1758.7709936311032,1786.393072776812,1896.9950840833947,1924.6235152047395,1952.2836665798022,1979.9776173224275,2007.5490579794266,2394.585457578182,2422.2176803359716,2588.081499304547,2615.7541028088003,2643.381873823885,2671.0229018784953,2698.65726371349,2726.2918387093164,2753.9485514020066,2892.1674594648666,2919.8243368690405,2947.4340489928522,-3.7536104975220907,0.023432988193608745,0.4232003811551305,0.19921214210310523,0.19499923867705626,-1.455049095779415,0.23338890520965883,27.64378695386421,1703.4855949171435,0
2791,1.308383439224655e-05,-6.917974331208961,1703.4861292031176,1731.1199319126708,1758.771517964387,1786.3967394340593,1896.989551389285,1924.6366629775596,1952.284353159094,1979.9666654675596,2007.5467220465575,2394.5862206965526,2422.2132667916667,2588.0782947502503,2615.760730485355,2643.3745111403464,2671.0252465012704,2698.652646636663,2726.2953786792928,2753.950794775745,2892.169182753261,2919.823327937816,2947.4410323430916,-3.73453054459271,0.02388438108909087,0.631548303856523,0.18843332749494346,0.20308432048682667,-1.4322582053573725,0.23876912327133404,27.643834386455747,1703.4843921873003,0
2792,1.3097781472899977e-05,-6.912544492445667,1703.4825065082791,1731.1186614309718,1758.7631269549613,1786.3966109114806,1896.99395191778,1924.6231746356666,1952.2861401383118,1979.912371062515,2007.549714216841,2394.586792187062,2422.21663738228,2588.075348598927,2615.751087665924,2643.383984360359,2671.0249878109817,2698.6651524106674,2726.3049159468487,2753.959107977119,2892.1521011311647,2919.7945336919556,2947.435244180031,-3.6570751453999133,0.025807886759889796,0.804122465584212,0.44020584751044,0.26844156474090597,-1.3968616878904836,0.24737207781817214,27.643908326456312,1703.4782887022648,0
2793,2.0189630732246406e-05,-6.915506148152064,1703.4934828875378,1731.1268998645419,1758.763333942641,1786.4039132966814,1896.990780317334,1924.6351666727323,1952.2766095689637,1979.9332896915776,2007.543512604776,2394.581534993129,2422.194013206004,2588.084049022756,2615.6975236735298,2643.3575571697957,2671.0285414991504,2698.6583405148544,2726.297458398784,2753.92975975903,2892.1583121862127,2919.7889011148723,2947.445312332006,-3.632421974524428,0.02645204059446844,0.8840257432133094,0.08343565541964182,0.3999889070918612,-1.407515119115569,0.24475070450310726,27.6435281278639,1703.4827771176242,0
