,MEAN,LN_SIGLC,TTS_0_0,TTS_0_1,TTS_0_2,TTS_0_3,TTS_0_4,TTS_0_5,LN_ROR_0,ROR_0,IMPACT_0,LD_U1,LD_U2,LN_DUR14_0,DUR14_0,PERIOD_0,T0_0,QUALITY
3655,6.935467488535905e-05,-6.505365269188657,2090.7867500102116,2096.506437386978,2107.912602297817,2450.1772804667157,2461.5854655500766,2467.266687977485,-3.515091954882067,0.029745067624150547,0.1081060359389214,0.35574666707951397,0.209102205211533,-1.7954985758067101,0.16604464586263268,5.704332426021594,2090.796233889501,0
3656,7.140169497085725e-05,-6.509712360570655,2090.792443009307,2096.506481226123,2107.907374064358,2450.177573032903,2461.5846007263285,2467.268424287978,-3.531561045948242,0.029259205234344467,0.08015939988813878,0.24329327586297445,0.23556845184566377,-1.7183281247459088,0.17936577457243963,5.704333417733004,2090.7964799393108,0
3657,0.00010086948879724245,-6.513890661344807,2090.7858273179677,2096.497862600074,2107.9162045279786,2450.175797404392,2461.5752603403603,2467.268564961531,-3.5184234940395545,0.029646135655986585,0.22487370864146936,0.32953316796485677,0.057114948745902616,-1.7389174270281178,0.1757105171476601,5.704313782976971,2090.794231353811,0
3658,3.9482180043973226e-05,-6.5259598304688415,2090.7734603281137,2096.513387770471,2107.9074589270413,2450.176064133243,2461.5788730498125,2467.272117300617,-3.5483030293759263,0.02877342590663084,0.7228646689784478,0.3729938163628681,0.2911372195019597,-1.7337284493138676,0.17662464474806172,5.704382569734089,2090.7922687836576,0
3659,0.00010787949840132939,-6.501766769983312,2090.77986971676,2096.500970200961,2107.913583335333,2450.1687220682848,2461.6013572501224,2467.277750508828,-3.4973174054131326,0.03027849951177128,0.07903106573703549,0.41201864886455386,0.21525284596579675,-1.7745766369294818,0.1695552177239882,5.704496616943257,2090.791987154254,0
3660,0.00010391724558309761,-6.499835030281169,2090.7809555998333,2096.5117029964317,2107.9086926997047,2450.1690092421622,2461.5876560043816,2467.283662863497,-3.5716115784572464,0.028110514856412253,0.12211300212980374,0.43747374488286517,0.3453538550288189,-1.695455323530102,0.1835156510075965,5.704419072723057,2090.79445050114,0
3661,2.4370528145258696e-05,-6.518918434053248,2090.7862716185564,2096.5052665646895,2107.914420260541,2450.1624756750857,2461.5792490733497,2467.2775587867072,-3.5430186260539838,0.028925878750463433,0.4268077341853392,0.21884105342217852,0.20221170725198223,-1.7787685237240105,0.1688459490714172,5.704285028088685,2090.7961344028945,0
3662,8.758755583626436e-05,-6.494636129601505,2090.7851953219015,2096.502883341916,2107.914828796027,2450.184803043963,2461.5971064136597,2467.2761234539016,-3.5234953130196627,0.02949615647759855,0.5085089006342327,0.3428271302657475,0.35720180624195286,-1.789858281664074,0.1669838326611523,5.704499667124116,2090.795001046799,0
3663,4.067121330880845e-05,-6.518543723070262,2090.7906547067673,2096.5135799979316,2107.907219552797,2450.1563317512177,2461.5864458076,2467.2858618188015,-3.5013834867713935,0.030155634627934455,0.522990983144143,0.35135198169179405,0.18321055196005598,-1.6912919882748447,0.1842812808683125,5.704305825847847,2090.7979233528736,0
3664,7.258827774890611e-05,-6.500011136997571,2090.7874877075033,2096.5117088412258,2107.9111556039297,2450.1794826663513,2461.5876953591264,2467.2758660401873,-3.5547856847504016,0.02858750099721309,0.2582977745981264,0.37145934207509046,0.48299697868386704,-1.7337310299262207,0.17662418894890974,5.704380661371397,2090.7976708777983,0
3665,7.984183759920156e-05,-6.504372291013198,2090.7801579524235,2096.496909475758,2107.9137789571996,2450.171327162064,2461.5953523101994,2467.283534821048,-3.4414906610382148,0.03201692335803788,0.7756577281598177,0.3857572529313915,0.4501124798247287,-1.7304922208625249,0.17719716835752247,5.704528385913144,2090.790740044648,0
3666,6.074671758886143e-05,-6.512454702294756,2090.788989421503,2096.510532634891,2107.910392447528,2450.1598510876333,2461.58714056448,2467.269939659861,-3.407307929925589,0.033130269438928994,0.8589606600999716,0.25618414696589564,0.19016701610158004,-1.6875906363560815,0.18496463462705726,5.704249347961463,2090.797579153255,0
