,MEAN,LN_SIGLC,TTS_0_0,TTS_0_1,TTS_0_2,LN_ROR_0,ROR_0,IMPACT_0,LD_U1,LD_U2,LN_DUR14_0,DUR14_0,PERIOD_0,T0_0,QUALITY
950,6.265602513371312e-06,-7.6751179304096055,1748.692052305148,1937.8235483973779,2673.366297085539,-3.1535735196826176,0.042699267234360454,0.37507930809774725,0.26030362559243625,0.3011719508711017,-1.7324046081825175,0.1768586225581421,21.01537521260114,1748.6890038400684,0
951,-1.3171738735877583e-07,-7.6848719574398245,1748.6961634579313,1937.8217344179832,2673.364507581437,-3.1534643690948982,0.04270392813883987,0.23176695067643044,0.3636493677292316,0.21541391059109816,-1.752694784429215,0.17330629052834057,21.01527894534104,1748.6908737847589,0
952,7.19386765063978e-07,-7.685606631904568,1748.6961316483694,1937.8219435094286,2673.3643051490917,-3.157706712647919,0.04252314714329032,0.2198490964638863,0.396316316009216,0.1779886028159543,-1.756026569938704,0.1727298319922159,21.01527285569694,1748.690972984984,0
953,-2.598507798834193e-07,-7.697121740951347,1748.6915419935865,1937.8225080062393,2673.365024237993,-3.1799408181805022,0.04158811630873631,0.07854785914603615,0.44261373302476525,0.2087566273249697,-1.7306525029086155,0.17716876910882232,21.015360882473512,1748.6883158222408,0
954,-2.4899081229394264e-05,-7.682949031540155,1748.6936794178641,1937.8233201745638,2673.3637408745562,-3.1769930787989558,0.04171088809770384,0.10342702935010653,0.47225982631755814,0.2107317576651615,-1.7470413361951118,0.17428884345956844,21.015288154042093,1748.6901561009176,0
955,2.35720620955432e-06,-7.714591982819826,1748.69378432375,1937.8226907672015,2673.3643882767,-3.1573648053956447,0.04253768860146149,0.18077245388699587,0.4457567461473162,0.12930976032797448,-1.7538443057107669,0.17310718571868414,21.01530726241621,1748.6898594865308,0
956,-8.902222047199821e-07,-7.695841152420737,1748.6931463825108,1937.8231027420952,2673.3647397610907,-3.164991670561714,0.04221449343565991,0.23203215043525208,0.40294404572857556,0.322426129076792,-1.7386687874030198,0.17575421117657786,21.01532295236233,1748.6896241368315,0
957,1.0342512199538325e-05,-7.68875263601107,1748.6939110194726,1937.8218909268128,2673.36511627399,-3.1532077949113826,0.042714886270061675,0.2815520697752463,0.280099821091101,0.22911660309030624,-1.7474385625370472,0.1742196250884312,21.015329345316495,1748.6894876395002,0
958,-1.3920896863855774e-05,-7.692457341435166,1748.6931084400032,1937.822739126049,2673.364864309924,-3.1705683592018534,0.04197973155503801,0.23779111921705415,0.4286925990065775,0.241546706619161,-1.7456933482489168,0.17452394113852782,21.015329523715813,1748.689415706346,0
959,9.672939106423552e-06,-7.696863159460932,1748.6931525179227,1937.8229968247617,2673.364766019595,-3.14801408950225,0.042937311912578095,0.3387376344250318,0.4103369125335077,0.20420499220330224,-1.7396043513151567,0.17558985877227198,21.01532434134928,1748.6895750902563,0
960,-1.0722339996853376e-05,-7.6905287538607405,1748.6937657055466,1937.82205961462,2673.365065440635,-3.168789461829148,0.0420544756505352,0.14355698989805346,0.3448135441520672,0.23653275171220223,-1.7459772198182328,0.17447440578464557,21.015329129375733,1748.689482301296,0
961,-4.349054425080843e-06,-7.687898078686273,1748.6933612329801,1937.8216702189331,2673.3651180028896,-3.159932550981321,0.042428602751621365,0.3082783101079564,0.38982586784944906,0.2569302619799494,-1.7397905900494752,0.1755571601841814,21.015340145338712,1748.6890405839506,0
962,2.456409569752831e-06,-7.6932839024613004,1748.6930840026732,1937.8225102951565,2673.363438674358,-3.158790543055918,0.04247708423007474,0.08641914213076926,0.38905710559200846,0.14273614446080574,-1.7571090581598372,0.17254295514788562,21.01529701895698,1748.6894303224894,0
963,7.5752963729431704e-06,-7.700867069953126,1748.693559745998,1937.8226854641673,2673.3645437779455,-3.151666284290997,0.04278078249771407,0.382082404485251,0.3913574608086918,0.2124834694714346,-1.7404411040823293,0.1754429949249911,21.015314765530967,1748.6897021383234,0
964,-7.679127912683353e-06,-7.681100776372008,1748.692929673131,1937.8224690507925,2673.3655990586053,-3.1665002197117698,0.04215085880751749,0.07493790809780133,0.2868112439292221,0.31292072691545814,-1.7493980492404948,0.17387857829704054,21.015352516234824,1748.6891048073617,0
