,MEAN,LN_SIGLC,TTS_0_0,TTS_0_1,TTS_0_2,TTS_0_3,TTS_0_4,TTS_0_5,TTS_0_6,TTS_0_7,TTS_0_8,TTS_0_9,TTS_0_10,LN_ROR_0,ROR_0,IMPACT_0,LD_U1,LD_U2,LN_DUR14_0,DUR14_0,PERIOD_0,T0_0,QUALITY
16,1.2954583954555541e-05,-7.250543768602996,1686.0670400859426,1698.586594581692,1723.6210007189388,1736.1401105035802,1873.8408027799867,1886.3573347606487,1911.3923486624758,1923.9087031109593,2424.6436244856063,2437.165096433602,2612.4675378410193,-3.072405513822488,0.04630962232806826,0.6816910941741506,0.2912945922760475,0.16014803977180625,-1.7447567676050495,0.17468747345233548,12.518616437431236,1686.062033845041,0
17,-1.8883804450986594e-05,-7.252410221256696,1686.0669290253622,1698.5877169751993,1723.6200315387073,1736.1404605842642,1873.8417743359926,1886.36080866148,1911.3945174429218,1923.9067924096203,2424.644903751405,2437.164066992444,2612.467387969085,-3.0768830389509696,0.04610273335134627,0.6858771295200438,0.3388964574700841,0.14598371226265616,-1.7436898743967377,0.1748739457866846,12.518609194974847,1686.0626832943865,0
18,1.6417879756641857e-05,-7.26690046372997,1686.066991178427,1698.588215805862,1723.6192898284835,1736.1415290703264,1873.8422524156172,1886.3604794050034,1911.3936149020935,1923.9108922483128,2424.6424941214927,2437.164673873957,2612.4665562424652,-3.082810161403612,0.04583028502029115,0.6846435578491322,0.10933257474758529,0.2641258221209333,-1.7422527173454028,0.1751254477916185,12.518589627385774,1686.0633072113883,0
19,7.508657989527279e-06,-7.251268540680186,1686.0671265464641,1698.584790620465,1723.6186788327923,1736.1413369112543,1873.8431988341197,1886.3625707749566,1911.3922560427511,1923.909068227106,2424.6407787895405,2437.16431145327,2612.467633554533,-3.0917416338978954,0.04542277562864445,0.581366541811374,0.2286354464469771,0.2709177225017545,-1.7547034368988919,0.17295852780401388,12.518599025600851,1686.062601154602,0
20,9.408319010998348e-06,-7.25026606269621,1686.067204169883,1698.5870657654546,1723.6195590782397,1736.141744344051,1873.8428068197863,1886.3607400500887,1911.393260605833,1923.9081663122083,2424.6428067077477,2437.1635921975044,2612.4658870986905,-3.0711765384466596,0.046366570700479254,0.7533248982995743,0.20840385906842185,0.1705496445159047,-1.7322025618545775,0.17689435980356255,12.51858411777974,1686.0630641333398,0
21,1.0632522078698935e-06,-7.25988277120666,1686.0670092309092,1698.5874899917235,1723.6226602370737,1736.1409716254216,1873.8413569978377,1886.3594323569143,1911.3937457974403,1923.9069645748725,2424.6428741310506,2437.1653180635485,2612.467804991857,-3.0817339772535415,0.04587963339583017,0.6403079932248604,0.29577204825479253,0.08417188479383353,-1.7441833595967482,0.17478766937238913,12.518602382888535,1686.0628715456035,0
22,-9.087492363673142e-06,-7.244341005327485,1686.0672184204614,1698.586798940733,1723.6214820975183,1736.1413586748201,1873.8431183040484,1886.3607857836828,1911.3943321715874,1923.909816247943,2424.6436996955317,2437.163061380044,2612.467064550858,-3.133954334489423,0.043545263811563276,0.30927113253566135,0.2652439997432696,0.38165572911023626,-1.7631141325653434,0.17150992667482629,12.518587410493314,1686.0635202585934,0
23,-8.582909846504707e-06,-7.243722549327053,1686.065496539663,1698.5854861723426,1723.6224759001325,1736.1410709924821,1873.8424223454729,1886.3592168185598,1911.3954570053897,1923.907604754107,2424.643838386255,2437.1636734553626,2612.4668257270328,-3.105784329859118,0.044789375134760445,0.5565929787998741,0.3296779537054051,0.21698756146479914,-1.746247448329452,0.17442726419551213,12.518600913068301,1686.0627202255841,0
24,-1.4461753138055287e-06,-7.259553969614146,1686.068316655588,1698.5874430899328,1723.6205675039719,1736.1410901713393,1873.8426149467005,1886.3609818843672,1911.3937136353147,1923.9112244373046,2424.644315793764,2437.165361544585,2612.46697778446,-3.1166481260835743,0.04430542601231399,0.3557830079939773,0.27551699122179985,0.2075737694878823,-1.7627600725596966,0.1715706622318146,12.518598749169616,1686.0635949018815,0
25,-4.209357312392387e-06,-7.251730614254183,1686.0651596454823,1698.5866479280949,1723.6247064619006,1736.139863419733,1873.8436974345227,1886.3586937118507,1911.393753988533,1923.9099343459297,2424.6422226410837,2437.1633089210795,2612.465443893921,-3.0900281590583285,0.04550067313047325,0.6183630846580186,0.1783556495335501,0.30815289649285993,-1.749484586345882,0.17386353199922677,12.51857459072332,1686.063351589778,0
26,1.1096987589143863e-06,-7.255155290229853,1686.0660302497554,1698.5852982956235,1723.6212064900653,1736.142498667481,1873.8425610529414,1886.3607141122056,1911.3939768247408,1923.9090136208129,2424.6427085633572,2437.1658674658765,2612.4654968699097,-3.1086335460734427,0.04466194214917017,0.47744881915864684,0.22891339826867307,0.18858448080844892,-1.7573558071746007,0.172500385595912,12.518593996606077,1686.0630533750668,0
27,2.955587598765067e-06,-7.256187455329361,1686.0686298428222,1698.5873236533594,1723.623776008095,1736.139592115927,1873.8424229461677,1886.3600790892574,1911.3931618358442,1923.9106166188922,2424.6446906212345,2437.16399090256,2612.4668769557447,-3.1020095857206327,0.04495876306293164,0.5600002236801683,0.279856158463069,0.3193488273044136,-1.7522894612020599,0.1733765498312056,12.51858933665141,1686.0636935482432,0
28,-4.962057972912011e-06,-7.25720810393802,1686.0651876975019,1698.588570692357,1723.6173999628581,1736.1426267390652,1873.8437179573007,1886.3595988625134,1911.393805547276,1923.9063369731489,2424.6420927512095,2437.1649206399766,2612.4680628785513,-3.0807270153686517,0.045925855706099146,0.72539184142533,0.14895212556380377,0.26542767580696847,-1.7255243950875427,0.17807964319345684,12.518609239251786,1686.0624032130022,0
29,-2.9479753494403197e-06,-7.2511565118069745,1686.066354070815,1698.587886266302,1723.619140402121,1736.1430415905131,1873.842542460928,1886.3597699001698,1911.3936863028546,1923.9073441294768,2424.641663815793,2437.1656910625356,2612.4677660195707,-3.0770713624683497,0.04609405193992333,0.7322976216640371,0.15252318549612442,0.2331891715012131,-1.7280232450749382,0.17763520440350541,12.518601500414253,1686.0628256736038,0
30,-1.1348806676559393e-06,-7.256967813748886,1686.06533700084,1698.5869782731631,1723.621826917197,1736.1419407966296,1873.8432817695518,1886.3614556372954,1911.394272831949,1923.9085248637202,2424.642426541743,2437.1654948910827,2612.467017782362,-3.1032827328486685,0.04490156036431042,0.5394932031066899,0.17231835980602717,0.18324000098587945,-1.755480860857012,0.1728241179542262,12.51859618472916,1686.063289419399,0
31,4.602744145092916e-06,-7.2642753083016895,1686.066933422171,1698.5882367877318,1723.6214692957615,1736.1422403839128,1873.8412049808198,1886.3589880496584,1911.3944954186695,1923.9110427575456,2424.6418745188967,2437.1636184085833,2612.467816083353,-3.1259488577716494,0.04389526349511535,0.27506202360918747,0.3249795659983892,0.2492916836232575,-1.766608430219618,0.1709116657998837,12.518583925956325,1686.0635312749869,0
32,-5.763376820967523e-06,-7.243479466752444,1686.0681801988767,1698.5876110769073,1723.6221104986466,1736.1394146422133,1873.8446221412048,1886.3616042897074,1911.393848915527,1923.9075041680226,2424.6443795717705,2437.1651740975353,2612.4657081427204,-3.0766634705983,0.04611285716395555,0.7115061661305482,0.08151294050245328,0.29569987020908606,-1.73172822719921,0.17697828683193187,12.51858876136516,1686.0636164487184,0
33,-1.391702728116113e-05,-7.243757313003713,1686.0681971475537,1698.587150231356,1723.6218363188639,1736.1388823665536,1873.8442450229265,1886.362938291084,1911.3937388259835,1923.9059712117175,2424.644446373151,2437.1637950908853,2612.4666776347244,-3.079493541343355,0.04598253900770548,0.6946380182708984,0.21146898707655892,0.19743102043019145,-1.733124981186364,0.17673126425920152,12.518592923810811,1686.0633074554266,0
34,-5.900543119487041e-06,-7.2532241877842,1686.0664546040125,1698.5878031386965,1723.6228687556775,1736.1397987785724,1873.845270161317,1886.3598734437405,1911.3937981657612,1923.9071471869408,2424.644028242372,2437.1645018713557,2612.4666530336717,-3.0758442998511537,0.04615064694363941,0.7610262740236312,0.2623517301773888,0.06885088537777673,-1.7230987731004408,0.17851212139371236,12.518593660961745,1686.0633184166738,0
35,-1.9372834538323273e-05,-7.267653149764022,1686.0666063081792,1698.587476992763,1723.6201547333242,1736.1407675832181,1873.843321523498,1886.3589456423222,1911.3947187366232,1923.9075251517852,2424.644017201342,2437.163123851414,2612.4665338652626,-3.0762087224310157,0.04613383166993672,0.7540612285337563,0.1230953376809889,0.1928255557956975,-1.7324613039628638,0.17684859570476805,12.518594406704947,1686.0628451078271,0
36,-7.109638806963591e-06,-7.252461883222937,1686.0658802606158,1698.5868010647596,1723.619929535343,1736.140465258548,1873.8422650968757,1886.3587946163502,1911.3930784923227,1923.9084080893072,2424.643506400654,2437.16054056228,2612.4663478416464,-3.0746981561226585,0.046203572542577724,0.7328669003226306,0.14591732009018554,0.27791811178121106,-1.7271048618756695,0.17779841652499195,12.518586454014557,1686.0623873717077,0
37,-6.273895325284445e-07,-7.2525750546633585,1686.068325878136,1698.5893057687813,1723.6227559866218,1736.1415937670138,1873.844371609403,1886.359964741334,1911.3933038265752,1923.908438432319,2424.6432929426023,2437.1678867736646,2612.467643334434,-3.0696069229426883,0.046439405535105976,0.7160922779489616,0.3389131893477726,0.06606011363649467,-1.7330425006564618,0.17674584174869917,12.518598200487139,1686.0639970118038,0
38,-1.350981069071592e-05,-7.2473209769622216,1686.0675274726382,1698.58668923213,1723.6208840573536,1736.1412439772196,1873.8433220872378,1886.360579370325,1911.3954611310796,1923.9093273431536,2424.6431546715494,2437.1668984025846,2612.4634842176765,-3.095759722117737,0.04524062909446354,0.6178347607251412,0.3236690987422668,0.15284058713414472,-1.7489697693682462,0.1739530629413388,12.518579818775633,1686.0636909738462,0
