,MEAN,LN_SIGLC,TTS_0_0,TTS_0_1,TTS_0_2,TTS_0_3,TTS_0_4,TTS_0_5,TTS_0_6,TTS_0_7,TTS_0_8,TTS_0_9,TTS_0_10,TTS_0_11,TTS_0_12,TTS_0_13,TTS_0_14,TTS_0_15,TTS_0_16,TTS_0_17,TTS_0_18,TTS_0_19,TTS_0_20,TTS_0_21,TTS_0_22,LN_ROR_0,ROR_0,IMPACT_0,LD_U1,LD_U2,LN_DUR14_0,DUR14_0,PERIOD_0,T0_0,QUALITY
5830,1.0076120267103273e-05,-7.241884931351303,1688.7182657790431,1694.973633248197,1701.2311117937522,1707.48850079572,1713.748146778688,1720.0023573336885,1726.2677852250329,1732.5156057388194,1876.4594683205842,1882.7414994184503,1888.9776213786195,1895.2316872583044,1901.4895209410035,1907.7533999410127,1920.2705206086519,2420.9969526280465,2427.255654289963,2439.7757307061065,2446.0265716176305,2614.990993387456,2621.2558969548786,2627.5154050727274,2633.7741448562024,-3.5707233448970683,0.028135494651405385,0.7373891234467114,0.26257008989201025,0.24981881734720557,-1.9047374598469915,0.14886171967092826,6.258755513532988,1688.7078530008512,0
5831,-5.362183508533184e-07,-7.242888130524551,1688.7240330502,1694.968590446789,1701.2239911559006,1707.4854388459548,1713.7477681854193,1720.0043327491255,1726.2542927230704,1732.5254610175673,1876.457582960959,1882.7435219423432,1888.9798207719073,1895.2379253972147,1901.4921834236363,1907.755644617218,1920.267899390214,2420.9904801101916,2427.2619778495473,2439.776181536097,2446.0296764623045,2614.9937090125504,2621.255240931103,2627.5183156932485,2633.7823143434566,-3.6388307345950133,0.026283057876144038,0.4198820799344779,0.2626323458466917,0.1955569884175361,-1.9379920224248393,0.14399279398561365,6.258778932133214,1688.7071863978392,0
5832,4.771497844410867e-06,-7.242003285489741,1688.7139828471072,1694.9691452792638,1701.226005308414,1707.4874020606867,1713.7464299035237,1720.0042845916062,1726.2550151004687,1732.5195371521636,1876.4602937056895,1882.740350807844,1888.977815502936,1895.2331000112777,1901.4875993048888,1907.7544334951235,1920.2784098747595,2420.993557423329,2427.261449097435,2439.774102871642,2446.025900563519,2614.991507868793,2621.256186204264,2627.5152090553634,2633.785331766973,-3.6078265804105745,0.027110705819691387,0.5934387436592541,0.39536118361468175,0.22669255779620912,-1.9065184789561738,0.14859683006031754,6.258784618988058,1688.7060160029123,0
5833,2.79069326799914e-06,-7.234428744953141,1688.7183497917351,1694.9761165167556,1701.2236187344006,1707.485896566973,1713.747245667828,1720.003778236725,1726.253162485608,1732.5198573961075,1876.4564619358396,1882.738294571113,1888.980138554142,1895.2389190651918,1901.492409114134,1907.7525394071918,1920.2695754501015,2420.9907640532724,2427.2581623184583,2439.773584516365,2446.0306858884446,2614.992245794892,2621.255982052843,2627.5176753227092,2633.7854913662554,-3.625334339667923,0.02664018897529382,0.37874928593267027,0.2250982935126582,0.22545807894322367,-1.9404505661276898,0.14363921622998493,6.258783261435007,1688.706264524034,0
5834,7.811119137125946e-06,-7.239429518266441,1688.721011380892,1694.9750924456218,1701.2237912879636,1707.4880065080563,1713.7453502868827,1720.0032052136141,1726.249755762613,1732.5186108750913,1876.4607579071826,1882.744746115961,1888.9792479353907,1895.2277635809128,1901.490888859625,1907.7525528539516,1920.2749574221846,2420.993995776779,2427.258835230003,2439.7740202255186,2446.028136035536,2614.994493517079,2621.2536454560754,2627.5155438945053,2633.7825540779127,-3.6444801838825476,0.02613499171349981,0.283065685125783,0.34729444446106106,0.35049430636179535,-1.9134073399227798,0.14757668501102372,6.25877934616024,1688.7063180378952,0
5835,5.903405243494459e-07,-7.234990243455812,1688.7185169218606,1694.9749148285705,1701.2234762756273,1707.4893550596835,1713.7454720863382,1720.0045941057697,1726.2537103677785,1732.514670132241,1876.4601024857761,1882.7375098225896,1888.9794353661953,1895.230805903356,1901.492498350773,1907.7536587297438,1920.276537675013,2420.993300484062,2427.25753203853,2439.77717536282,2446.0290650250163,2615.001202556993,2621.256148824847,2627.513595451996,2633.7877575692787,-3.6331446510344985,0.026432931231862803,0.26568166197103754,0.23838476201939596,0.3280581151332902,-1.9307225060957958,0.14504336590107586,6.258796591882817,1688.7059296457903,0
5836,3.271740323815624e-06,-7.241204011060506,1688.7195766759382,1694.96785351845,1701.225690361896,1707.4925209395492,1713.7481841724266,1720.0044166985158,1726.2661601553684,1732.52211073179,1876.458520950628,1882.727319922637,1888.9770757238566,1895.233698922385,1901.4901827351066,1907.7540486432338,1920.276048602613,2420.992650743868,2427.25643265661,2439.775714803689,2446.0271980761086,2614.9942639439437,2621.25715530902,2627.5140613430813,2633.7816871170585,-3.615968351697929,0.02689087278298624,0.5873198033717286,0.3015538625250702,0.17103708541343088,-1.9204002609450868,0.14654829283142934,6.258768862688145,1688.7071699965995,0
5837,-5.936209355795205e-06,-7.24541034988381,1688.7200618315737,1694.9705037739373,1701.2268720750603,1707.4887929239633,1713.7472585102792,1720.0025831482515,1726.2601530365055,1732.5182683869664,1876.4566525833707,1882.730587225805,1888.9596276058703,1895.2363917783453,1901.4929560369828,1907.7533939498726,1920.2754716494903,2420.993155580634,2427.2544985340323,2439.773576412967,2446.0278288993204,2614.9902170952587,2621.2528834620293,2627.516373078409,2633.779737798321,-3.6097114425502297,0.027059654004643528,0.5328312116547027,0.2532833301127211,0.19302565343446654,-1.9229003211575029,0.14618237087937408,6.258769196248383,1688.7056407644302,0
5838,6.686738873297591e-06,-7.238046541109265,1688.7199808873697,1694.971043715255,1701.2314831338867,1707.4812048273168,1713.7505585457695,1720.0051474291417,1726.2606539400163,1732.5204697093022,1876.459387888517,1882.7323306828534,1888.959560420526,1895.2329913566568,1901.4889556171247,1907.7558737780512,1920.2971757872617,2420.990519573514,2427.2657943963195,2439.778700274202,2446.0288215677324,2614.9908115334783,2621.269771231584,2627.5171786730907,2633.7674515149242,-3.625411720845944,0.02663812760584484,0.42338405451671524,0.36762325714676014,0.2681261312065022,-1.9481482764089655,0.1425377679122679,6.258777701906813,1688.7072353104445,0
5839,-8.764857836392664e-06,-7.237993566929517,1688.7189607161274,1694.9736068851155,1701.2293946479447,1707.4825449940213,1713.7567817125737,1720.006726297948,1726.259865728781,1732.517709249973,1876.4554951686596,1882.7273117191849,1888.96105814327,1895.232416741789,1901.491660992212,1907.7528280419049,1920.2945827942926,2420.982000933439,2427.2566140285353,2439.7732950165155,2446.0282140734016,2615.004061299512,2621.253467767031,2627.515870904944,2633.7762011908567,-3.6213648963581875,0.026746145850971955,0.32809037325170504,0.2137363095794682,0.317214672793692,-1.939110312702306,0.14383185824728184,6.2587642902663125,1688.7069176449036,0
5840,7.344738289698603e-06,-7.245780142295773,1688.7224430468614,1694.9779334114592,1701.228161767191,1707.484046684299,1713.7484704779838,1720.0036165580516,1726.2632663798165,1732.5246969211828,1876.4556965191966,1882.7271751303592,1888.9616242678537,1895.233652958149,1901.4900100811114,1907.7539941690732,1920.2661261893284,2420.98407381864,2427.262555333477,2439.774326720478,2446.026104952705,2615.00709553415,2621.2541844967773,2627.520448123141,2633.7675792799914,-3.6639512027358263,0.025631038955413923,0.25636512227537306,0.420701097713593,0.2904234070111591,-1.9094475530995703,0.14816221574710098,6.25877145576826,1688.7059200359315,0
5841,1.6232916101768223e-08,-7.2372111144910605,1688.716142826466,1694.9702939171125,1701.2311786922633,1707.4857521411498,1713.748981957179,1720.0033567199453,1726.2589327836656,1732.520768924988,1876.4536600225472,1882.726551503722,1888.9740308832886,1895.2329614790722,1901.4962479883677,1907.755469064825,1920.2711035576035,2420.9919512201404,2427.26189110079,2439.7756605378395,2446.0259266359694,2614.9915068574524,2621.2556746418263,2627.515166311964,2633.776222597448,-3.6284962834288037,0.0265560872285414,0.4707417018188244,0.2673804821307111,0.32747998762220676,-1.9131570859970335,0.1476136212773264,6.25877115871149,1688.7060307236738,0
5842,8.098023322553107e-07,-7.2410017129591315,1688.7215902401012,1694.9719003644639,1701.223769659464,1707.4882318459083,1713.7470571796316,1720.0048995569334,1726.263051072124,1732.5170125367226,1876.4613605180614,1882.7303850702037,1888.964055983752,1895.2348679774593,1901.4862941591957,1907.7546533842765,1920.2733469292625,2420.9923363022453,2427.259040952151,2439.778746715787,2446.02620194002,2614.991936231133,2621.2548772966675,2627.516709059904,2633.770079840203,-3.5748915411737343,0.028018464459201742,0.6917444738556108,0.31796330773890213,0.21610740794721317,-1.9023675167175798,0.1492149318617754,6.258765552629921,1688.7060503307553,0
5843,-5.29271856366631e-06,-7.232858285578095,1688.7267558083322,1694.9713434814205,1701.2267571738876,1707.4873391877281,1713.748857488557,1720.0029409398887,1726.2603533611057,1732.5205692709615,1876.4574023969958,1882.7439793004833,1888.9591785229206,1895.232372929001,1901.491732046021,1907.7541244651875,1920.270889279449,2420.990539711423,2427.2562694781554,2439.7734964841193,2446.029734673245,2614.9930577052905,2621.2578405904055,2627.5152012035965,2633.7747481682322,-3.5848276172985,0.027741449364009418,0.7225271749767783,0.1856351377528671,0.37698323083220653,-1.9150536928357667,0.14733392159772693,6.2587621097002195,1688.7068186663619,0
