,MEAN,LN_SIGLC,TTS_0_0,TTS_0_1,TTS_0_2,TTS_0_3,TTS_0_4,TTS_0_5,LN_ROR_0,ROR_0,IMPACT_0,LD_U1,LD_U2,LN_DUR14_0,DUR14_0,PERIOD_0,T0_0,QUALITY
52,2.5977146594994636e-06,-7.280691601661539,1699.3839736638083,1725.7101897509594,1883.597161558451,1909.9114158249974,2436.2609023672117,2620.5193276548157,-3.3261299287441846,0.03593189532560096,0.186693357454813,0.23563673336847524,0.2704532480163444,-1.538122131951585,0.21478405907976678,26.317796766809945,1699.3795043737102,0
53,1.2808779085575089e-05,-7.280466991563822,1699.383889288571,1725.7084196742828,1883.5953821872713,1909.9134770149144,2436.260379252515,2620.518035394601,-3.3210069247782035,0.03611644689343411,0.29039526057695264,0.2567614879682789,0.19168813374772853,-1.544150289883235,0.21349320150609727,26.317784757850617,1699.3790978236598,0
54,9.89109005900171e-06,-7.273109517538975,1699.3846835087334,1725.7087303512671,1883.5959651028843,1909.9134172685358,2436.2603214679166,2620.518114370875,-3.3218489983366952,0.03608604698975236,0.37715174947955543,0.26816888356502555,0.17709784233277648,-1.5375842307644467,0.2148996227582577,26.31776937606055,1699.379575226905,0
55,1.3516323827345834e-05,-7.262216985773806,1699.3849252557934,1725.7086329850956,1883.596522098291,1909.9106321046738,2436.2608635376073,2620.516833292142,-3.319905908544599,0.0361562335866422,0.2404311136601727,0.2641019463032186,0.15585811648742776,-1.5368009771605515,0.21506800959844993,26.317759242745307,1699.3792381827873,0
56,-1.540671755221997e-05,-7.272787601826024,1699.3861063886693,1725.7130366764425,1883.598069943047,1909.9076695686554,2436.261675289227,2620.520107248928,-3.3342984052078566,0.03563958198700979,0.2487293664459042,0.3363779330304373,0.3370814012301342,-1.5314251250361368,0.2162272967008317,26.317777854970693,1699.380369095381,0
57,-6.443405676077674e-06,-7.260054414845458,1699.3853588371348,1725.7104798190182,1883.5981858481935,1909.909748790067,2436.2578275135993,2620.5165611830002,-3.3387874712742875,0.035479952111486704,0.11931758115581942,0.33289860338317556,0.12037076169168914,-1.5409904230565041,0.2141688785538074,26.31768088346715,1699.3802286995176,0
58,-5.486303022043615e-06,-7.269014562703351,1699.3869735730523,1725.709426745494,1883.5972191654616,1909.9087467811921,2436.260328319679,2620.5192268682795,-3.3043207042295974,0.0367241499249742,0.5652629110840957,0.11412498411173866,0.36344003104391853,-1.5235683094263661,0.2179328460205112,26.317771373890192,1699.3796638193053,0
59,-6.437197151770083e-06,-7.270611770266453,1699.3874301518392,1725.7118667217794,1883.597207754302,1909.9105877061982,2436.259946659578,2620.5176545229924,-3.3037210682543288,0.03674617765007855,0.5105405674147051,0.36148767382935576,0.22576258220694,-1.5324976160066779,0.21599551918939625,26.31769275615329,1699.3811609634297,0
60,5.372376898473016e-06,-7.268406076750293,1699.3894286793038,1725.7124986297295,1883.5997501884412,1909.9082494642328,2436.2624173112304,2620.519781420666,-3.3195794728407604,0.03616803819881983,0.4666759412433526,0.36348930990672557,0.21154699396390142,-1.5248982254071441,0.21764320628679726,26.31773476232228,1699.381846578357,0
61,-9.37671954313862e-06,-7.275070950005865,1699.384072358635,1725.7098234712157,1883.5963638279748,1909.9058795591354,2436.262656952811,2620.5173362606315,-3.3646552745156506,0.034573932579586464,0.13024773251489352,0.23179507354067885,0.2618444561938227,-1.5367390265273082,0.21508133361054618,26.31781452381772,1699.378130841467,0
62,-1.47686108467246e-05,-7.2666000942840405,1699.3839712882334,1725.7117984442357,1883.5972506591165,1909.9069724537528,2436.261965061647,2620.517899664115,-3.3574368622594286,0.034824404395097736,0.27649665054269074,0.30315909810373953,0.294575822276675,-1.522219344817605,0.21822702809287114,26.317785178979882,1699.3791380719485,0
63,-7.3961665066359446e-06,-7.264183942267237,1699.3855117790442,1725.7101443505667,1883.5968665301127,1909.9111969037067,2436.2601264946716,2620.519023249409,-3.3266057684128794,0.03591480157169928,0.22539021120098318,0.36097929767633063,0.18096432285843989,-1.5371132816351756,0.21500085338384284,26.317764532851065,1699.3799118687127,0
64,1.196053599385482e-06,-7.279651227558977,1699.3868324491002,1725.7137201836742,1883.5970918771889,1909.9122438950963,2436.2615760604876,2620.5183364562627,-3.342001324163615,0.03536610780230107,0.16590595493658253,0.2626659881695377,0.3262133005653678,-1.5344941745168907,0.21556470171664863,26.317708026483412,1699.3818111382707,0
65,-1.4835475678051449e-05,-7.256281270546358,1699.3854964277143,1725.7070223543587,1883.5967492512286,1909.9059198876382,2436.2611294354087,2620.5191646760213,-3.32744914967537,0.03588452447037227,0.04104650672364619,0.24483593080564314,0.3574021922043247,-1.5393620879823102,0.2145179013364579,26.317842235468717,1699.3776575717231,0
66,-6.692867059337025e-06,-7.260428992966463,1699.3840500950964,1725.708484570008,1883.5944883800928,1909.91023207167,2436.260003200167,2620.520737178056,-3.3330785932312055,0.035683082101546935,0.12734891751892957,0.27223080654820175,0.3133176824149242,-1.5453838297165876,0.21323001149894127,26.317851971637904,1699.3779482892826,0
67,-1.3792921706625737e-05,-7.266024068406205,1699.3854100557564,1725.7094959783904,1883.6007340351366,1909.9111495951327,2436.2596732281995,2620.516938970984,-3.327984155068216,0.03586533119097271,0.4302840145572659,0.333396777971787,0.08482873835344007,-1.5414251506865408,0.2140757936595598,26.317703020614434,1699.3808105391768,0
68,-8.024627334067047e-06,-7.272283948037642,1699.3845373609186,1725.7094885847453,1883.5981670685985,1909.9160390340448,2436.2587293057595,2620.5182004529875,-3.3474408682799695,0.035174254568806546,0.09955140037213757,0.2777748693010471,0.39152342604473556,-1.536288183381973,0.215178323417446,26.31771750927527,1699.3809130957172,0
69,6.2008104474517255e-06,-7.26458436271824,1699.38663215313,1725.7115626097743,1883.5967388035613,1909.906710028105,2436.2625050395286,2620.5189618796476,-3.3084340212371695,0.03657340210383399,0.409229543924019,0.35815741813118507,0.11389334288200348,-1.5405211698925374,0.21426940156121704,26.317788455831604,1699.3796370838413,0
70,1.041478982811482e-05,-7.262082549432712,1699.3871360669978,1725.7119800537957,1883.5972656713539,1909.9038664069571,2436.262182312694,2620.5190744165725,-3.3093241931330066,0.03654085997533899,0.4551540661371842,0.41406947469073874,0.07051606476973316,-1.5270371620713543,0.21717817876265846,26.317786053982633,1699.3794011106238,0
71,4.9234820472838485e-06,-7.263370213642065,1699.3847371945901,1725.7094341127606,1883.598713635503,1909.9100214737002,2436.2586722119436,2620.5180937971368,-3.3234358875307723,0.036028827843956966,0.2194212498055328,0.30372272725060423,0.15488938950783382,-1.5430677535461277,0.21372444079433692,26.317738358547874,1699.3797236833918,0
72,-1.776843505232309e-05,-7.26487804943777,1699.3860585239167,1725.7127302844988,1883.5965540534312,1909.9101404056341,2436.259886446605,2620.518553530091,-3.335187439211299,0.03560791126701437,0.45435007876779804,0.2568654234547756,0.3585134070094391,-1.528214179550925,0.21692270662715163,26.317722890484845,1699.3806358159793,0
73,8.426109980767673e-06,-7.269034367767695,1699.3838057663788,1725.7082987586002,1883.5976710340124,1909.9109117466182,2436.2605120601224,2620.518128328354,-3.3279725326478955,0.03586574803534911,0.1436215605871429,0.3054696220204902,0.192483227641554,-1.5428354837821658,0.2137740882853354,26.317790030327814,1699.378985883031,0
74,-8.264919391201907e-06,-7.267316578678264,1699.384242774029,1725.7069257982753,1883.597359276538,1909.9128230557887,2436.2590885781565,2620.5169855932563,-3.3265826650829142,0.03591563133279571,0.18097833698275392,0.2335682217348749,0.24126872690206969,-1.542987520989714,0.2137415891405086,26.317750257932666,1699.3791924498942,0
75,-5.20117054328435e-07,-7.264244805432394,1699.3828012116528,1725.7125695353227,1883.5973348013488,1909.9074329459606,2436.2614573179867,2620.5202710829412,-3.3374453846209455,0.035527601249160476,0.04804305935160568,0.41154133908384316,0.2372909910176404,-1.5294033062930128,0.2166649113417465,26.317828926026213,1699.3788969565237,0
76,-1.1013203544197977e-05,-7.258438466755106,1699.3867200386562,1725.7104742213335,1883.6000957401748,1909.9093445544586,2436.2585401963074,2620.5180654033807,-3.3224520465354854,0.03606429192444951,0.2368644433747236,0.19203585059969774,0.3152437480527963,-1.53222139000355,0.21605519100943024,26.317695539561083,1699.3808820881645,0
77,-2.7965994658839387e-06,-7.275051764984306,1699.385389687177,1725.7109594743927,1883.5977744846716,1909.9071841880286,2436.2607405013337,2620.518403004423,-3.330830367333483,0.03576339597887867,0.19344691090310348,0.2013352173871712,0.2447476330760261,-1.5437738487771246,0.2135735842517549,26.317766739344144,1699.3794798219728,0
78,-9.521719642373964e-06,-7.268129996514219,1699.385583050802,1725.7084746609466,1883.5947923880901,1909.911311306912,2436.2602733375325,2620.5182356877704,-3.315342120510276,0.03632162008024342,0.49470152188430744,0.2983299590254038,0.22244797407300743,-1.5200390015381438,0.21870335701855464,26.31777982484254,1699.3790107115826,0
79,-9.395542941813493e-06,-7.2670414762263,1699.3856082393704,1725.7086700683294,1883.5950983711168,1909.9113846448572,2436.2604877534172,2620.518057750652,-3.313307153223382,0.03639560864553592,0.5003183567859689,0.28021747071181813,0.21649643508066707,-1.5210349604639446,0.2184856458916957,26.31777457992449,1699.3791858356178,0
80,-5.1594452367876994e-06,-7.2680805996884335,1699.3860754258785,1725.7116613513679,1883.598357572527,1909.9084896763657,2436.2613026598515,2620.518406808423,-3.331290245143533,0.035746952967833694,0.22176223643640156,0.3127492164686907,0.25823687309333354,-1.537934479200268,0.21482436768128382,26.317748742678955,1699.3803571371297,0
81,-8.361518290532811e-06,-7.266590822612933,1699.3880617322866,1725.7092492197808,1883.5947379998038,1909.9087783566495,2436.2617953569547,2620.5180084727454,-3.319091756887415,0.036185682230338675,0.2665795253246464,0.14857003900492316,0.17357788208199065,-1.5321860165478574,0.21606283376333107,26.317769646260604,1699.3794715139388,0
82,-6.964253849961921e-06,-7.264256040518227,1699.389004868957,1725.7089545395652,1883.595486288615,1909.9083093011104,2436.26201788742,2620.5184909545746,-3.3210273136101214,0.03611571052877576,0.2608336163490183,0.16912672973472453,0.1607163179997222,-1.5317499086174382,0.21615708102810016,26.31777224257052,1699.3797094461952,0
83,-1.4019889414131304e-05,-7.272128292136173,1699.3865650086332,1725.7088237309276,1883.5964488507727,1909.9063106218327,2436.2601046032164,2620.5180954795956,-3.312875213443123,0.03641133275242582,0.5419529405327677,0.19081626783635564,0.26659592013323397,-1.5342487691898277,0.21561760893436765,26.31777325114947,1699.3787102423616,0
84,1.2770382781402484e-05,-7.264193438696482,1699.3852162801213,1725.7106731497843,1883.596902090941,1909.9122429704034,2436.2620731362126,2620.5191927936103,-3.3435617061475282,0.03531096619701713,0.0977507353444307,0.3626102155655808,0.3016802248929906,-1.5299180413076283,0.21655341502343162,26.31778707550791,1699.3801869093252,0
