,MEAN,LN_SIGLC,TTS,TTS_1,TTS_2,TTS_3,TTS_4,TTS_5,TTS_6,TTS_7,LN_ROR,ROR,IMPACT,LD_U1,LD_U2,LN_DUR14,DUR14,PERIOD,T0,ECC,OMEGA
10,1.4272878435567092e-06,-7.229533236188597,1933.165667080473,1953.5508820102693,1973.9301401764,2646.4962227118854,2687.258142618775,2728.0190467523103,2829.921563487027,2850.29982940881,-3.0813724132343925,0.045896224819728056,0.12767615268755386,0.27089726447413764,0.21544943903664238,-1.2936620261481933,0.27426457778378516,20.38076240721824,1933.1683406975812,0.19491803525980408,103.67591661587589
11,-9.71982183846262e-06,-7.225477480512596,1933.163088089103,1953.5448762701014,1973.929117491721,2646.494044868061,2687.2581567188226,2728.01681462575,2829.920970076567,2850.3019725700497,-3.0803333236218324,0.04594393989602083,0.25324007880828736,0.3043206532644529,0.17490903660709956,-1.2954442903413024,0.27377620118470153,20.380835971376527,1933.1649173150925,0.546551481266536,181.53275535422802
12,6.097969733518893e-06,-7.2184953191215,1933.1662330541071,1953.5452750603106,1973.927576829822,2646.4959748255756,2687.2573611415933,2728.0205172263945,2829.9252512522303,2850.3015509084303,-3.083147473199886,0.04581482853150177,0.28021286730874534,0.3226694656012008,0.2570877152071569,-1.2916031514884507,0.27482983587114956,20.380862500136498,1933.1655815963438,0.15283062680250978,98.27510308425832
13,1.1331442149709063e-06,-7.222388435945848,1933.163500153698,1953.5456010339485,1973.9300377226025,2646.496533331859,2687.2618316138573,2728.019843612902,2829.9238961312444,2850.3056002287653,-3.0833204041415336,0.04580690641507165,0.3808367839373095,0.3944994036570828,0.11168481993050539,-1.283431650764097,0.27708480878276043,20.380898772685352,1933.165549121719,0.09110464069035507,77.71684762945284
14,1.3044958736465747e-05,-7.2264103970971485,1933.164872443335,1953.546766909217,1973.9308778111886,2646.4945684494387,2687.257099887679,2728.0188674920873,2829.9225917687427,2850.3043153034623,-3.056637764793457,0.047045608000804366,0.5871351512184848,0.26252844961372146,0.350600133847333,-1.2617938980343977,0.28314563623566746,20.380823818806142,1933.1665906059384,0.04798891820843798,165.9910859563416
15,-4.989671816741504e-06,-7.216834790284556,1933.1663727550915,1953.5451390624548,1973.9285559600908,2646.4942726760687,2687.2570966477792,2728.020090529609,2829.923249791951,2850.3017096469803,-3.058536618528294,0.04695636003357868,0.5144458843700056,0.30701285349580276,0.20362169866287916,-1.2822107312530708,0.27742331363355155,20.380834324613012,1933.1658898966982,0.06766677522378102,115.5040551594784
16,8.433468290460417e-06,-7.231965400840135,1933.1664199690233,1953.5445921003652,1973.931511430569,2646.4959607942087,2687.258509943848,2728.019003313723,2829.9216201543322,2850.3005019834422,-3.051568369397832,0.047284706319301296,0.5050394227954254,0.21042387904815807,0.21343033283105628,-1.2918000828972473,0.2747757185732649,20.38080253554866,1933.1669006216414,0.1469913114959137,138.5447721952552
17,8.600083269792653e-06,-7.2199675683763616,1933.1667693120626,1953.546403923722,1973.9295043766672,2646.4923697821723,2687.2613615789405,2728.019685389295,2829.9243232395056,2850.301675205772,-3.0783610109993473,0.04603464512873842,0.3696768833931543,0.4267299405387308,0.10328890416039416,-1.2873064767365145,0.27601323079897516,20.380828180536,1933.1667465199157,0.350791020776908,10.671370965160154
18,9.625780935240965e-06,-7.226983173744028,1933.1648920513403,1953.5436434826383,1973.931807538669,2646.4940326137485,2687.2561627610694,2728.0201567180607,2829.9221331014155,2850.3021465933216,-3.0767440709174783,0.04610914060272993,0.3339133967498543,0.20690603850452804,0.3107204366672358,-1.292062852821273,0.2747035252641019,20.380825291279542,1933.1659300913143,0.3196261306217103,165.61237446438224
19,2.139190194721528e-06,-7.232002016238668,1933.1666414690858,1953.5436191904803,1973.9296923062589,2646.4951864383233,2687.259391466692,2728.0183463531744,2829.922566123383,2850.3000395406802,-3.06415596218535,0.046693236093974924,0.31539758365662873,0.2823868786428463,0.19982713413343367,-1.297787392825174,0.2731354664344162,20.380824039134854,1933.1660253679634,0.929561849250736,217.10515652451613
20,3.0868379875182923e-06,-7.220834394330462,1933.1659786792607,1953.544412646265,1973.9290067633979,2646.4955105538174,2687.257915285284,2728.0181800747505,2829.9219937203784,2850.300555313619,-3.078336075533156,0.04603579303838743,0.4073336390191572,0.3024417485601971,0.18255659028694216,-1.2897045654867074,0.27535211959379174,20.38082289808572,1933.1658130906715,0.07435484440322998,79.19466581031092
21,1.2165050642794437e-06,-7.232399969968191,1933.1667354559756,1953.542058256575,1973.9317295823412,2646.4954080735984,2687.2580963057485,2728.019272547646,2829.922553617566,2850.297627697636,-3.0677126580956235,0.046527457439013584,0.45298311274057035,0.335269056537542,0.14416562824494128,-1.2848860332497343,0.2766821143966443,20.380803619345873,1933.166293351234,0.08062153679519724,140.97206005874017
22,5.190757030267824e-06,-7.224486518254593,1933.1642246016754,1953.5452721154552,1973.9312815332464,2646.4958034675283,2687.257132268687,2728.0187596457545,2829.923333030761,2850.301352388813,-3.0868512605460494,0.045645454006555106,0.11000274860591815,0.24668056026997442,0.29505964764321857,-1.290791866914055,0.2750528915461555,20.38082719453185,1933.166154820244,0.34561507659532364,161.6775764786882
23,3.8734622249908435e-06,-7.2358129276459495,1933.164460751284,1953.5443497467986,1973.9283162428985,2646.493497282396,2687.256835225461,2728.018067004726,2829.9218746482557,2850.30104337242,-3.069815834281958,0.04642970483002968,0.24930509758801633,0.295889472813168,0.17213069133663228,-1.2974340340370447,0.27323199830601874,20.380833164031294,1933.1649139969854,0.9601214142138974,223.62050910159348
24,1.2599591340308433e-05,-7.22048973934178,1933.1679135935256,1953.5452319116177,1973.9321934964837,2646.4923432059863,2687.2596792698155,2728.0178684188927,2829.922449024722,2850.301611531577,-3.073097219771923,0.046277600762818186,0.4316585022771243,0.32495865836530924,0.201022723767589,-1.2832840184295506,0.2771257184796711,20.380779013851313,1933.1676438301006,0.09286368615808661,143.06840740794792
25,1.2221631886975047e-05,-7.228908013139381,1933.1672617084275,1953.5450554321387,1973.9278103616084,2646.4967522397797,2687.259347027915,2728.019267633364,2829.921089339165,2850.30177654808,-3.0734437979149227,0.046261564736911884,0.4409244391824133,0.3331904410236879,0.2302555122330041,-1.281070587115053,0.27773979658214587,20.38083323196303,1933.1661517752486,0.24904472354944432,162.7133551228347
26,6.662732826879571e-06,-7.220640645904748,1933.1651777320196,1953.5450800162148,1973.9307890041398,2646.495447688056,2687.25947905803,2728.018603821213,2829.922711159888,2850.3026380152414,-3.0887427369709908,0.04555919830742297,0.054067777675000796,0.32177226032634754,0.222321319748642,-1.2974742749133663,0.27322100343219097,20.380836543605547,1933.1662635178593,0.7608930638958322,196.83738728888602
27,6.308633021945908e-06,-7.225246119509256,1933.1665720381175,1953.543309655169,1973.9321525113965,2646.494539270888,2687.2596731040894,2728.0171351090094,2829.9243378210363,2850.3025869367607,-3.055795397510905,0.047085254377833084,0.5415619657547572,0.2432436621632943,0.29872932592189727,-1.2773384092357214,0.2787783076557233,20.380829272055117,1933.1664955274102,0.035141518352805955,37.438855886704054
28,-7.155665693098695e-06,-7.229168649579836,1933.164918604459,1953.5451464683488,1973.9309928459584,2646.4944554110566,2687.261412106065,2728.0190815054266,2829.923103052157,2850.303742362484,-3.0783396975281065,0.04603562629727947,0.2893831609690926,0.27829791643843405,0.18931067749097297,-1.2945860215589575,0.27401127561562,20.380853128634314,1933.1662084053987,0.14804987833462863,65.51417980066653
29,-1.7444457678795345e-07,-7.213921235854011,1933.1643789690843,1953.5457964111297,1973.9310801084434,2646.4949533872855,2687.2586204611375,2728.0203696792673,2829.9227043107862,2850.3042321684475,-3.069150303180713,0.04646061552749001,0.46976870086662664,0.3011072179164638,0.1960882981918577,-1.2834628571729956,0.2770761620958347,20.380848994851604,1933.1662236925883,0.22747153595256328,166.17725892781107
30,7.889234088492942e-07,-7.225878988391399,1933.1665252006067,1953.54280833195,1973.9323987277146,2646.4936178752173,2687.259705457806,2728.0185971686483,2829.92263997341,2850.2980005662066,-3.0499774904673744,0.047359990430392594,0.6163051556781705,0.27573933842129605,0.18211363591679364,-1.272464811041178,0.28014027726311574,20.380794270990545,1933.166632036309,0.07084302606814422,189.56323746185686
31,1.1999607907218684e-05,-7.220427599471426,1933.1658321042114,1953.547005908026,1973.9306488488223,2646.4950916644116,2687.257070649329,2728.0179318200276,2829.9227549453144,2850.3023715429126,-3.0507618500408373,0.04732285773309644,0.5338045845837621,0.35248825881477264,0.12914796532054296,-1.277539210782165,0.27872233416040143,20.380800614875646,1933.167022832912,0.6859704844740117,-20.109060771141685
32,3.321623552853341e-06,-7.224436098933036,1933.1646392098166,1953.5457274123098,1973.9309121893768,2646.4920726043533,2687.2574696670586,2728.017810822288,2829.9222781737126,2850.3013171042,-3.089549558684744,0.045522454981617104,0.29949817413868624,0.38215463019900864,0.12105889041659923,-1.2970846293748808,0.2733274835205974,20.380800490551533,1933.1662159501443,0.33744153927118875,16.064066208030543
33,7.885389323866313e-06,-7.219963435273642,1933.1657357575973,1953.5449042983296,1973.930834601918,2646.49359896869,2687.258961005042,2728.019349643422,2829.9234666081356,2850.3006125537286,-3.063489308326596,0.04672437469817678,0.5272220930416693,0.2650787131962542,0.31605274249243176,-1.278596012043381,0.27842793563389806,20.380819383643253,1933.1663910696611,0.6873552387034125,201.9941300823148
34,9.414830387180258e-06,-7.212720529816271,1933.1650627017752,1953.5445927401101,1973.9311483567744,2646.494304865914,2687.2595882907895,2728.0180135990076,2829.92538948604,2850.303089366168,-3.056701265321361,0.04704262067471013,0.5182738267186925,0.3111870004403672,0.17118970936994304,-1.2794623657037445,0.2781868230321877,20.380852710287165,1933.1660111522854,0.20789101559953865,14.040984338234335
35,6.191679965810103e-06,-7.2263414519379285,1933.163948531506,1953.5476994329347,1973.9297138313816,2646.494112607733,2687.2586317524515,2728.018371635754,2829.921787412532,2850.302399460397,-3.0781105347959445,0.046046177156064176,0.14866157851683315,0.3426353570923313,0.11533311656262346,-1.302347087103551,0.2718928872543341,20.380817677547395,1933.1663345153208,0.5910650471634278,-4.029198904367595
36,-4.632549707331964e-06,-7.230994986022912,1933.1651357588414,1953.5434479469757,1973.9309935894926,2646.4940637261006,2687.260382768601,2728.017425943335,2829.9258314991625,2850.301783557472,-3.0710536808179705,0.04637226753734873,0.30069874778764977,0.37118173889987727,0.10765439779174013,-1.2983048080363486,0.2729941785447755,20.380856526906896,1933.1656487284858,0.18184286916655232,118.86787649101483
37,4.439872634462277e-06,-7.226854011591219,1933.1667140499821,1953.5460784684196,1973.931750475787,2646.4961391451347,2687.25955039138,2728.01685909018,2829.921648161444,2850.300857412756,-3.08810548270933,0.04558824035330317,0.026340370461008688,0.2516175299963548,0.2789669566228177,-1.29230521833929,0.27463695466943433,20.380783017142413,1933.1675805893965,0.28257183497346067,33.83219998521271
38,-1.1633221486040439e-05,-7.219722140052251,1933.1649915289488,1953.5477048261107,1973.9288051311637,2646.493558925589,2687.258964906033,2728.018581659393,2829.9208885146927,2850.3001570976485,-3.086797231034538,0.04564792027476283,0.2259331243192774,0.29629703498327786,0.2720426918746155,-1.2887971295363307,0.27560209740839803,20.38079559479627,1933.1665183557418,0.6577040437405035,191.30535491359143
39,-1.3838422447862262e-05,-7.2232520929335315,1933.1663465261424,1953.5459789994836,1973.9335577511126,2646.4943806469696,2687.2608415195923,2728.0184534805176,2829.9205450400705,2850.302945188255,-3.088241167836523,0.04558205512674344,0.2861358426849997,0.28494300559552577,0.21831635202846833,-1.2863191560933342,0.2762858789329512,20.380786341434273,1933.1679277301237,0.20173552346685972,44.367837560177186
