,MEAN,LN_SIGLC,TTS_0_0,TTS_0_1,TTS_0_2,TTS_0_3,TTS_0_4,TTS_0_5,TTS_0_6,TTS_0_7,LN_ROR_0,ROR_0,IMPACT_0,LD_U1,LD_U2,LN_DUR14_0,DUR14_0,PERIOD_0,T0_0,QUALITY
2145,7.40955248536767e-06,-7.221004521882133,1933.1651147903376,1953.5441326864332,1973.930022615837,2646.495597169287,2687.2571250089413,2728.015585676086,2829.9242862857122,2850.302919927923,-3.0942861197541425,0.04530734493666621,0.08020319077758084,0.4281188070505675,0.140289774624611,-1.2868444289556147,0.2761407915670804,20.38084010095821,1933.1655304582562,0
2146,-6.70715717107482e-07,-7.22420817131201,1933.16600579715,1953.5462281523908,1973.9311069021599,2646.493191481987,2687.260080876215,2728.0202889952952,2829.9216208124567,2850.2997971271275,-3.084621566971941,0.04574734293036813,0.060327255018565326,0.18699876467003929,0.3524227743879156,-1.2989776933720767,0.27281054655385917,20.380794136220054,1933.1671388115142,0
2147,-1.3518943974350224e-06,-7.229555106001272,1933.16637861424,1953.543734227961,1973.9287276043053,2646.49605176849,2687.258177936005,2728.01815699039,2829.925145811434,2850.302378893765,-3.081508190903585,0.04588999356033981,0.2016490125434501,0.2205242082188852,0.3370813281433822,-1.292378541618725,0.2746168181255117,20.380862270713394,1933.1654638614707,0
2148,-1.5753507369824597e-05,-7.227260491191364,1933.1648127318022,1953.5443376842275,1973.93270203612,2646.494237439488,2687.2576846251723,2728.0182107258734,2829.9217698097987,2850.302563353108,-3.0901565461600424,0.04549483180590738,0.32382376900228654,0.4266099577366176,0.13038069217121628,-1.2939978826199035,0.27417247971710723,20.380811210225076,1933.166455341238,0
2149,1.7507765539068142e-05,-7.223188707534892,1933.1650159651795,1953.5448034547696,1973.9280008551534,2646.4930954221277,2687.2611369560036,2728.0182025796144,2829.9239519902535,2850.3013493314047,-3.0590064111029167,0.04693430546524544,0.5515731639495614,0.21385216674155183,0.2938790679615013,-1.2766743843172488,0.27896348487307554,20.380858730434028,1933.1651542845507,0
2150,1.1640528686174494e-05,-7.224254405580117,1933.164277774057,1953.5448877442907,1973.9305040819422,2646.494273534904,2687.2590537083797,2728.0159880300616,2829.9249405127166,2850.301420090377,-3.0721904758479726,0.04631958172624029,0.4512664531054922,0.26545055355778513,0.3075969103819156,-1.2784697357600863,0.2784630966987329,20.380836515266584,1933.165691609702,0
2151,-5.462954759156058e-06,-7.219728469144315,1933.1649669961316,1953.5427279500677,1973.929855150351,2646.493657052226,2687.261328903517,2728.0185165151547,2829.921935813268,2850.3011182183404,-3.0800753227509863,0.04595579500177215,0.30012729055266596,0.31103394377666027,0.220039799307302,-1.293701502316928,0.27425375108273436,20.38085132958162,1933.1651608367486,0
2152,3.605573514494137e-06,-7.227389789094703,1933.16439065159,1953.54618783471,1973.9292658153925,2646.4942455547293,2687.2566209633883,2728.017729431924,2829.923573993808,2850.3011257848702,-3.0706547019993415,0.04639077278122262,0.4877152168327972,0.244219470932882,0.2635379470804875,-1.2872697142416543,0.2760233779204694,20.380822296223048,1933.1657767371414,0
2153,-2.8422508608818412e-08,-7.2202861836075165,1933.1658573866346,1953.5447609813789,1973.9313880129241,2646.4947030533503,2687.261425435952,2728.020042778849,2829.922278799103,2850.3015785757684,-3.0944864222029826,0.04529827067335387,0.13527973785111938,0.3788445695413303,0.19367305692576875,-1.294920391360085,0.27391966983584237,20.38083065581872,1933.1666764865954,0
2154,4.796058606958411e-06,-7.220703834417815,1933.1643450743782,1953.5456297625306,1973.9273354881518,2646.495197388492,2687.2608241394028,2728.018744403423,2829.921992563769,2850.2991977617307,-3.0707120857623567,0.04638811078048979,0.3822746344232484,0.17745342192672475,0.3891976820641063,-1.2835958429827492,0.27703931734802356,20.38084429089841,1933.165234441188,0
2155,3.2031100895457797e-06,-7.231592338110386,1933.1647679155003,1953.5439904006528,1973.932806400429,2646.4940531134757,2687.258712636399,2728.0180174324796,2829.9230553677253,2850.3029079078947,-3.091621908102848,0.04542821423213391,0.11214601344318353,0.42712527824127666,0.020027895466116163,-1.2971215610653972,0.27331738926096655,20.380826709524293,1933.1663111426406,0
