,MEAN,LN_SIGLC,TTS_0_0,TTS_0_1,TTS_0_2,TTS_0_3,TTS_0_4,TTS_0_5,TTS_0_6,TTS_0_7,TTS_0_8,TTS_0_9,TTS_0_10,TTS_0_11,TTS_0_12,TTS_0_13,TTS_0_14,TTS_0_15,TTS_0_16,TTS_0_17,TTS_0_18,TTS_0_19,TTS_0_20,TTS_0_21,LN_ROR_0,ROR_0,IMPACT_0,LD_U1,LD_U2,LN_DUR14_0,DUR14_0,PERIOD_0,T0_0,QUALITY
1225,1.7881231987327687e-05,-7.636988374431033,1687.6392621943075,1703.5742081002254,1719.5062945636735,1735.419063923292,1846.8887835279288,1862.8051654212306,1878.7298339819913,1894.6481175843487,1910.5812368694185,1926.500010197084,2022.0451442006827,2404.199673553439,2420.1236420510018,2436.0408137471827,2595.1967863213736,2643.061913604104,2658.9875359181783,2754.523244982809,2834.143755685443,2850.0691243993565,2945.607755859572,2961.527735132674,-3.8291869260189273,0.021727274331398844,0.1372572795765184,0.17207762543880056,0.27716906294591825,-1.7330186594504045,0.17675005563296392,15.92340267734785,1687.6479267905395,0
1226,2.3091516249281645e-05,-7.644057983216565,1687.643623064527,1703.5696312044097,1719.4983788651766,1735.4180048140797,1846.890156018256,1862.8008750436345,1878.7341611231293,1894.6565652244112,1910.5774581679937,1926.5009214655422,2022.0442004973875,2404.206719458335,2420.124565875415,2436.0389599914347,2595.1913498108875,2643.059939422062,2658.9918578846814,2754.511384559836,2834.139201057676,2850.087024232489,2945.6009805007225,2961.5249235187966,-3.86772681524658,0.02090583828487659,0.016365536811047056,0.2816810921490762,0.36289726386979093,-1.6891670889383716,0.18467327636774758,15.923395442141345,1687.647812634153,0
1227,1.6072474710068653e-05,-7.633969668147968,1687.6430563640342,1703.5798242109067,1719.4961883816052,1735.424630784763,1846.8894642972912,1862.8071432760826,1878.729994327619,1894.6586491044845,1910.5796436554133,1926.4961063882322,2022.048548419517,2404.1960029360944,2420.1333104411383,2436.0468166855785,2595.196832304478,2643.0601612654627,2658.9882594299543,2754.522606072245,2834.1418052594468,2850.0644197573897,2945.6019627574906,2961.5278033927634,-3.835478794235816,0.021590998349423046,0.15810100433219254,0.24383806066785563,0.2700633855864303,-1.7264211133429388,0.17792002750233854,15.923356170007924,1687.650236880715,0
1228,1.9635653578389767e-05,-7.643065952843727,1687.6416131378116,1703.5821821683064,1719.5002807629392,1735.4236719667506,1846.8894843481503,1862.804241795647,1878.7327124637009,1894.6620684859488,1910.5811330831843,1926.496342002706,2022.0483150701227,2404.2034410435417,2420.1199671378,2436.0476969584975,2595.194960281384,2643.060078784433,2658.989161232394,2754.515093275171,2834.1417277503015,2850.0638747650214,2945.5994095860433,2961.52582335392,-3.865964084153573,0.020942722154668244,0.4432926623185851,0.36116262028940005,0.30877637135244984,-1.7064600780437833,0.18150717796480426,15.92331239327175,1687.6513545982891,0
1229,1.1579983103614833e-05,-7.641138186950434,1687.640239090575,1703.5684799269134,1719.4943891137975,1735.4216174463766,1846.8894220415555,1862.8014516746093,1878.7375393332286,1894.6685611373678,1910.578515523792,1926.4966216473686,2022.0491896455565,2404.2012849608795,2420.1210852310824,2436.045489437466,2595.192805498229,2643.0710976657983,2658.984497621004,2754.5257234193095,2834.144467762042,2850.063417397342,2945.6033164195774,2961.527256929039,-3.8324812169614493,0.021655816135031876,0.10354552114371442,0.13180474922348995,0.4038064721444252,-1.711587122947989,0.18057896404346802,15.923389037909992,1687.6487508187238,0
1230,2.806587398735333e-05,-7.63566281574494,1687.6405461842196,1703.5618768724507,1719.5047354388728,1735.4209802954742,1846.8899886799102,1862.8037302522177,1878.7365615072672,1894.6698337346656,1910.5818622761196,1926.491939330357,2022.0433665422083,2404.201807356688,2420.1275043103083,2436.0505659985656,2595.1928083544076,2643.066505094312,2658.9786485398504,2754.5085775808643,2834.13898536614,2850.064632116628,2945.600928357625,2961.526508069513,-3.8334805404225283,0.021634185779560264,0.6264649366887962,0.2484993278564085,0.35258670086791644,-1.685885919043891,0.18528021595389974,15.923330734915377,1687.6497701095655,0
1231,2.1750891268781028e-05,-7.630673709649934,1687.6414225761134,1703.5599771391355,1719.4963323890242,1735.419184198158,1846.8897626493508,1862.8067216163422,1878.735838158193,1894.6662924874995,1910.5757430849153,1926.483076569609,2022.0448366918997,2404.2109719092655,2420.125841788725,2436.048553584901,2595.1883974919206,2643.0762828184,2658.980523981555,2754.5047397565263,2834.1369628241514,2850.0822452248894,2945.6015905097534,2961.526806489084,-3.8541243098536127,0.02119215294658027,0.15751407370447718,0.130327065232406,0.2623990829376228,-1.7068891232143373,0.18142931989018737,15.92341234251277,1687.6468075316754,0
1232,1.600716189945814e-05,-7.643198565953039,1687.6413283077052,1703.5716611740775,1719.5060454695888,1735.4231105186843,1846.8891348981945,1862.7991807991837,1878.7362009591966,1894.6706513906822,1910.5846628205643,1926.5078183568519,2022.0446158112684,2404.2054958736935,2420.123689119095,2436.0431887163304,2595.171430116699,2643.078718759108,2658.9934717809842,2754.530907045767,2834.1438460278086,2850.0775290752713,2945.60181344106,2961.526960492659,-3.856203006201958,0.021148146649347176,0.02555452631835068,0.32153786410933627,0.28566210095312594,-1.701399597500119,0.1824280194926377,15.923374119216652,1687.6513309496606,0
1233,1.6250604681808052e-05,-7.641929158205784,1687.6410682453277,1703.5712893512934,1719.5060743374638,1735.4241554232503,1846.8890763334584,1862.8006941531141,1878.7353405870172,1894.668421292409,1910.5839418305145,1926.5055949890768,2022.0453242643484,2404.202842253301,2420.1231809992414,2436.0429801861383,2595.169818503453,2643.0808766860537,2658.993223270832,2754.5299656841075,2834.1422575278616,2850.073972660761,2945.60167660166,2961.5259870345767,-3.848267793536792,0.02131662927915484,0.03599915415128033,0.3353020359686554,0.2509632523986649,-1.70011540155587,0.18266244330622602,15.923362035699679,1687.6511416385558,0
1234,1.4420256845210977e-05,-7.633115291818176,1687.642121984667,1703.5759927882261,1719.4972350960343,1735.4218924203856,1846.8888671385587,1862.8032148874195,1878.732695847734,1894.6558584734291,1910.5747693935364,1926.488934978213,2022.0466802148746,2404.2012358673537,2420.129670707575,2436.0416308517683,2595.2080366637774,2643.0523917326536,2658.982070476165,2754.5257502587096,2834.143708435327,2850.066226574045,2945.602176090626,2961.5259977698656,-3.8373763665229705,0.021550066716951054,0.11432365717245982,0.17962528350504647,0.24312175653456625,-1.7374159844302095,0.17597453455689996,15.923391709463461,1687.6477772674666,0
1235,2.0389416192689623e-05,-7.643224031273833,1687.6400449432483,1703.569669757526,1719.502324369278,1735.4227828432033,1846.8914553170428,1862.8004205534244,1878.7303550445622,1894.670589344522,1910.5825080524282,1926.5036383280865,2022.048673338543,2404.201518538345,2420.12192182197,2436.041137682634,2595.1913051591696,2643.0690002284928,2658.9902360958627,2754.5265037940244,2834.1402503977583,2850.0700324708673,2945.603143577901,2961.526250513609,-3.8303713437209623,0.021701555397050966,0.5351423920375674,0.23295148725381476,0.32709090757347226,-1.7030288591566791,0.18213103851095377,15.923367558493524,1687.6503072055054,0
1236,1.49076227492328e-05,-7.629615284077123,1687.65034999125,1703.5785125462014,1719.494024315675,1735.4189684861244,1846.88813482158,1862.8096967188762,1878.733703817042,1894.6618396422011,1910.5776246832722,1926.4893015647199,2022.04171116371,2404.2015542017216,2420.130028066394,2436.0374664549654,2595.178524288572,2643.06301830617,2658.980400870358,2754.526454146723,2834.1430232167886,2850.066743200705,2945.6000283383655,2961.527325433546,-3.8534079174378784,0.021207340283621284,0.15826354219291305,0.24069777678567839,0.3114668905511231,-1.7358419312330247,0.17625174595114715,15.923338295542477,1687.649296322362,0
1237,1.5404156834982247e-05,-7.643434380349642,1687.6417905654803,1703.5784270494003,1719.5003497967355,1735.4235655355728,1846.8906809949779,1862.8087489770023,1878.7326350331637,1894.6687885014642,1910.5779210473088,1926.497119538235,2022.0461758037638,2404.197258846914,2420.1224071174033,2436.040518611665,2595.1882682073024,2643.0668310058363,2658.98284404176,2754.527027316252,2834.1407239414916,2850.0707269170257,2945.6021704903856,2961.5274360590142,-3.805727262949516,0.022243014761817143,0.5636213215874564,0.32960727044055993,0.19306753957790512,-1.7013413614472033,0.18243864368978685,15.92333772608145,1687.6508613418127,0
1238,1.070723182681432e-05,-7.633128368033431,1687.6517708444053,1703.5725652219992,1719.497085252411,1735.421996859801,1846.88281411797,1862.8020704573519,1878.7309932247117,1894.658795504527,1910.5821480521126,1926.4954883241992,2022.0458746487163,2404.1986575001156,2420.1242690264885,2436.0394833655014,2595.184434251437,2643.0797012088306,2658.9821375242423,2754.523622097723,2834.144142945613,2850.067973100978,2945.5995604229092,2961.5261226971975,-3.8689681336279422,0.020879903583476734,0.30675317428077514,0.22950287606195263,0.2046560942425908,-1.7295675279599858,0.1773610971016451,15.923369885683355,1687.648766674776,0
1239,1.2562661152126878e-05,-7.629256433955402,1687.653235221731,1703.5714850898466,1719.4997676051535,1735.423446472502,1846.8848208541187,1862.7989378111965,1878.729542637128,1894.6695855145674,1910.5806860938617,1926.494497842464,2022.0503543824145,2404.201525752719,2420.1239903132546,2436.0405783230362,2595.183692556278,2643.070583702674,2658.983562663072,2754.5176796538876,2834.1417166509013,2850.0668562358055,2945.6007316052373,2961.5202322409573,-3.829507410015395,0.021720312203373667,0.48150029030938546,0.24348138035916778,0.22928893620180535,-1.7313435004268802,0.1770463882163701,15.923310973210324,1687.6506886981754,0
1240,1.274820744666306e-05,-7.630482546856102,1687.6528109094158,1703.5711626359382,1719.5001855275725,1735.422915058986,1846.8841177874556,1862.7990310333214,1878.7312933342191,1894.6681271438908,1910.5813825444545,1926.4941319717077,2022.0491866203838,2404.202511837543,2420.1241479213472,2436.039467053833,2595.179762106812,2643.0704925407035,2658.9843941807553,2754.5170820799503,2834.142192912283,2850.067763035079,2945.6008345272026,2961.5207668902585,-3.8320205621663765,0.021665794288641394,0.43050563550100274,0.21785646035450146,0.269173539543603,-1.7309567856353734,0.17711486791367875,15.923313300570381,1687.650434795595,0
1241,2.160170933128375e-05,-7.64544909218615,1687.6410633703877,1703.5740514625759,1719.4973190613068,1735.4229672226174,1846.8838822500206,1862.807325824385,1878.7321282081116,1894.6704649381718,1910.5818888829906,1926.4934897238063,2022.0469376473784,2404.199942679086,2420.127562672259,2436.0447405038176,2595.1868555819588,2643.062579607788,2658.988111755551,2754.517537911472,2834.141731536673,2850.0678459009387,2945.6028042360012,2961.530543278494,-3.8462897665785745,0.021358835875658764,0.01350228756127785,0.17772373158396682,0.24208775704888108,-1.729681620272409,0.1773408627182586,15.923359548097277,1687.6495950366825,0
1242,9.596866058568484e-06,-7.634967849030108,1687.6441442807109,1703.5692863952222,1719.5001520982648,1735.4232989212971,1846.8927864933178,1862.8022338935948,1878.7309015126036,1894.6673332856003,1910.57563139283,1926.4919999907759,2022.046356695679,2404.202130026984,2420.1223117108416,2436.0370904573256,2595.183693559345,2643.0618741040785,2658.9873355565414,2754.515907414312,2834.139434016179,2850.0683545066518,2945.6061207924813,2961.5203650680264,-3.8498137580684375,0.021283699986672584,0.34522049890372486,0.20082554130908603,0.26512351388491795,-1.7451796029618254,0.1746136250261371,15.923330109750786,1687.6491493445133,0
1243,1.8133445544590365e-05,-7.63809053761555,1687.6434767098508,1703.5684795400234,1719.498490211965,1735.4198613280887,1846.8841208498548,1862.7999183218826,1878.733234963937,1894.6609678265045,1910.5805201809446,1926.5005301605777,2022.0500265548874,2404.1941904073656,2420.1254447226725,2436.043399329887,2595.1850846349257,2643.0661657283413,2658.9912027544065,2754.5194186274775,2834.138920778432,2850.067934635264,2945.6068961136075,2961.517784511219,-3.8037157930723415,0.022287800943915737,0.5581201199867012,0.18970646491537724,0.28172485716639484,-1.7276730446967514,0.1776974232131563,15.923358841140493,1687.6484519651035,0
1244,1.0923803237899393e-05,-7.6390157592376315,1687.6413757049406,1703.571733031718,1719.498957058095,1735.4207330042202,1846.8822639627301,1862.811733260243,1878.7308309034718,1894.665493043665,1910.5736762562294,1926.4903500621156,2022.042304412469,2404.203503662026,2420.12396358584,2436.048933495622,2595.1820293293044,2643.0587540908214,2658.9846825455766,2754.521351897494,2834.1405422726084,2850.0719206150234,2945.5997422822797,2961.528639269201,-3.840672680474152,0.021479147880972438,0.45735409208077427,0.2841816006436153,0.23259667319499133,-1.698499935612842,0.18295776674070657,15.92337378179805,1687.647799995775,0
1245,1.429882481633048e-05,-7.64336601401574,1687.6420843055787,1703.5744288503095,1719.4978106483686,1735.4197803472593,1846.889800067835,1862.811205690288,1878.7406956339812,1894.6642824664002,1910.5789964106436,1926.4872747481884,2022.0441077641515,2404.2055068026757,2420.1269657485036,2436.043010548203,2595.1838877939736,2643.0612069587223,2658.987842831169,2754.516992954501,2834.1371467785925,2850.0808782996346,2945.6034983091563,2961.5233070239797,-3.857836874026222,0.021113621585370033,0.4185854007531693,0.3088194352114957,0.23745609066694007,-1.70702926073649,0.181403896616271,15.923353633688475,1687.6497588182692,0
1246,1.5569705263468637e-05,-7.647080750713178,1687.6420321715577,1703.5693305836394,1719.4967273250998,1735.4219072589267,1846.889386120371,1862.807369983983,1878.7477201975362,1894.6661719113997,1910.57789941706,1926.485055812931,2022.0483245343328,2404.201371279975,2420.125107359987,2436.0423148887667,2595.183021293041,2643.0570728389575,2658.9860129133535,2754.52008889897,2834.1440450428004,2850.07744380992,2945.601421627877,2961.5289599159732,-3.8154466694387636,0.022027873078182703,0.5872874221431931,0.3062019770371023,0.15017858672549478,-1.7171205312007183,0.17958250635965703,15.923364882089,1687.6492678735565,0
1247,2.3611406062590943e-05,-7.642127950371065,1687.640054143088,1703.5731486982072,1719.499865831908,1735.4201572042748,1846.8899253270745,1862.802221203595,1878.730574725271,1894.6665234851396,1910.5816288924045,1926.4860497390666,2022.0473441174847,2404.2036428960764,2420.1230231650416,2436.0348735673183,2595.182146099117,2643.0643180119646,2658.989522488089,2754.5215696519235,2834.1443197476037,2850.0822423799113,2945.6012691767833,2961.522686415771,-3.8070203257649333,0.02221427173380111,0.6403251194930691,0.37661420748245833,0.2814493911746281,-1.694296114823696,0.18372850729660226,15.923389132162495,1687.647867349586,0
1248,1.2218219720785429e-05,-7.637352368805506,1687.6440738864,1703.5718528832813,1719.494645819185,1735.423126687494,1846.8895838042356,1862.802489968906,1878.7348095382401,1894.6681522402614,1910.5781236774562,1926.5012146576817,2022.0435002210224,2404.200366384113,2420.1271333096684,2436.0475509596577,2595.1809239131503,2643.0750537840595,2658.9850636424035,2754.5259299299355,2834.136823786572,2850.063419969403,2945.603564946665,2961.529704288022,-3.83690522905113,0.021560222153017464,0.4606798459270439,0.09871125588793306,0.2977505280845125,-1.71621335062702,0.17974549403925297,15.9233614235461,1687.6497702327251,0
1249,7.659400053792276e-06,-7.628322008015112,1687.6393342278473,1703.57270192372,1719.5017829442304,1735.4227722655721,1846.8888881769888,1862.801812005251,1878.7300418280502,1894.6691630630048,1910.5825963286588,1926.4927746081582,2022.046846787744,2404.204231540088,2420.1262192389986,2436.0447813914184,2595.1807353290287,2643.07044082295,2658.9894744454423,2754.5254093361223,2834.140778184232,2850.0808045580243,2945.599858396576,2961.523186968866,-3.8120589032642824,0.022102624910864222,0.6838500754607214,0.3726826146041493,0.12398073475985871,-1.7033597528944568,0.1820707824605802,15.923382915934665,1687.6493415317511,0
1250,6.854759948701712e-06,-7.631643332609036,1687.6399804430387,1703.5732894718312,1719.5025630951504,1735.4184367800192,1846.890375273417,1862.7993423695532,1878.732432535458,1894.6660286762833,1910.5793914655708,1926.4928750731995,2022.0447554680923,2404.199992945472,2420.122121880335,2436.0494300662563,2595.1827356491835,2643.071350919207,2658.9888397499694,2754.525031292035,2834.138780942439,2850.0794847939146,2945.6021146894227,2961.526363036093,-3.832738743421433,0.021650239907408463,0.6615811730022423,0.3773504956294742,0.1574047271554433,-1.6878309488661842,0.1849201906518653,15.923401775428731,1687.6482598092125,0
1251,2.8741489336818754e-05,-7.645142158369193,1687.643318506697,1703.5707150489218,1719.4972392106893,1735.4249556785485,1846.8889387336478,1862.8085500670804,1878.7365657428945,1894.6627533526882,1910.5799362659131,1926.4976777736392,2022.047804081373,2404.203008372983,2420.1244550719935,2436.0474820106324,2595.1815053307396,2643.0775744549765,2658.9883843131397,2754.5123166499375,2834.1426005264634,2850.0656750581425,2945.602934249546,2961.5263204762336,-3.823612067314169,0.0218487390756454,0.40162283138290816,0.08427609765485977,0.30978763189972436,-1.7240378609313303,0.1783445615218776,15.923343402706827,1687.6505802836907,0
1252,1.555398433767175e-05,-7.627065530298663,1687.6423659642535,1703.5751570449704,1719.4998968394948,1735.422568391362,1846.8900884663078,1862.8060615390632,1878.7365446651982,1894.6734626481923,1910.5871246308195,1926.4965779374688,2022.0444703649266,2404.2042358122253,2420.1213495824622,2436.038799939156,2595.181352559125,2643.073331960826,2658.994168814018,2754.5263109432512,2834.1438061107356,2850.0790839210836,2945.6012010962872,2961.5260937969883,-3.8282915188032383,0.021746737802178114,0.56915180411862,0.27343313561049,0.1114045278226905,-1.6899867797518966,0.18452196340300114,15.9233652500311,1687.6513123069856,0
1253,1.7181291414190637e-05,-7.631167749916249,1687.6436030908926,1703.5738580348393,1719.5019423084473,1735.4241949601806,1846.8928970420848,1862.8056089007753,1878.7363787878573,1894.6647710629172,1910.586771522853,1926.4971757367496,2022.0421798009977,2404.20314459686,2420.1226873453743,2436.0342676260702,2595.1824120970946,2643.068041950917,2658.9887428630345,2754.522627010179,2834.1455685757173,2850.0739767264236,2945.5994772184804,2961.5261877367675,-3.8433024076449747,0.021422737786271594,0.5450326605406601,0.2674419100229384,0.12031981612297038,-1.7035045933857917,0.182044413148709,15.923334097768384,1687.651177811648,0
1254,1.5324967522485158e-05,-7.641719243002822,1687.642233029191,1703.5724317275553,1719.4997897483584,1735.4193734749063,1846.884919217558,1862.8012905789226,1878.7345309225461,1894.6647282515005,1910.5748480707744,1926.4992296103155,2022.0479737033984,2404.1991171534714,2420.1203445433102,2436.052654631768,2595.184167439126,2643.054848223587,2658.9869730520954,2754.5274791621373,2834.143230007989,2850.0790156450557,2945.605236019599,2961.5273987137252,-3.834197969090622,0.021618670360739757,0.35908193796107307,0.16734654508985014,0.2721198525791255,-1.7241545640883238,0.17832374936296133,15.92340168174946,1687.6480857284803,0
1255,1.791111147636435e-05,-7.632983444215771,1687.6457796923023,1703.570423324938,1719.4988239574477,1735.4233250630896,1846.8844427424276,1862.8076546168008,1878.7317615352777,1894.6626777340496,1910.5839965665857,1926.497119440679,2022.0457882117782,2404.1995411505486,2420.1295884914107,2436.0395918020804,2595.181625622727,2643.073227515942,2658.985574837643,2754.512305042223,2834.1422467198554,2850.0794261815226,2945.5986982760146,2961.5275076681446,-3.8426072089013608,0.021437636024683664,0.2890169593487768,0.2862269818142149,0.2069883952552285,-1.7243102759998203,0.17829598439280717,15.923357900530581,1687.6496246670397,0
1256,2.0526967363350536e-05,-7.651456559782898,1687.6391556966344,1703.5745463321186,1719.497993559882,1735.419196804291,1846.889244497976,1862.8009192990448,1878.7316922560135,1894.6719472467603,1910.5764553573429,1926.4804422399302,2022.0487401092832,2404.2028758781717,2420.125670819961,2436.041952855935,2595.180983977031,2643.068348293586,2658.9860302593725,2754.5306842942437,2834.142427441795,2850.0804148851325,2945.6005670044715,2961.526340777591,-3.8150045384103914,0.022037614437679574,0.6332024664594214,0.31399190263828847,0.3120651602202684,-1.704616275175527,0.18184215013657257,15.923420205311995,1687.6471858134278,0
1257,2.1330255425117595e-05,-7.650917079474713,1687.6399340004791,1703.5701256770053,1719.5001275505774,1735.4213957834745,1846.8901875556555,1862.8055830357744,1878.7308167660924,1894.6631877931547,1910.576623086576,1926.4846746358132,2022.0494361581611,2404.2028697825576,2420.1265848557737,2436.0425634782923,2595.2015459237923,2643.0693340539133,2658.986710974837,2754.525536639195,2834.144117470678,2850.078701223871,2945.5987882620707,2961.528534266611,-3.8205515590745383,0.021915709751490004,0.5072702748859956,0.3188734023722464,0.313319698014622,-1.7112183766428903,0.18064556414775415,15.923437682201042,1687.6475021689876,0
1258,1.6202032402275705e-05,-7.62783715137115,1687.643444578847,1703.5737322939906,1719.4984785459994,1735.42164397193,1846.8888928793212,1862.8027380849933,1878.7332426942885,1894.6660948889407,1910.5886424938528,1926.486156372511,2022.04274093878,2404.20207684057,2420.1249557069636,2436.037917191456,2595.181225108187,2643.0769247694184,2658.9878232973415,2754.516592455569,2834.1377660800254,2850.0836840198554,2945.604376033224,2961.5248859045428,-3.8545395887164027,0.021183354120514235,0.35022754020584473,0.20581602793841758,0.25714803786680407,-1.7081360608512015,0.18120322983218168,15.923383651961139,1687.648833352422,0
1259,1.2571374179153537e-05,-7.644470397396894,1687.640627952497,1703.5659295112255,1719.4997237333882,1735.422664391698,1846.8895067696035,1862.8015455592727,1878.7331823878617,1894.6665925647544,1910.5771119661983,1926.504170923287,2022.0481766751975,2404.20309331074,2420.125969174571,2436.041489665282,2595.178613042808,2643.0683392436576,2658.9865917135076,2754.51819738614,2834.1445724664873,2850.079553189201,2945.598802549501,2961.5264093705932,-3.800674373410439,0.022355690688195692,0.6564690847750934,0.28772857913400585,0.30271183654726297,-1.695946881824963,0.18342546453487724,15.923374144205777,1687.6490301713234,0
1260,2.358211183035799e-05,-7.633441558860918,1687.642887691371,1703.575906381144,1719.4954256507456,1735.4219804177064,1846.890061332892,1862.805238659536,1878.7325988078242,1894.6662085021162,1910.5817477927453,1926.486668150043,2022.0421739208969,2404.200184833266,2420.1219576815715,2436.0459279052056,2595.1753433493104,2643.0695773286234,2658.988386161219,2754.5270870814616,2834.1412249719647,2850.0737105600692,2945.6055150985026,2961.527161302766,-3.8113178397530327,0.022119010430293906,0.6159079479694407,0.19601494652533757,0.25840489655499477,-1.6971782448343167,0.18319974020569144,15.923388762307827,1687.6483290963681,0
1261,2.070627913253977e-05,-7.627895993243722,1687.6361986698773,1703.5713514900656,1719.4992392961651,1735.424174621799,1846.8890874780695,1862.798972112246,1878.7303195683294,1894.6682614623955,1910.5792377236721,1926.4965816564984,2022.0471924271842,2404.2004558391427,2420.1215497560534,2436.0479543615493,2595.182324895831,2643.0645391662615,2658.9878639305884,2754.5250163667984,2834.1418056622974,2850.0726971342224,2945.598255958624,2961.5243522294845,-3.8456305956785815,0.02137291964001958,0.1194958696190966,0.20870985500686445,0.18755122976308103,-1.733972374911325,0.17658156673019507,15.92337036765937,1687.6485550783595,0
1262,1.3503412934836233e-05,-7.638885035067835,1687.6434952578193,1703.5759170341266,1719.4965775950411,1735.4220947646552,1846.8895236639419,1862.804161773544,1878.732627145003,1894.6634933728092,1910.574938523188,1926.4965911956206,2022.049517766556,2404.1951132655663,2420.128192713874,2436.0476513234703,2595.1780199088207,2643.0552066114933,2658.9854843557,2754.5294226656324,2834.13714617978,2850.0865619194246,2945.599755058084,2961.528301315878,-3.83479506060829,0.021605765889002794,0.07201222581528095,0.13767152501071078,0.3311738906264705,-1.7207716599013676,0.17892802304502195,15.923374455611059,1687.648970360586,0
1263,1.814650369749234e-05,-7.630298696941448,1687.6445660777622,1703.5678819852988,1719.4981003125981,1735.4224428050234,1846.8891076530344,1862.8003081486888,1878.731267403667,1894.663515877465,1910.580151958631,1926.497195299552,2022.0470875739709,2404.2022573620384,2420.1249980438515,2436.043400585943,2595.1808218281108,2643.0732466796426,2658.989869653016,2754.5141847506834,2834.142666328291,2850.0688120148557,2945.6043610352763,2961.525018394526,-3.846358129622867,0.02135737577052494,0.32345406775777813,0.31919248313376447,0.4529611078584135,-1.699315133771705,0.18280868068170653,15.923370882450147,1687.6487107053988,0
1264,1.8842460758634317e-05,-7.645176465921597,1687.6417927172809,1703.5770395945872,1719.5024402541728,1735.420551821856,1846.8903547747286,1862.8086200339678,1878.736584691825,1894.6658977059913,1910.5782801948556,1926.4984324117745,2022.0448146611063,2404.198840045065,2420.1270416394923,2436.046178158871,2595.183151966224,2643.057379661276,2658.986000921789,2754.526267058746,2834.1381088244384,2850.0782909524996,2945.601338865408,2961.527395864662,-3.838476603564631,0.021526369573926566,0.3868120869112421,0.13162845889932484,0.31306197630454524,-1.7223299525673792,0.178649417949483,15.923339855549347,1687.6508934905532,0
1265,1.482861229803436e-05,-7.629497208649555,1687.6436990611867,1703.5699890135832,1719.503659544504,1735.4218781092432,1846.8890060085166,1862.7995760136569,1878.736073230511,1894.6683860729436,1910.5805062371505,1926.498465919098,2022.0455575755057,2404.201547061593,2420.1246561371668,2436.051501058799,2595.183795806722,2643.070909812471,2658.987967362571,2754.5151729373024,2834.139959031768,2850.074347642053,2945.6025893733035,2961.5253489656284,-3.840712176698884,0.021478299552473674,0.41383093335326854,0.24037064256646534,0.13736933405135288,-1.7175057398015032,0.17951334295568105,15.923353163625993,1687.650406630653,0
1266,1.392504515828304e-05,-7.638011140800125,1687.6413824670572,1703.5755355174101,1719.4964281945,1735.4215818960606,1846.8887869246107,1862.807529104794,1878.7353602764388,1894.6697685680779,1910.580601728483,1926.499481529578,2022.046059440417,2404.197210357133,2420.1252929095526,2436.034911592336,2595.182817587029,2643.0693816507533,2658.9856183526667,2754.5263102780277,2834.1412265108916,2850.078967170848,2945.5999491482894,2961.524876138514,-3.85211463307787,0.02123478514830928,0.06805381261092738,0.24876243608509108,0.362140865432079,-1.7153659470043943,0.1798978755772675,15.923353263720081,1687.6501523758322,0
1267,1.2319068323729527e-05,-7.629764753429295,1687.6494268333242,1703.5704779470852,1719.4990867319527,1735.4216133944005,1846.8909884916243,1862.8006307190878,1878.7354409686673,1894.667315437332,1910.5801531701436,1926.4944398498396,2022.0445569190845,2404.198002770631,2420.1306574918635,2436.049078898833,2595.1853906211904,2643.0811283027424,2658.9905371835794,2754.5268733975695,2834.1439913276636,2850.079174737649,2945.6035296354116,2961.526440890717,-3.8541269479368334,0.021192097039990917,0.1877706548881539,0.2741981001414433,0.2888563983472685,-1.7281384202202246,0.17761474642117844,15.923417327608107,1687.6496665562543,0
1268,2.16682815136605e-05,-7.638687871504931,1687.6508357487016,1703.5739593060132,1719.4970032465494,1735.424092887008,1846.8886659693194,1862.8032791106377,1878.7427427111409,1894.6672448529378,1910.5782474967748,1926.496575750925,2022.0479838014035,2404.1992531278515,2420.1262515802255,2436.0349734849724,2595.181403065065,2643.057327737765,2658.9854530225894,2754.527662014991,2834.1389619740016,2850.0790213420973,2945.60082741086,2961.5256688382906,-3.8401366393429455,0.021490664674161556,0.2239936847129283,0.2823196737434166,0.13922797491375216,-1.7205517635161387,0.17896737299680324,15.923320846314082,1687.6512403062864,0
1269,1.5356635103549595e-05,-7.645369029746135,1687.6480110133214,1703.5740870530499,1719.4997423955772,1735.4222841133242,1846.8892247596796,1862.8016233094952,1878.7291380175238,1894.66691035455,1910.5851390319706,1926.500979500116,2022.0434026317982,2404.2022011525205,2420.1269449352317,2436.046056982326,2595.184019250578,2643.0710541178805,2658.98999910541,2754.527073846205,2834.1370659847807,2850.083377842492,2945.601500192821,2961.525975714637,-3.8060513199710515,0.022235807924479645,0.6146257743408736,0.29348253742513686,0.09907281655274192,-1.7168819826395392,0.17962535061817703,15.923378769709773,1687.6504528183757,0
1270,1.641159681595811e-05,-7.64032122373226,1687.6481752075533,1703.5696075229293,1719.4947357451538,1735.4220099337545,1846.890252202052,1862.802515012919,1878.7392872578062,1894.6682484619673,1910.5757385029754,1926.496631527775,2022.0449136524808,2404.2049539371296,2420.1254782054984,2436.0468873758828,2595.1806761497496,2643.066554096124,2658.9908082648462,2754.5267604106543,2834.137451119899,2850.086636320153,2945.60295254636,2961.5254950634235,-3.8659800531070525,0.020942387723982683,0.20762937888189253,0.29204513180153335,0.26667342761136803,-1.7091268011688074,0.18102379338884336,15.923396209890583,1687.649416314247,0
