,MEAN,LN_SIGLC,TTS_0_0,TTS_0_1,TTS_0_2,TTS_0_3,TTS_0_4,TTS_0_5,TTS_0_6,TTS_0_7,TTS_0_8,TTS_0_9,TTS_0_10,TTS_0_11,TTS_0_12,TTS_0_13,TTS_0_14,TTS_0_15,TTS_0_16,TTS_0_17,TTS_0_18,TTS_0_19,TTS_0_20,TTS_0_21,TTS_0_22,LN_ROR_0,ROR_0,IMPACT_0,LD_U1,LD_U2,LN_DUR14_0,DUR14_0,PERIOD_0,T0_0,QUALITY
2125,-2.8868484250296423e-05,-7.627119365149487,1690.7774789858786,1698.213468735489,1705.654101838272,1713.0800459482025,1720.514659680072,1727.9548785970612,1735.3836989807266,1742.8188444501432,1757.683785032288,2426.757540061733,2434.19667827174,2441.6301099188727,2776.1647497890535,2783.5402350225327,2791.03011229445,2798.4619818151164,2805.89625545639,2813.331894735757,2820.7652762801877,2828.1975959381157,2835.632159632744,2843.0701867725343,2850.502135539669,-3.7461606436977952,0.02360821241732818,0.1666594866323466,0.4542278494425922,-0.03192328830358493,-2.183720728134528,0.11262171533066351,7.434087738955678,1690.780459623635,0
2126,-2.3175639272631576e-05,-7.621626821916773,1690.7765787859405,1698.207295286205,1705.649919647424,1713.0812559741566,1720.517579547836,1727.951016438013,1735.3830670912803,1742.811780174104,1757.6922363292574,2426.7572164360736,2434.1959123863626,2441.63171824208,2776.1604645998955,2783.5404496298,2791.0282536499317,2798.4612245060157,2805.898065589516,2813.332217598423,2820.7678543266743,2828.2008299210056,2835.6359509514587,2843.071678323464,2850.501170204575,-3.7327786932903413,0.023926259644999035,0.3260408207009577,0.30138261102520203,0.2817043722405057,-2.190834453772888,0.11182339821790906,7.434099887837377,1690.7792243365398,0
2127,-2.9358597768614402e-05,-7.619174111798287,1690.7683235036486,1698.2152959422704,1705.6498071689452,1713.0802923952872,1720.513670508682,1727.9516050231357,1735.3823582966495,1742.820631264121,1757.6849163587947,2426.758905967275,2434.1926474637135,2441.626515401377,2776.1617360424916,2783.5145397921633,2791.0306847321017,2798.4632102420505,2805.895808750152,2813.3368047735617,2820.765377537572,2828.19614309749,2835.633004226113,2843.065626597152,2850.506187864041,-3.694121840648748,0.02486928326981249,0.7054006666599916,0.46107761595119334,0.16999437284741692,-2.1864909231539458,0.11231016294544632,7.434085267152733,1690.7787708338099,0
2128,-2.879093795445877e-05,-7.6183784829193675,1690.7658756850567,1698.2145549695604,1705.6515179413475,1713.0821066414717,1720.5117846165183,1727.952211923582,1735.3821215645671,1742.817858469625,1757.6867941021978,2426.758661131142,2434.1975053498645,2441.6278504797756,2776.1612361218595,2783.5161258438106,2791.031076084116,2798.4626382122146,2805.8983251992763,2813.338720432531,2820.767919078096,2828.197434592594,2835.6314816235104,2843.0645092963664,2850.508741043113,-3.675678203814468,0.02533221928774874,0.7138400198829746,0.4548296770104894,0.24468160146422369,-2.1800617497030705,0.11303455057500887,7.434093118114313,1690.778652191731,0
2129,-2.961051399042077e-05,-7.617484389457786,1690.7678284050282,1698.2139133102269,1705.650362493286,1713.0768010863328,1720.5139722458346,1727.9556171993238,1735.38264219029,1742.817083825406,1757.6921171186793,2426.757682583411,2434.200449336033,2441.626014475607,2776.162590560091,2783.5114050348657,2791.0296006352996,2798.4637930282856,2805.8970951872325,2813.3366782049807,2820.7655665706848,2828.1969639088647,2835.6347126607943,2843.0667661606935,2850.50561583274,-3.667509846821858,0.025539989312939562,0.7526437663215737,0.37664802412763243,0.24000884024621927,-2.1828593771633065,0.11271876394500306,7.434084881937902,1690.7792903453071,0
2130,-1.7971264027474147e-05,-7.624486771431049,1690.7730212289848,1698.2112686961425,1705.6486444893633,1713.0821507002713,1720.51527166114,1727.9524335518408,1735.3858455288632,1742.8144913999051,1757.6876241278107,2426.757728324328,2434.201965816073,2441.633204904164,2776.1605195711268,2783.5327426071153,2791.0260034076978,2798.4639315490726,2805.896020529081,2813.3303234562563,2820.7665273606003,2828.20264625981,2835.6331583997,2843.0721125542923,2850.5053475898385,-3.703998983951953,0.02462485490923871,0.5659162148545541,0.45613173807710106,0.14454938541124673,-2.1878845822871686,0.11215374987966907,7.434096033459139,1690.7795264722656,0
2131,-2.318842047035994e-05,-7.622024836331208,1690.772214747221,1698.2109202641213,1705.6491613679746,1713.0793282266761,1720.5159586458153,1727.9553885674404,1735.382681536479,1742.8161629377666,1757.6886894136594,2426.756023340779,2434.2011111056486,2441.6288351435555,2776.163976646268,2783.5277504366577,2791.0330923811625,2798.461092129295,2805.896354410464,2813.3347918720187,2820.770302686858,2828.1964159451745,2835.6344889838915,2843.0664068386977,2850.494145649541,-3.698231526189687,0.024767288063611198,0.7305395495167875,0.3831529530652933,0.253431416095256,-2.158455887922096,0.11550333350494536,7.434088305341153,1690.7794286611106,0
2132,-2.2390105147932998e-05,-7.62206404928228,1690.7724268093787,1698.2108283630798,1705.6489594357438,1713.0792256466493,1720.5158248168198,1727.955614803804,1735.383219540549,1742.8162824342435,1757.687917652063,2426.7550633457017,2434.2012319737805,2441.6280618686214,2776.1638858942993,2783.5280173861265,2791.0327790504803,2798.4612888706693,2805.8958464421794,2813.3354726073203,2820.7703143552917,2828.196727071723,2835.6352162527332,2843.06565418973,2850.4946756864983,-3.680710611560007,0.025205057464630847,0.7557163817905646,0.3639347720303603,0.26189829740470305,-2.156065509266378,0.11577976045894199,7.434088906780764,1690.779343423893,0
2133,-2.9736840000509865e-05,-7.630516006171532,1690.774026677525,1698.2110318899954,1705.6460001297892,1713.0827259824473,1720.5179506593731,1727.9504520781643,1735.3830644926097,1742.818877140899,1757.6841509320022,2426.7488420170303,2434.188679503602,2441.6309903335446,2776.1608575134537,2783.5474690758347,2791.028044818608,2798.4657088202107,2805.8966875624396,2813.336017291511,2820.763911299853,2828.1990981522486,2835.633453533704,2843.0596169009414,2850.51114594887,-3.661348153219882,0.025697844730608106,0.7861563415885535,0.2678249975627496,0.35093170039113386,-2.1649451563636632,0.11475622807353845,7.434101547325642,1690.7784309216531,0
2134,-2.71239435463237e-05,-7.63131169271177,1690.777363074808,1698.2116086630815,1705.6494658309343,1713.075213616795,1720.5181926732278,1727.950551498268,1735.3855183091455,1742.8127409662197,1757.6882063961177,2426.7559777124397,2434.1871649491895,2441.6322890864967,2776.1621713315685,2783.542690327964,2791.031056975185,2798.4646252588113,2805.8977297042775,2813.3311338450135,2820.7683809418554,2828.198394176358,2835.6318540910647,2843.059742400877,2850.501310203667,-3.6684502879400376,0.025515981747452086,0.7650844653253671,0.44378390330221684,0.3216970850224923,-2.146069051778256,0.11694295212398856,7.434093690777419,1690.7788777330481,0
