,MEAN,LN_SIGLC,TTS_0_0,TTS_0_1,TTS_0_2,TTS_0_3,TTS_0_4,TTS_0_5,TTS_0_6,TTS_0_7,TTS_0_8,TTS_0_9,TTS_0_10,TTS_0_11,TTS_0_12,LN_ROR_0,ROR_0,IMPACT_0,LD_U1,LD_U2,LN_DUR14_0,DUR14_0,PERIOD_0,T0_0,QUALITY
10,2.7695181260951447e-05,-6.547713235457526,1765.6068112186645,1771.9810612248948,1778.330851769415,1784.7000104357758,2853.744326085202,2860.1142730675488,2866.475803650089,2872.840561383008,2879.199503931909,2885.5706588009975,2891.9289445633863,2898.283444051563,2904.6577477852748,-3.0974347196414436,0.04516491458127259,0.020280630026860872,0.38560923660742796,0.2912014874614577,-2.2311206075705545,0.10740800045274479,6.363383264338139,1765.6096197730099,0
11,4.193120779899138e-06,-6.5266946878967715,1765.606118163401,1771.981154190891,1778.3327718751336,1784.6997072970044,2853.748673184852,2860.11202953819,2866.476591134323,2872.8342652297133,2879.2017740776255,2885.5749809557183,2891.9270512851867,2898.2892753432766,2904.655073017899,-3.102412840527865,0.04494063688058001,0.46202877292115824,0.4613107697120653,0.18070034166581062,-2.2139265393835665,0.10927074915942732,6.36338468279669,1765.609867830127,0
12,2.0168073980891797e-05,-6.547896774073475,1765.6057792735808,1771.982002155852,1778.3312833749549,1784.7002883632435,2853.749289626079,2860.114200747484,2866.4765071807597,2872.8371798446133,2879.1998352035735,2885.5714317264856,2891.929472619933,2898.285278678754,2904.652944666973,-3.0974085363646204,0.04516609716221562,0.07321119053658909,0.292509315218874,0.29148640110490365,-2.2434184901264818,0.10609519836596369,6.363382601362926,1765.609815439039,0
13,4.15181567840017e-06,-6.526784581731179,1765.608072058972,1771.982669950219,1778.3324577760006,1784.699055306299,2853.7493782341935,2860.1102957004105,2866.4765897762854,2872.836217381827,2879.2036588999126,2885.575384596987,2891.9295375231422,2898.2860333922395,2904.6561706012812,-3.1340185901416207,0.04354246587212962,0.0884425546844951,0.4915817324567924,0.22871633500891164,-2.2233777389049023,0.10824287448284688,6.363383299187739,1765.6105019370725,0
14,-7.836704468758241e-06,-6.551293562950516,1765.6051657378728,1771.979425886301,1778.3314329830198,1784.699103660684,2853.7489334254838,2860.1163033275698,2866.4777234779363,2872.8391293626555,2879.2006048938065,2885.5705056862616,2891.927044539677,2898.2858751429067,2904.6553992685976,-3.068932408205148,0.04647074016518888,0.4980097108829515,0.23894670206874524,0.2554509080284115,-2.251999815135375,0.10518865621638737,6.363392091183115,1765.6087500947885,0
15,3.123121950381354e-05,-6.532041553666987,1765.6076987452643,1771.9834101920496,1778.3334595447668,1784.6998271015634,2853.752862325703,2860.1114644189165,2866.475346742317,2872.834880188017,2879.2038254222443,2885.574859310131,2891.9302461850993,2898.2885911756807,2904.6539218254925,-3.125499465901676,0.04391499410271567,0.12057787700500686,0.5285745168051337,0.27701653629033984,-2.2116308264638045,0.10952189159519232,6.363381818971084,1765.6110567218427,0
16,1.0667872594733106e-05,-6.543000863156579,1765.6036909718046,1771.9823858242141,1778.3312345337713,1784.7006277961018,2853.7511624260305,2860.1163264734637,2866.4773732668727,2872.8367045618306,2879.2005003916724,2885.5695217552648,2891.926973938952,2898.2849527435196,2904.651894646748,-3.0434868143347273,0.04766838856341741,0.7309015933157224,0.31563744199718546,0.25949283178634275,-2.19315471809608,0.1115642391515617,6.3633838849989965,1765.6094943959097,0
17,-9.461595216133083e-06,-6.53746206264666,1765.6101360529317,1771.982831982125,1778.3321934375747,1784.6997188930047,2853.749853454608,2860.113448793746,2866.4744934172836,2872.838514256454,2879.202987511054,2885.5752558971735,2891.928023965778,2898.2875157666012,2904.656443807196,-3.116524612458352,0.04431089867406497,0.33275927354317025,0.48856735621903513,0.2658987938130255,-2.2289064725668823,0.1076460797387989,6.363381499712759,1765.6111743222823,0
18,8.689934544113832e-06,-6.535974315333933,1765.601352112355,1771.9801350460427,1778.3319562685786,1784.6991783764033,2853.7494411544744,2860.1095867129698,2866.478050298262,2872.8363295756376,2879.1994574173714,2885.569617562919,2891.9313501829665,2898.286211613033,2904.654615537944,-3.057768001980681,0.04699246534270768,0.46727727684867026,0.29475860432889855,0.19064767650654257,-2.2357338283885597,0.1069136447916809,6.36339168960684,1765.608078506966,0
19,1.2991275761233885e-05,-6.536484582271955,1765.609831776648,1771.982882535089,1778.3323685517132,1784.6994020750103,2853.749453064032,2860.113186698432,2866.4757173455514,2872.8386243158848,2879.203284174976,2885.5724725883647,2891.926264662812,2898.2863680610994,2904.654306998797,-3.1207270859011373,0.04412507403420226,0.1743866992112594,0.4318349998036921,0.3993352221405546,-2.21722368283858,0.10891106112139409,6.363377459142127,1765.6111076880559,0
20,5.962035480621838e-06,-6.534727525776336,1765.6012135794558,1771.9806689271911,1778.3318197088017,1784.70100150741,2853.749851168336,2860.112520229466,2866.477378253013,2872.8349180177047,2879.20029676218,2885.5722239357747,2891.931788034985,2898.2873172992618,2904.6547872489905,-3.032466858526257,0.048196597171169774,0.671960463726623,0.3673599909253775,0.1313066323916463,-2.207708281222019,0.10995233984438707,6.3633928297281015,1765.6085939132658,0
21,2.6358343835178043e-05,-6.536298883949798,1765.6089418617223,1771.983158003927,1778.3317079189296,1784.6978467926524,2853.7491740139103,2860.113599009956,2866.478223634736,2872.839736281444,2879.202918716917,2885.5727628151044,2891.927394413822,2898.2903347403103,2904.6549779730967,-3.0316758005651567,0.04823473855709448,0.6857150982861333,0.4527364861316401,0.3046607552635281,-2.185443029915672,0.11242791369011587,6.36338769035756,1765.6103721324023,0
22,2.5210680576752046e-05,-6.542077538693773,1765.6075985030718,1771.9828553237255,1778.3312288160432,1784.6979426030614,2853.7490588239234,2860.1144433600066,2866.477964576501,2872.839069910629,2879.203297670647,2885.573130584647,2891.9266195623736,2898.29018743793,2904.6554942101134,-3.0385503329628065,0.04790428444435881,0.6584272958571239,0.4670761731400812,0.31200220894328523,-2.188743288103188,0.1120574841402495,6.363390724143638,1765.609858193199,0
